country,ym,cpv_division,n,sb,ge3,sum_offers
LU,201905,03,3,3,0,3
BG,201905,48,13,10,0,16
AT,201905,30,4,0,2,16
SI,201905,09,5,3,1,8
DE,201905,22,40,1,36,2395
FI,201905,09,4,0,3,17
SE,201905,15,29,15,9,61
AT,201905,39,3,0,3,9
DE,201905,92,4,1,3,16
ES,201905,42,20,5,14,68
ES,201905,38,11,4,3,48
PL,201905,42,58,32,18,121
FI,201905,33,11,1,3,28
FR,201905,39,276,38,192,1067
FR,201905,31,36,16,12,90
FR,201905,38,43,19,14,92
CY,201905,32,1,1,0,1
FR,201905,50,290,69,149,890
FR,201905,77,205,44,120,676
BG,201905,79,39,23,8,72
PL,201905,90,194,88,65,434
SE,201905,60,37,4,27,156
BE,201905,90,160,31,123,829
LT,201905,72,11,7,1,21
ES,201905,79,107,40,46,364
FR,201905,79,371,71,260,1892
FR,201905,60,300,71,134,864
SE,201905,50,69,9,55,2446
PL,201905,72,55,29,13,105
PL,201905,79,75,25,42,312
IE,201905,90,3,0,3,12
DE,201905,71,450,81,254,1959
IT,201905,66,71,16,41,274
DK,201905,90,119,11,91,444
DE,201905,79,207,15,147,1014
BG,201905,80,4,1,3,16
ES,201905,50,163,60,83,579
SE,201905,35,7,2,3,19
PL,201905,65,4,4,0,4
NL,201905,79,171,13,139,1503
PL,201905,50,254,134,59,446
ES,201905,71,120,12,98,1641
PL,201905,32,24,11,7,49
ES,201905,90,145,21,93,665
HU,201905,71,120,4,111,444
HU,201905,66,3,2,1,6
IT,201905,85,56,11,39,284
LT,201905,71,26,9,16,98
DK,201905,71,48,0,44,367
UK,201905,80,151,16,120,3299
RO,201905,50,395,275,66,746
IT,201905,90,72,27,38,252
PL,201905,66,42,28,10,70
UK,201905,50,27,8,10,74
UK,201905,85,724,326,287,3324
BE,201905,71,50,6,39,163
PT,201905,50,55,23,22,154
ES,201905,80,65,4,57,4073
IT,201905,65,7,3,4,20
PL,201905,77,239,101,79,554
IT,201905,79,66,14,48,336
UK,201905,79,97,12,73,792
IE,201905,50,2,0,1,7
RO,201905,71,43,14,24,127
RO,201905,90,122,25,85,1156
RO,201905,77,208,76,92,686
BG,201905,50,78,27,41,307
EE,201905,60,3,1,2,9
IT,201905,73,27,2,25,78
IT,201905,77,26,6,15,110
IT,201905,60,21,13,3,38
SE,201905,71,162,5,148,1416
SE,201905,72,88,3,83,1460
BE,201905,38,31,25,2,39
DE,201905,73,21,7,5,44
FR,201905,48,36,13,16,101
DE,201905,60,208,53,97,1058
NL,201905,90,35,1,26,183
NL,201905,71,38,5,28,270
BG,201905,71,69,25,42,321
AT,201905,90,40,1,36,315
AT,201905,71,43,4,33,190
DE,201905,77,138,13,115,820
DE,201905,85,39,22,9,76
UK,201905,66,56,14,30,224
BG,201905,90,13,6,7,36
DE,201905,66,11,5,3,20
SE,201905,79,84,3,72,525
IE,201905,71,16,2,11,57
FI,201905,85,87,4,76,1184
SE,201905,66,16,1,8,86
SE,201905,34,33,9,14,78
UK,201905,92,3,0,2,55
HR,201905,32,4,2,2,8
HR,201905,66,9,3,5,28
BE,201905,50,19,5,10,48
IT,201905,71,89,12,64,548
CZ,201905,76,2,2,0,2
PL,201905,63,16,5,8,37
NL,201905,66,6,1,3,16
FR,201905,64,55,8,32,149
ES,201905,66,54,18,20,125
NL,201905,50,14,1,8,45
ES,201905,98,21,12,5,44
MT,201905,79,83,0,82,434
UK,201905,90,64,7,54,401
BE,201905,60,28,0,28,87
DE,201905,64,14,4,4,227
UK,201905,71,134,3,128,7168
SE,201905,03,11,3,4,30
ES,201905,60,168,53,77,714
FR,201905,35,30,5,15,102
HR,201905,79,39,6,6,80
UK,201905,73,19,3,15,74
IT,201905,98,39,16,14,127
AT,201905,80,16,6,6,32
IT,201905,50,89,30,49,301
PL,201905,80,53,24,13,98
CZ,201905,71,17,8,5,42
AT,201905,73,1,0,0,2
FR,201905,85,36,6,19,128
ES,201905,85,82,43,32,262
CZ,201905,64,23,1,20,65
NL,201905,77,30,2,24,129
FR,201905,66,65,4,48,249
EE,201905,72,35,7,28,132
DE,201905,75,35,7,17,177
ES,201905,72,155,72,61,451
FR,201905,72,184,30,134,2695
PL,201905,71,176,58,88,752
ES,201905,63,22,1,20,92
PT,201905,72,36,31,3,56
IE,201905,72,10,2,5,35
NL,201905,80,3,1,1,7
FR,201905,70,14,4,8,61
FI,201905,77,58,3,50,478
FI,201905,90,14,0,12,68
DE,201905,55,51,7,31,162
NL,201905,72,90,7,81,724
CY,201905,90,1,0,1,3
ES,201905,77,15,3,9,95
NL,201905,30,17,0,12,58
RO,201905,85,262,219,5,310
GR,201905,45,19,2,17,148
DE,201905,80,203,61,102,709
DK,201905,98,3,1,1,14
SE,201905,85,100,26,72,3817
HU,201905,34,19,9,8,45
LT,201905,34,16,3,6,42
NL,201905,38,27,27,0,27
LT,201905,42,18,8,6,36
RO,201905,31,60,14,44,243
IT,201905,44,8,3,4,26
BG,201905,44,29,1,23,113
PL,201905,34,69,27,24,143
GR,201905,38,55,19,26,622
HU,201905,63,1,1,0,1
HR,201905,77,1,1,0,1
PL,201905,60,23,8,10,59
ES,201905,65,1,0,1,4
PL,201905,35,19,12,6,49
LT,201905,79,9,2,6,29
MK,201905,48,3,1,1,6
NO,201905,45,35,3,24,122
NO,201905,32,10,0,9,34
NO,201905,44,5,3,2,9
NO,201905,15,5,0,4,23
NO,201905,34,27,11,6,53
NO,201905,60,18,1,16,189
NO,201905,48,12,6,4,28
NO,201905,79,38,3,28,218
LA,201905,98,1,0,0,2
CH,201905,37,2,0,1,5
CH,201905,42,10,1,6,32
IE,201905,79,55,27,27,276
BE,201905,79,237,24,188,1371
LU,201905,45,110,0,107,636
HU,201905,45,83,43,32,176
FR,201905,44,164,29,100,753
NL,201905,45,44,1,38,269
LV,201905,45,3,0,3,16
EE,201905,45,3,0,3,16
DK,201905,45,112,9,92,847
PT,201905,45,15,0,14,124
DE,201905,14,28,1,1,56
BE,201905,45,44,4,28,143
SE,201905,51,9,0,9,63
IE,201905,45,54,0,51,479
GR,201905,90,41,2,33,153
FR,201905,42,40,9,23,133
GR,201905,48,4,1,2,9
BG,201905,18,11,2,8,31
HU,201905,31,29,3,12,74
PL,201905,43,51,19,18,114
FR,201905,14,23,4,11,61
RO,201905,22,34,32,1,37
IT,201905,15,10,1,5,26
EE,201905,39,4,0,4,21
CZ,201905,09,45,11,33,352
LV,201905,33,275,47,207,2024
LV,201905,42,3,2,0,4
LV,201905,48,4,3,1,6
LV,201905,24,1,0,0,2
LV,201905,09,16,1,15,83
HU,201905,33,124,62,20,324
HU,201905,48,19,7,7,39
RO,201905,03,147,24,108,1606
CZ,201905,39,17,5,10,62
HU,201905,32,23,17,4,35
RO,201905,65,3,2,1,9
CZ,201905,38,51,37,3,74
RO,201905,24,63,21,25,852
RO,201905,32,10,4,4,26
CZ,201905,18,26,14,1,41
LV,201905,03,8,1,7,30
RO,201905,18,28,9,16,99
HU,201905,09,10,3,7,36
HU,201905,43,1,0,0,2
HU,201905,39,28,12,10,84
PL,201905,38,395,192,98,762
HU,201905,42,18,8,2,31
PL,201905,48,36,25,6,77
PT,201905,38,21,4,12,60
UK,201905,35,22,5,15,99
DK,201905,18,2,0,2,12
BG,201905,42,10,2,3,31
BE,201905,33,112,32,53,300
BG,201905,16,10,1,1,20
LT,201905,30,16,3,9,52
SI,201905,24,2,2,0,2
SI,201905,15,1062,760,154,1634
BE,201905,30,20,3,13,57
SI,201905,33,119,77,35,280
SI,201905,44,29,21,5,44
GR,201905,22,6,2,2,13
SI,201905,34,16,13,0,19
UK,201905,09,12,1,11,68
IT,201905,35,7,4,2,16
RO,201905,35,47,15,9,115
HU,201905,22,3,3,0,3
SI,201905,65,10,10,0,10
GR,201905,34,30,21,5,49
SI,201905,30,56,42,12,90
IE,201905,15,6,0,2,14
SE,201905,42,26,3,21,132
IE,201905,38,12,0,12,109
GR,201905,24,1,0,1,4
NL,201905,39,18,1,15,65
NL,201905,09,26,1,16,77
MT,201905,33,21,12,8,49
ES,201905,15,78,19,32,203
BE,201905,34,23,3,11,59
HU,201905,19,1,0,0,2
DE,201905,18,73,3,68,478
IE,201905,34,6,0,5,22
UK,201905,31,20,0,17,141
FI,201905,24,3,0,2,8
SE,201905,38,19,4,11,80
HU,201905,15,16,1,10,47
PL,201905,15,49,25,7,80
NL,201905,32,8,1,2,22
LT,201905,44,2,1,0,3
PL,201905,85,72,41,24,217
PL,201905,55,8,2,3,25
FR,201905,80,514,142,282,2011
UK,201905,55,14,2,10,48
UK,201905,77,37,7,26,179
CZ,201905,73,8,3,2,16
FR,201905,63,22,2,16,110
DE,201905,50,47,20,15,122
CZ,201905,77,23,7,13,64
HR,201905,71,35,15,17,175
CZ,201905,90,43,10,26,241
IE,201905,60,1,0,1,4
EE,201905,77,251,6,237,2090
SE,201905,90,45,8,29,168
BG,201905,77,5,2,3,14
PL,201905,70,6,3,0,9
LV,201905,73,10,10,0,10
HU,201905,50,10,3,1,20
RO,201905,79,70,27,33,389
CZ,201905,72,19,9,4,43
CZ,201905,80,102,97,1,108
EE,201905,50,4,2,2,8
PT,201905,66,15,5,6,44
LV,201905,79,63,36,26,120
RO,201905,60,403,80,153,945
HU,201905,79,23,11,11,102
HU,201905,72,15,7,1,25
SI,201905,60,4,4,0,4
SI,201905,66,1,1,0,1
DK,201905,48,5,0,4,19
PT,201905,79,13,1,12,106
DK,201905,66,6,1,5,20
DK,201905,77,5,0,4,25
FR,201905,92,104,23,66,964
LV,201905,77,63,2,50,283
BE,201905,72,87,4,83,513
FR,201905,75,9,2,5,39
SI,201905,79,6,5,1,8
IT,201905,75,6,4,2,17
DE,201905,63,9,4,3,21
SE,201905,77,21,2,19,99
GR,201905,77,7,0,6,92
SI,201905,71,21,2,18,84
SE,201905,45,101,3,88,720
UK,201905,70,28,1,20,294
NL,201905,22,57,1,33,189
IT,201905,80,10,2,3,28
NL,201905,60,2,0,2,8
SE,201905,80,15,2,12,73
CY,201905,79,2,0,1,6
IT,201905,63,10,2,6,43
SI,201905,64,5,5,0,5
HU,201905,77,23,7,8,56
AT,201905,72,10,3,2,20
FI,201905,48,4,1,2,11
ES,201905,70,1,1,0,1
FI,201905,79,17,2,14,107
FI,201905,72,27,7,17,106
FI,201905,71,42,1,36,326
SE,201905,48,11,5,0,17
HU,201905,90,19,5,13,145
NL,201905,42,2,1,0,3
NL,201905,64,7,0,5,28
EE,201905,92,1,1,0,1
LV,201905,55,2,0,0,4
HU,201905,85,4,4,0,4
EE,201905,85,119,8,108,12291
CZ,201905,44,9,3,3,21
PL,201905,03,8,3,1,15
FI,201905,44,5,0,4,17
HU,201905,44,17,5,8,47
BG,201905,60,12,5,4,24
CZ,201905,50,36,13,7,67
IT,201905,64,12,5,2,21
SI,201905,45,17,5,9,51
FI,201905,65,20,0,20,114
MK,201905,45,14,0,12,126
MK,201905,34,5,4,0,6
MK,201905,09,3,1,2,7
MK,201905,66,3,1,0,5
NO,201905,33,19,2,13,76
NO,201905,38,5,0,4,18
NO,201905,72,18,1,12,59
NO,201905,85,5,1,3,17
CH,201905,45,130,12,101,613
CH,201905,31,15,3,8,36
CH,201905,30,11,3,6,32
CH,201905,34,10,3,6,29
CH,201905,38,3,1,1,6
CH,201905,72,47,3,35,224
CH,201905,71,49,5,42,324
SE,201904,72,48,0,48,336
SE,201904,85,72,24,48,168
DE,201904,64,48,0,0,96
LU,201904,79,648,0,624,6744
LU,201904,39,24,0,24,192
SE,201904,44,6,0,5,32
FR,201904,45,184,20,136,670
PL,201904,45,13,5,2,28
NL,201904,45,11,1,7,45
DK,201904,45,19,1,18,87
DE,201904,44,11,4,5,39
DE,201904,45,169,15,128,873
IT,201904,45,3,0,2,148
FR,201904,90,30,9,11,98
BE,201904,44,4,0,4,28
AT,201904,45,6,1,5,27
SE,201904,45,5,1,4,19
DE,201904,34,31,10,11,81
FI,201904,45,8,1,6,29
DE,201904,32,6,1,3,15
DE,201904,42,3,0,3,15
DE,201904,39,39,7,11,101
DE,201904,48,11,4,4,33
UK,201904,45,7,3,3,67
PL,201904,33,347,180,91,673
FR,201904,43,8,1,5,26
UK,201904,09,6,0,6,66
FR,201904,33,172,33,110,828
PL,201904,39,5,0,3,20
UK,201904,43,1,0,0,2
LT,201904,33,157,32,67,374
FR,201904,15,31,8,18,100
SE,201904,03,1,0,0,2
DE,201904,75,14,0,11,174
PL,201904,09,5,4,1,7
DK,201904,18,5,2,1,10
HU,201904,33,6,3,0,9
PL,201904,48,3,2,0,4
LV,201904,35,1,0,1,3
ES,201904,22,7,1,4,22
LV,201904,33,2,0,0,4
CZ,201904,33,130,80,13,202
CZ,201904,14,8,3,0,13
SE,201904,34,4,2,1,7
NL,201904,37,3,0,3,17
SE,201904,33,6,0,6,33
CZ,201904,30,98,30,45,419
CZ,201904,38,18,12,4,28
CZ,201904,32,17,10,4,31
CZ,201904,44,10,3,5,27
CZ,201904,39,45,31,8,79
CZ,201904,92,5,4,0,6
NL,201904,30,5,0,3,18
FR,201904,39,66,8,32,187
FR,201904,19,2,0,2,20
DE,201904,22,12,0,11,426
FR,201904,30,16,4,11,62
DE,201904,38,13,9,1,20
FR,201904,34,27,12,3,47
SK,201904,42,18,0,16,61
SK,201904,30,1,1,0,1
UK,201904,33,13,3,9,38
IT,201904,33,130,55,37,279
ES,201904,09,14,1,12,63
UK,201904,34,14,0,10,352
ES,201904,33,101,25,64,2496
ES,201904,32,3,1,1,8
SE,201904,30,1,0,1,3
CZ,201904,09,2,2,0,2
IT,201904,18,4,1,1,10
SE,201904,38,2,2,0,2
PL,201904,34,10,4,1,17
CZ,201904,18,11,9,2,15
ES,201904,34,13,2,6,37
NL,201904,33,1,1,0,1
SE,201904,15,5,0,5,25
EE,201904,33,5,0,3,20
NL,201904,18,5,0,3,16
EE,201904,48,12,3,3,24
NL,201904,35,3,0,1,7
CZ,201904,24,3,1,1,7
FR,201904,38,4,1,2,12
HR,201904,33,16,0,3,38
UK,201904,35,1,0,1,3
GR,201904,09,1,0,0,2
DE,201904,14,3,2,1,5
CZ,201904,35,7,0,5,23
FR,201904,24,2,1,0,3
BE,201904,33,3,1,0,5
GR,201904,43,1,1,0,1
GR,201904,15,2,0,0,4
DK,201904,33,1,0,1,3
FR,201904,09,9,2,4,21
GR,201904,38,5,4,0,6
SE,201904,32,1,0,1,5
GR,201904,03,3,0,3,21
FR,201904,35,7,0,6,26
SI,201904,38,3,1,1,7
SE,201904,42,9,0,9,108
DE,201904,72,13,2,5,34
AT,201904,39,6,0,4,18
AT,201904,18,11,1,10,53
DE,201904,09,9,0,7,36
AT,201904,34,10,6,2,16
DE,201904,30,8,0,5,30
ES,201904,24,13,4,7,38
SI,201904,15,845,521,161,1505
SI,201904,33,178,123,46,458
GR,201904,34,1,1,0,1
AT,201904,48,4,1,0,7
DE,201904,33,40,16,17,113
NL,201904,15,2,0,1,6
FR,201904,31,13,6,6,31
BE,201904,15,5,0,1,13
DE,201904,98,8,0,7,23
ES,201904,72,2,0,1,6
DE,201904,18,28,3,24,137
AT,201904,33,1,1,0,1
SI,201904,44,2,0,1,5
FR,201904,44,51,17,19,113
FI,201904,09,1,0,1,5
SI,201904,09,17,16,0,18
NL,201904,42,1,0,1,4
SI,201904,34,20,20,0,20
ES,201904,18,1,1,0,1
SI,201904,30,29,21,5,364
ES,201904,15,13,0,13,98
DE,201904,55,1,1,0,1
FR,201904,22,6,0,5,18
PL,201904,44,2,2,0,2
PL,201904,38,6,5,1,8
SK,201904,09,1,1,0,1
FI,201904,30,1,0,1,4
ES,201904,30,1,0,0,2
PL,201904,30,11,0,3,26
SK,201904,33,1,1,0,1
FR,201904,50,32,9,10,70
UK,201904,71,4,0,3,17
SE,201904,79,20,1,19,337
SE,201904,71,8,0,8,51
ES,201904,50,11,4,5,28
PL,201904,66,2,1,0,3
PL,201904,50,24,21,1,28
BE,201904,35,2,0,2,6
LT,201904,77,33,18,4,56
UK,201904,79,45,2,38,325
PL,201904,90,20,8,11,58
UK,201904,85,33,15,12,91
UK,201904,66,10,2,8,26
SE,201904,39,2,1,1,4
IE,201904,50,1,0,1,4
UK,201904,70,2,0,0,4
FR,201904,79,38,5,26,188
PL,201904,71,19,8,10,59
DK,201904,79,2,0,2,8
DE,201904,71,34,4,24,108
DK,201904,80,9,2,1,17
DK,201904,75,1,0,0,2
LV,201904,72,2,2,0,2
LV,201904,66,1,0,1,3
CZ,201904,77,11,0,10,67
HU,201904,79,3,1,0,5
HU,201904,90,2,1,1,10
HU,201904,71,2,1,0,3
NL,201904,79,10,1,7,71
BE,201904,71,7,2,3,18
NL,201904,50,5,0,4,15
FR,201904,77,41,6,32,215
FR,201904,66,14,0,11,43
IT,201904,92,1,0,0,2
FR,201904,92,13,6,2,26
FR,201904,18,7,2,3,17
IT,201904,79,111,11,99,1055
BE,201904,73,25,0,24,74
IT,201904,63,2,1,0,3
DE,201904,85,15,1,10,50
IT,201904,85,17,0,16,237
IT,201904,55,11,0,11,70
FR,201904,71,132,4,121,1028
FR,201904,64,7,0,6,23
FR,201904,60,19,9,8,38
DE,201904,90,36,5,22,231
FR,201904,98,1,0,1,3
UK,201904,60,28,7,20,327
FR,201904,72,8,0,7,36
LV,201904,71,2,0,2,6
LV,201904,60,1,1,0,1
LT,201904,71,1,1,0,1
LV,201904,77,2,0,2,6
IT,201904,71,9,0,6,92
IT,201904,65,1,1,0,1
SE,201904,80,171,1,170,29921
IT,201904,64,1,0,1,3
SE,201904,50,3,0,3,9
CZ,201904,72,20,15,4,33
SE,201904,60,1,0,1,5
CZ,201904,66,1,1,0,1
CZ,201904,90,62,56,5,83
EE,201904,63,3,0,3,18
IT,201904,60,5,1,1,13
CZ,201904,79,46,34,7,80
DE,201904,60,23,4,10,54
CZ,201904,34,19,14,1,27
SK,201904,77,4,2,1,7
IT,201904,90,4,2,2,28
FR,201904,55,6,2,0,10
IT,201904,80,1,0,0,2
CZ,201904,80,9,6,3,17
UK,201904,90,3,0,3,18
FR,201904,70,3,2,1,5
BE,201904,50,3,0,2,8
NL,201904,85,1,0,0,2
BE,201904,79,1,0,1,11
SE,201904,09,13,1,12,60
FR,201904,85,6,1,0,11
PL,201904,77,8,5,3,15
SI,201904,66,6,6,0,6
SI,201904,98,1,1,0,1
AT,201904,79,2,0,2,8
FR,201904,80,10,5,2,22
SI,201904,79,8,6,1,11
SI,201904,72,4,3,0,5
SI,201904,50,9,9,0,9
IE,201904,71,1,0,1,11
ES,201904,92,2,0,2,8
ES,201904,79,17,2,10,60
SI,201904,92,1,1,0,1
BE,201904,90,3,0,3,18
NL,201904,32,1,1,0,1
GR,201904,79,2,2,0,2
NL,201904,77,3,0,2,13
DE,201904,50,5,2,0,8
DE,201904,73,2,1,0,3
UK,201904,72,2,1,0,3
PL,201904,72,2,2,0,2
SI,201904,64,6,6,0,6
SI,201904,90,12,12,0,12
SE,201904,90,9,0,8,40
DE,201904,66,4,1,3,37
PL,201904,73,2,1,1,4
GR,201904,71,1,0,1,10
SI,201904,45,11,9,0,13
AT,201904,80,2,2,0,2
DE,201904,79,8,2,2,21
FI,201904,90,3,0,3,18
FI,201904,71,8,1,4,27
UK,201904,18,3,0,3,13
FI,201904,50,1,0,0,2
UK,201904,48,2,2,0,2
SE,201904,35,1,0,0,2
UK,201904,73,39,0,39,223
DE,201904,77,7,0,7,45
SI,201904,55,1,0,1,10
ES,201904,90,12,2,9,46
ES,201904,85,14,13,1,23
UK,201904,32,2,1,0,3
FR,201904,48,5,2,0,8
SK,201904,50,1,1,0,1
FI,201904,85,1,0,1,7
UK,201904,38,1,1,0,1
SE,201904,63,3,0,3,24
CZ,201904,71,22,8,3,39
LT,201904,55,1,0,1,3
PL,201904,80,37,33,0,41
ES,201904,55,1,0,1,4
DE,201904,80,14,3,10,45
FI,201904,80,2,0,2,42
FI,201904,79,1,0,1,16
ES,201904,80,124,0,124,1125
CZ,201904,45,17,15,1,21
PL,201904,43,1,1,0,1
CZ,201904,31,6,1,1,12
HU,201904,34,2,1,0,3
HU,201904,42,1,0,0,2
BE,201904,19,6,0,0,12
IT,201904,34,11,6,1,20
AT,201904,50,4,0,1,12
DE,201904,31,2,0,1,7
LT,201904,44,1,0,1,3
AT,201904,71,2,0,2,8
IT,201904,50,5,4,1,10
AT,201904,60,3,0,3,12
PL,201904,79,4,2,1,8
DK,201904,35,2,0,2,10
TR,201904,15,2,0,2,28
MK,201904,33,3,1,0,5
NO,201904,45,5,0,3,13
NO,201904,55,2,1,1,4
NO,201904,48,1,0,0,2
NO,201904,71,2,1,1,16
NO,201904,03,1,1,0,1
CH,201904,45,10,2,8,59
CH,201904,34,2,0,1,7
CH,201904,38,2,2,0,2
CH,201904,44,1,0,0,2
CH,201904,90,2,0,2,61
CH,201904,71,2,0,1,15
CH,201904,98,1,0,1,3
CH,201904,72,2,0,2,14
IT,201904,38,48,0,0,96
AT,201905,44,11,2,9,39
BG,201905,03,2,0,1,5
BG,201905,41,5,5,0,5
DK,201905,44,3,0,3,9
SE,201905,39,28,11,2,48
NL,201905,31,7,0,5,19
UK,201905,14,10,2,8,42
DE,201905,15,9,2,5,25
CZ,201905,32,5,1,1,10
MT,201905,38,5,0,0,10
MT,201905,31,9,0,9,52
BG,201905,30,67,6,46,245
UK,201905,34,37,6,27,230
BG,201905,43,2,0,2,6
BG,201905,55,7,2,4,23
BG,201905,64,3,3,0,3
BG,201905,63,7,1,5,25
UK,201905,98,24,6,9,59
DK,201905,72,8,0,7,27
UK,201905,63,7,0,7,33
LV,201905,71,17,2,13,65
SE,201905,09,32,0,30,158
LU,201905,71,25,0,1,93
CZ,201905,98,6,4,1,11
BE,201905,77,37,9,23,98
UK,201905,48,18,6,11,76
ES,201905,92,25,9,11,80
MT,201905,80,7,5,0,9
SE,201905,63,9,1,7,32
FR,201905,15,119,27,59,331
IE,201905,92,5,0,5,36
SE,201905,73,4,1,0,7
FI,201905,80,23,1,19,116
NL,201905,85,28,15,6,187
LT,201905,45,8,0,5,31
AT,201905,38,3,2,0,4
PL,201905,24,41,16,13,98
HU,201905,24,6,1,0,11
LI,201905,45,6,0,5,26
NO,201905,35,2,2,0,2
NO,201905,39,11,2,5,33
NO,201905,30,8,0,6,33
NO,201905,80,2,2,0,2
CH,201905,85,3,0,1,7
CH,201905,79,12,0,5,37
LU,201905,92,24,0,0,48
AR,201905,79,24,0,0,48
BE,201905,22,30,25,3,55
LU,201905,72,67,0,42,182
DE,201905,98,23,11,8,50
SK,201905,45,5,1,4,19
SE,201905,92,30,2,28,1178
BE,201905,39,12,2,5,35
CZ,201905,35,12,9,0,15
AT,201905,31,3,1,1,6
HR,201905,45,36,12,14,83
FI,201905,34,11,4,4,23
GR,201905,33,25,5,11,66
CZ,201905,16,9,2,7,26
DK,201905,09,2,0,1,5
AT,201905,35,3,0,1,10
GR,201905,30,341,49,247,884
GR,201905,32,5,2,2,12
SE,201905,32,4,1,3,22
HR,201905,24,2,2,0,2
RO,201905,42,15,6,4,41
PL,201905,41,1,1,0,1
LV,201905,35,4,2,0,6
LV,201905,31,1,0,1,3
EE,201905,44,1,0,0,2
PT,201905,30,9,2,7,53
BE,201905,03,6,4,1,12
PT,201905,34,5,3,2,20
PT,201905,24,4,0,4,17
PT,201905,35,11,0,8,66
MT,201905,34,1,0,0,2
FR,201905,24,32,9,14,102
FR,201905,43,25,4,10,56
UK,201905,43,14,0,14,205
BG,201905,22,21,19,2,26
