country,ym,cpv_division,n,sb,ge3,sum_offers
FI,201711,90,1,0,1,4
CZ,201711,50,2,2,0,2
AT,201711,30,1,0,1,3
FI,201711,72,1,0,1,3
CZ,201711,72,31,6,25,82
PL,201711,39,5,1,3,18
NL,201711,50,9,0,7,28
IT,201711,80,2,1,1,5
FR,201711,64,15,3,10,47
BG,201711,79,4,1,2,15
IT,201711,65,2,0,2,12
UK,201711,44,1,0,1,7
FR,201711,42,5,2,2,13
CZ,201711,73,25,1,24,73
FR,201711,48,3,2,0,4
UK,201711,85,23,8,10,60
FR,201711,85,28,14,11,63
PL,201711,31,2,1,0,3
RO,201711,16,2,1,0,3
BE,201711,39,1,1,0,1
DE,201711,98,1,0,1,3
UK,201711,80,7,0,7,77
IT,201711,90,7,4,1,12
UK,201711,30,1,0,1,4
DK,201711,55,2,0,2,15
ES,201711,44,3,2,0,4
IT,201711,45,2,0,0,4
CZ,201711,32,4,0,3,11
LT,201711,72,2,2,0,2
SI,201711,70,2,1,1,6
NO,201711,44,1,0,1,4
UK,201711,50,2,0,2,9
ES,201711,38,3,0,3,10
UK,201711,66,4,0,4,32
NL,201711,66,25,24,1,31
ES,201711,22,2,1,0,3
DE,201711,85,3,3,0,3
PL,201711,48,6,2,2,14
BE,201711,65,4,0,4,18
UK,201711,65,1,0,0,2
PL,201711,45,7,1,5,33
BE,201711,73,168,48,96,864
UK,201711,38,1,0,0,2
CZ,201711,45,3,0,1,9
ES,201711,73,1,1,0,1
DE,201711,42,8,3,2,15
IE,201711,66,1,1,0,1
DK,201711,33,8,1,6,30
DE,201711,19,4,0,4,20
DE,201711,38,10,8,0,12
IT,201711,72,25,25,0,25
PT,201711,71,4,0,4,24
BG,201711,09,3,2,0,4
IT,201711,32,4,1,3,26
ES,201711,85,1,0,0,2
UK,201711,98,2,0,0,4
FI,201711,09,1,0,1,16
IT,201711,66,18,5,12,59
PL,201711,66,3,2,1,8
HU,201711,48,4,1,2,9
BE,201711,33,7,4,3,17
CZ,201711,14,16,11,0,21
FR,201711,32,7,3,3,16
ES,201711,45,26,1,0,51
ES,201711,24,3,3,0,3
FI,201711,71,1,0,1,8
CH,201711,66,3,0,3,22
FR,201711,98,1,0,0,2
FI,201711,38,1,0,0,2
DK,201711,66,1,0,0,2
ES,201711,31,3,0,3,14
HU,201711,45,1,0,0,2
PL,201711,30,10,2,6,32
NL,201711,15,1,0,0,2
IT,201711,22,2,0,0,4
NL,201711,48,2,0,0,4
SI,201711,44,1,0,0,2
NL,201711,92,4,0,3,13
BG,201711,34,10,8,1,13
CH,201711,51,1,0,0,2
NL,201711,31,2,2,0,2
IT,201711,43,1,0,1,8
DE,201711,60,2,0,2,7
BG,201711,66,2,1,0,3
RO,201711,18,25,1,20,114
DE,201711,75,2,1,1,4
FI,201711,15,2,1,0,3
UK,201711,73,1,0,1,4
FR,201711,70,27,2,25,174
NL,201711,63,1,1,0,1
LU,201711,09,1,0,0,2
DE,201711,35,2,0,0,4
UK,201711,32,1,0,1,5
UK,201711,45,13,0,12,53
DE,201711,48,5,1,3,14
PL,201711,38,6,5,0,7
HU,201711,72,1,0,0,2
DE,201711,18,12,2,8,74
ES,201711,64,3,0,0,6
PT,201711,48,1,0,1,10
MK,201711,34,6,5,0,7
NL,201711,33,3,0,1,9
IT,201711,37,1,1,0,1
ES,201711,34,5,1,1,12
RO,201711,45,1,0,1,16
FR,201711,22,5,1,3,14
UK,201711,71,2,0,2,13
ES,201711,32,5,1,0,9
SI,201711,03,2,2,0,2
IE,201711,79,167,1,142,1495
BE,201711,92,97,97,0,97
NL,201711,71,5,1,4,17
BE,201711,90,96,42,54,276
SK,201711,55,1,0,1,5
SE,201711,18,4,0,2,14
NL,201711,45,4,0,3,22
PL,201711,18,1,0,1,4
FR,201711,24,1,0,0,2
GR,201711,15,18,6,10,42
CZ,201711,51,1,0,1,3
SK,201711,18,3,3,0,3
PL,201711,70,1,0,0,2
LT,201711,38,1,1,0,1
BE,201711,60,96,0,48,360
PL,201711,76,1,0,0,2
NO,201711,71,2,1,1,9
LU,201711,60,1,0,0,2
DE,201711,55,1,0,0,2
RO,201711,39,3,1,2,8
BE,201711,09,26,0,26,81
BE,201711,72,55,52,1,61
IT,201711,71,4,2,2,20
NO,201711,18,1,0,1,3
UK,201711,72,1,0,1,5
IT,201711,42,1,0,1,4
IT,201711,39,1,0,0,2
BE,201711,85,1,1,0,1
PL,201711,32,8,1,4,22
FI,201711,85,1,0,0,2
UK,201711,34,4,1,1,9
CZ,201711,71,3,1,2,7
GR,201711,33,6,6,0,6
SE,201711,39,3,1,0,5
CZ,201711,44,2,1,0,3
BE,201711,98,1,0,1,6
BG,201711,90,22,19,1,26
CH,201711,42,1,0,0,2
RO,201711,71,1,0,1,3
NL,201711,39,6,1,2,19
NO,201711,90,3,0,1,10
FR,201711,14,1,0,0,2
RO,201711,30,1,0,1,5
DE,201711,44,3,1,2,10
AT,201711,32,1,0,1,3
HU,201711,42,1,1,0,1
IT,201711,09,5,0,5,81
SK,201711,38,1,1,0,1
BE,201711,42,1,0,0,2
CZ,201711,43,1,1,0,1
SE,201711,44,2,0,0,4
LT,201711,71,1,0,1,5
LT,201711,79,3,1,1,7
CH,201711,34,1,1,0,1
RO,201711,72,1,0,1,3
BE,201711,48,1,0,1,5
CH,201711,75,3,0,1,11
SE,201711,55,1,1,0,1
SI,201711,79,1,0,1,3
HR,201711,33,112,8,33,271
HR,201711,45,2,1,1,5
PL,201711,77,2,1,0,3
CH,201711,45,1,0,1,5
SI,201711,30,3,2,1,5
CZ,201711,38,3,2,0,4
ES,201711,39,1,1,0,1
DE,201711,66,1,0,1,3
DE,201711,80,16,4,6,47
NL,201711,85,1,1,0,1
EE,201711,66,2,1,0,3
CZ,201711,70,1,0,1,4
ES,201711,80,3,0,3,17
RO,201711,09,1,0,1,4
MM,201711,79,24,0,24,72
EE,201711,38,3,2,1,5
HR,201711,35,17,3,12,57
SI,201711,09,1,1,0,1
AT,201711,39,8,1,6,40
DE,201711,32,4,1,2,15
EE,201711,33,7,1,4,17
FR,201711,55,1,0,1,5
SI,201711,50,2,2,0,2
CZ,201711,79,8,4,3,22
FR,201711,80,4,0,3,30
HR,201711,09,2,0,2,10
FR,201711,37,1,1,0,1
DK,201711,45,2,0,2,8
DK,201711,34,1,1,0,1
DE,201711,64,6,0,6,18
FR,201711,92,1,0,1,4
SE,201711,60,4,1,3,19
BG,201711,48,1,0,0,2
HR,201711,50,3,3,0,3
CZ,201711,09,2,0,1,14
BE,201711,55,25,24,1,27
UK,201711,31,2,0,2,10
DE,201711,16,1,0,1,3
SE,201711,33,4,0,0,8
AT,201711,45,4,1,3,19
FR,201711,16,6,6,0,6
IT,201711,14,1,0,0,2
IT,201711,03,3,3,0,3
BE,201711,44,2,0,0,4
SI,201711,71,5,5,0,5
LV,201711,90,1,1,0,1
SE,201711,50,2,1,0,3
BE,201711,34,1,0,1,3
BG,201711,60,3,1,2,8
DK,201711,98,1,0,0,2
UK,201711,79,2,0,2,8
SE,201711,85,48,0,48,2352
LV,201711,33,1,1,0,1
ES,201711,63,2,1,1,6
SE,201711,80,5,0,5,25
EE,201711,72,1,1,0,1
HR,201711,34,4,0,3,12
BE,201711,64,1,0,1,3
LU,201711,79,48,0,24,168
LV,201711,55,1,0,1,7
SI,201711,90,1,0,1,6
NL,201711,32,1,0,1,5
ES,201711,60,1,0,0,2
IT,201711,79,24,0,24,72
NO,201711,48,1,0,1,4
SI,201711,34,3,0,3,9
IT,201711,30,1,1,0,1
PT,201711,44,2,0,2,15
BG,201711,15,1,1,0,1
SI,201711,64,1,1,0,1
LT,201711,30,1,0,1,5
CZ,201711,24,3,0,3,9
SK,201711,45,1,0,1,8
BG,201711,38,2,2,0,2
IT,201711,19,2,0,2,9
FI,201711,35,1,1,0,1
BG,201711,42,1,1,0,1
NL,201711,37,1,0,1,9
SK,201711,66,1,1,0,1
LV,201711,71,1,1,0,1
UK,201711,75,1,0,1,5
PL,201711,15,5,4,1,7
LV,201711,64,1,1,0,1
LV,201711,32,1,1,0,1
PL,201712,33,7917,4449,1846,14769
DE,201712,71,377,63,249,1396
ES,201712,48,20,5,10,65
ES,201712,33,428,122,259,4596
NL,201712,85,36,3,28,332
CH,201712,45,118,5,101,703
SK,201712,42,14,1,10,44
NL,201712,33,12,2,6,30
PL,201712,15,163,51,36,328
FR,201712,33,661,124,403,15075
CZ,201712,71,77,46,22,165
ES,201712,92,28,5,16,96
DE,201712,33,517,115,305,1958
CH,201712,90,16,0,16,146
BG,201712,60,5,4,0,6
NL,201712,45,36,2,30,160
IT,201712,33,402,57,279,2208
PL,201712,71,212,77,90,538
AT,201711,38,1,0,1,3
DE,201712,09,83,6,56,337
FR,201712,80,105,26,65,522
PL,201712,38,284,114,107,675
SE,201712,45,70,1,64,514
DE,201712,45,872,111,623,4348
FR,201712,66,984,74,686,3539
DE,201712,90,528,63,396,4781
GR,201712,45,4,0,4,73
FI,201712,45,32,3,21,122
ES,201712,85,60,23,21,307
ES,201712,15,38,10,17,110
PL,201712,30,437,185,148,978
ES,201712,30,81,9,69,391
FR,201712,39,402,58,252,1483
DE,201712,18,12,2,6,39
BG,201712,48,14,9,3,22
BE,201712,66,95,25,54,237
PL,201712,45,142,42,69,413
BG,201712,09,94,82,9,121
PL,201712,77,114,71,23,257
CH,201712,66,12,0,11,72
PL,201712,76,33,26,2,42
DE,201712,64,72,36,5,113
FR,201712,72,137,45,62,486
CH,201712,48,13,1,8,45
ES,201712,34,31,9,11,79
FR,201712,41,4,0,3,13
CH,201712,79,11,0,11,78
DE,201712,70,2,0,2,10
CH,201712,64,1,0,1,4
BG,201712,39,28,5,10,74
FR,201712,19,11,1,4,30
DE,201712,32,55,13,16,134
FR,201712,45,1915,236,1309,17641
FR,201712,50,430,77,249,1436
ES,201712,64,14,5,5,29
LT,201712,33,201,28,160,2079
DE,201712,48,66,31,19,135
DE,201712,43,3,1,1,8
BG,201712,34,80,37,21,161
GR,201712,33,24,1,18,129
PL,201712,09,267,94,133,776
DK,201712,66,77,7,54,229
CZ,201712,38,75,59,4,97
BE,201712,71,40,1,34,127
PL,201712,32,55,20,18,124
AT,201711,72,1,0,0,2
DE,201711,92,1,1,0,1
CH,201712,71,24,1,19,139
BE,201712,79,439,36,297,2016
NO,201712,48,14,3,7,37
DE,201712,79,312,59,230,1400
DE,201712,38,134,58,26,276
CZ,201712,34,58,29,14,108
BG,201712,33,388,100,243,4531
FR,201712,71,557,43,451,3301
PL,201712,50,99,68,11,154
DE,201712,80,321,90,158,980
PL,201712,90,415,174,147,1007
ES,201712,50,137,31,85,936
DE,201712,55,32,9,12,75
ES,201711,14,4,0,0,8
FR,201712,65,11,4,4,35
CH,201712,34,12,2,8,47
DE,201712,72,70,32,28,245
GR,201712,55,4,1,0,7
DE,201712,77,157,19,109,928
LT,201712,73,5,4,0,6
ES,201712,79,214,20,182,1109
IT,201712,71,51,1,50,587
IT,201712,90,102,54,37,545
FR,201712,34,422,129,196,1111
IT,201712,30,20,2,16,70
EE,201712,38,6,4,0,8
BG,201712,31,27,3,18,94
CH,201712,31,14,1,11,62
DE,201712,39,63,12,36,230
VU,201712,63,1,0,1,6
AT,201712,60,11,1,9,41
HU,201712,55,13,9,3,22
DK,201712,73,3,1,0,5
PL,201712,34,132,66,28,237
FR,201712,79,449,70,309,2441
BG,201712,71,70,21,39,332
DE,201712,75,82,23,46,257
FR,201712,98,65,20,24,146
PL,201712,66,103,33,37,226
DK,201712,72,20,2,13,65
DE,201712,34,365,105,157,1130
PL,201712,60,63,49,5,86
DE,201712,22,8,2,2,25
FR,201712,30,189,28,110,592
LT,201712,18,12,7,4,24
FR,201712,44,179,52,75,475
HU,201712,79,15,5,8,69
FR,201712,31,112,50,28,226
PL,201712,31,49,19,18,111
NL,201712,32,12,1,9,40
ES,201712,39,138,0,134,9807
DE,201712,98,16,1,13,98
IT,201712,85,60,24,26,212
PL,201712,79,136,40,62,393
UK,201712,51,5,0,4,29
NL,201712,79,113,5,93,695
NL,201712,09,11,2,7,29
UK,201712,33,85,14,56,328
ES,201712,31,111,8,97,558
HR,201712,64,5,3,1,8
UK,201712,85,563,260,225,2276
ES,201712,90,179,34,127,905
FR,201712,60,200,44,110,630
UK,201712,35,19,5,12,56
PL,201712,43,27,9,9,56
BE,201712,35,79,50,5,121
PL,201712,48,108,68,17,179
SE,201712,92,19,3,14,181
UK,201712,31,24,4,16,121
FR,201712,32,69,19,41,252
IE,201712,72,16,1,15,130
UK,201712,38,55,3,38,196
UK,201712,80,91,7,76,1467
IE,201712,45,34,2,7,117
DE,201712,30,92,21,62,306
LV,201712,48,6,5,1,8
HR,201712,33,454,151,204,1212
DK,201712,48,3,1,2,7
IT,201712,45,50,2,46,1855
FR,201712,90,834,136,483,3166
FR,201712,42,54,9,32,186
LV,201712,55,1,1,0,1
BE,201712,42,10,4,0,16
IE,201712,71,61,0,61,746
DE,201712,44,50,9,26,169
SE,201712,66,22,2,18,166
IT,201712,80,85,4,80,473
ES,201712,38,52,30,9,91
ES,201712,45,59,16,32,285
NO,201712,39,6,0,5,29
IE,201712,60,6,0,6,48
HU,201712,45,33,2,26,108
BG,201712,24,2,1,1,6
EE,201712,33,36,15,12,77
FR,201712,64,119,26,61,340
FR,201712,15,819,115,594,3481
FR,201712,09,182,39,87,868
SE,201712,50,28,4,13,87
LT,201712,79,9,1,6,49
NL,201712,44,7,0,5,23
DE,201712,14,3,0,2,8
SI,201712,50,16,11,0,21
ES,201712,18,19,4,10,47
UK,201712,79,2682,2139,456,11891
NO,201712,30,8,0,4,27
NL,201712,72,19,2,12,77
UK,201712,45,111,17,80,724
ES,201712,44,21,3,13,91
UK,201712,60,331,67,225,2823
PL,201712,72,57,41,10,99
IE,201712,79,122,1,118,3568
SE,201712,79,76,3,67,674
ES,201712,71,87,5,78,1318
BE,201712,30,138,1,112,491
IT,201712,60,17,6,6,34
FR,201712,18,83,18,46,261
IT,201712,63,6,5,0,7
SE,201712,71,196,7,182,2187
PL,201712,63,15,8,5,30
UK,201712,32,6,0,5,23
PL,201712,64,22,15,3,32
NL,201712,38,6,4,1,11
ES,201712,09,89,8,68,357
HR,201712,34,72,19,39,168
UK,201712,22,6,1,5,30
UK,201712,30,17,2,13,128
BE,201712,33,85,22,45,246
UK,201712,92,14,3,10,72
CY,201712,33,43,22,3,77
DE,201712,60,75,5,57,420
DK,201712,42,8,1,6,22
SI,201712,71,16,2,13,55
SE,201712,44,22,0,14,82
BG,201712,45,94,14,65,545
LV,201712,33,239,64,132,991
ES,201712,66,42,14,17,240
NO,201712,34,23,2,13,75
IT,201712,98,22,3,12,119
AX,201712,33,1,0,0,2
UK,201712,24,2,0,0,4
PL,201712,85,75,51,17,170
FI,201712,38,9,5,2,16
UK,201712,39,29,2,26,234
UK,201712,55,9,1,8,35
FI,201712,71,25,0,18,140
ES,201712,63,19,2,7,45
FR,201712,55,56,13,33,156
PT,201711,60,24,24,0,24
UK,201712,71,59,4,53,714
FR,201712,92,90,10,73,746
PL,201712,35,26,25,0,27
SE,201712,60,9,4,5,36
SE,201712,48,14,4,4,43
BG,201712,15,44,16,14,102
UK,201712,98,5,3,1,8
SE,201712,34,33,1,21,176
HR,201712,44,8,0,7,36
UK,201712,48,29,4,22,123
ES,201712,98,16,8,6,43
FR,201712,75,24,6,17,116
LT,201712,72,29,16,10,63
MK,201712,45,3,0,2,18
CZ,201712,18,11,6,4,28
NL,201712,77,17,4,13,65
IT,201712,55,26,6,15,110
FR,201712,77,115,18,71,420
MK,201712,33,57,5,48,1313
EE,201712,73,3,2,0,4
UK,201712,75,11,2,7,53
LT,201712,50,63,28,23,134
CZ,201712,66,11,6,3,31
ES,201712,72,79,29,41,327
RO,201712,33,2728,665,1559,13450
IT,201712,79,44,12,25,195
SE,201712,90,110,29,63,483
DK,201712,80,6,1,5,22
BG,201712,50,51,13,21,177
DK,201712,90,35,5,26,152
DE,201712,92,31,3,27,122
DK,201712,33,249,73,123,713
MT,201712,38,2,0,2,6
DK,201712,09,3,0,3,16
UK,201712,90,41,1,30,239
IT,201712,66,155,47,62,417
NL,201712,15,7,1,3,27
CZ,201712,72,41,31,5,56
GR,201712,50,23,12,6,42
LV,201712,30,8,6,1,11
LV,201712,39,16,4,12,51
FI,201712,15,24,0,16,99
MK,201712,34,1,1,0,1
DE,201712,31,32,11,10,85
NL,201712,80,6,2,1,14
LV,201712,90,66,0,55,236
DE,201712,42,74,42,22,158
BG,201712,64,5,2,2,10
IT,201712,34,51,23,14,107
CZ,201712,44,3,0,1,7
IE,201712,39,27,9,8,59
LT,201712,45,117,0,115,13448
FI,201712,90,34,1,30,204
HU,201712,42,6,3,0,9
LV,201712,66,1,0,0,2
IT,201712,35,10,1,4,43
DK,201712,44,5,0,4,20
CZ,201712,32,63,35,1,92
BE,201712,34,15,6,5,37
FR,201712,48,54,19,20,133
BE,201712,22,13,0,12,72
FI,201712,77,35,0,35,458
GR,201712,09,42,27,3,64
IE,201712,31,12,1,5,46
UK,201712,77,11,0,7,56
NL,201712,34,34,4,26,135
BE,201712,90,187,59,64,522
EE,201712,31,3,0,0,6
PL,201712,65,18,16,2,22
PL,201712,24,31,7,14,81
BG,201712,63,13,9,4,26
UK,201712,03,10,4,5,35
ES,201712,32,23,9,11,76
IT,201712,92,16,9,6,44
CZ,201712,33,159,89,34,277
CZ,201712,79,19,9,3,36
MT,201712,71,1,0,1,6
DE,201712,37,8,4,3,21
SE,201712,73,1,1,0,1
GR,201712,24,3,0,3,13
NO,201712,09,2,0,0,4
FR,201712,85,133,85,26,227
GR,201712,32,2,0,1,6
NL,201712,50,25,5,18,81
DE,201712,85,34,14,12,277
SI,201712,39,4,1,2,9
CZ,201712,45,25,3,20,124
FI,201712,33,33,3,24,164
SI,201712,33,152,71,69,505
AT,201712,55,1,0,0,2
NO,201712,32,5,1,0,9
CZ,201712,64,11,10,1,13
ES,201712,60,111,20,77,3604
DE,201712,65,25,9,16,134
SI,201712,30,22,1,14,94
DK,201712,34,10,1,7,36
PL,201712,39,110,34,52,354
EE,201712,39,13,4,6,33
RO,201712,79,27,8,13,82
LT,201712,98,1,1,0,1
BE,201712,45,37,2,25,138
RO,201712,09,50,9,34,222
AT,201712,71,20,3,15,115
LV,201712,37,1,1,0,1
FI,201712,22,1,0,0,2
SE,201712,39,6,1,4,17
BG,201712,66,17,8,4,33
FR,201712,43,66,10,31,194
BE,201712,73,147,48,97,608
RO,201712,71,25,18,5,40
ES,201712,24,24,1,15,128
HR,201712,80,39,25,6,60
SE,201712,64,2,1,0,3
NO,201712,45,21,1,17,107
RO,201712,39,65,3,53,256
CH,201712,38,3,0,2,11
BE,201712,38,46,31,8,93
PT,201712,72,123,1,120,725
SI,201712,66,21,1,19,61
SK,201712,71,11,1,10,38
SI,201712,15,437,272,79,809
SE,201712,63,5,0,3,13
BG,201712,22,21,0,20,87
SK,201712,18,9,7,0,11
UK,201712,15,24,1,17,84
FI,201712,79,21,1,19,244
RO,201712,34,112,51,29,225
UK,201712,73,8,0,8,46
LV,201712,71,55,3,44,210
FR,201712,63,32,8,19,114
DE,201712,35,132,119,9,158
PT,201712,66,4,2,2,8
SE,201712,33,96,3,87,848
BE,201712,44,17,0,5,43
RO,201712,38,36,23,3,54
EE,201712,18,2,0,1,7
FR,201712,38,209,34,144,1495
BG,201712,30,67,7,52,244
FR,201712,24,90,21,33,228
SK,201712,34,11,1,6,28
LV,201712,77,22,6,11,58
MT,201711,92,24,0,0,48
PL,201712,42,45,16,21,109
FR,201712,35,26,5,11,82
PT,201712,55,9,1,8,31
UK,201712,72,12,2,6,39
FR,201712,22,85,16,52,273
RO,201712,72,5,4,1,8
BG,201712,44,16,11,4,28
FR,201712,16,28,8,13,72
RO,201712,45,26,10,15,98
PL,201712,03,63,17,24,147
NL,201712,66,31,5,14,107
RO,201712,90,23,11,4,40
CZ,201712,50,44,25,7,71
FR,201712,37,48,12,28,149
CZ,201712,42,8,4,1,13
RO,201712,48,7,2,3,21
PT,201712,48,2,2,0,2
BG,201712,72,10,4,4,21
LT,201712,31,2,0,2,9
UK,201712,09,11,0,7,46
SK,201712,45,8,0,7,40
CZ,201712,77,58,34,14,172
NO,201712,51,3,0,3,15
HR,201712,30,18,15,1,22
CZ,201712,30,56,21,20,128
DK,201712,35,9,3,6,22
NO,201712,90,21,5,6,56
LU,201711,22,24,0,0,48
NO,201712,66,9,2,4,23
SI,201712,09,21,4,6,52
UK,201712,34,63,4,56,286
NO,201712,72,16,2,14,99
SI,201712,48,10,6,2,16
RO,201712,16,3,1,2,7
BG,201712,79,63,12,43,385
CZ,201712,39,16,5,6,47
CZ,201712,90,25,12,7,69
UK,201712,50,39,4,30,208
RO,201712,24,36,8,18,338
FI,201712,50,20,2,14,97
BE,201712,92,77,50,26,134
RO,201712,15,154,45,40,331
PL,201712,70,4,3,0,5
BG,201712,03,9,8,1,11
FR,201712,03,28,6,13,79
AT,201712,79,32,26,4,51
HR,201712,09,9,3,4,23
PT,201712,45,8,0,7,68
NO,201712,60,7,0,5,32
LV,201712,34,8,5,0,11
NL,201712,42,3,2,1,6
EE,201712,32,1,0,0,2
BE,201712,31,31,0,31,172
SE,201712,85,77,3,71,654
BE,201711,80,72,0,72,216
DE,201712,66,29,4,14,72
RO,201712,50,52,34,2,72
RO,201712,60,11,9,2,21
SE,201712,18,10,1,9,46
DE,201712,73,26,10,7,60
AT,201712,50,3,3,0,3
DE,201712,24,20,7,8,53
LV,201712,35,5,4,1,9
BE,201712,24,5,0,4,20
CZ,201712,35,3,2,1,5
BG,201712,85,12,7,0,17
NL,201712,71,37,1,36,151
IE,201712,73,8,1,7,142
MK,201712,43,10,2,0,18
PT,201712,34,7,1,4,17
AT,201712,45,53,0,47,242
AT,201712,30,3,1,2,9
AT,201712,80,24,16,4,38
AT,201712,19,3,0,3,21
UK,201712,37,8,1,7,100
NL,201712,98,12,5,7,53
DK,201712,71,53,1,47,241
CZ,201712,09,51,7,38,337
SI,201712,31,2,2,0,2
HR,201712,50,14,13,1,16
UK,201712,42,21,2,13,105
MT,201712,37,1,0,0,2
IT,201712,72,74,13,32,222
NL,201712,90,66,10,49,303
BE,201712,48,12,4,8,35
HU,201712,15,49,12,22,136
DK,201712,24,4,0,2,10
NL,201712,64,8,1,1,16
BE,201712,72,93,29,59,350
IE,201712,65,1,0,0,2
MK,201712,79,1,0,0,2
DK,201712,98,3,1,1,7
UK,201712,66,67,2,56,283
NO,201712,50,16,3,9,67
BE,201712,98,3,2,1,7
EE,201712,45,3,1,2,11
UK,201712,44,33,1,28,280
NL,201712,73,7,3,4,23
GR,201712,48,4,1,1,8
AT,201712,15,126,3,5,274
NL,201712,48,22,8,8,49
SE,201712,14,14,1,8,43
NO,201712,79,26,1,23,124
IE,201712,55,1,0,1,4
RO,201712,30,26,3,15,88
