country,ym,cpv_division,n,sb,ge3,sum_offers
PL,201707,30,168,39,78,485
CZ,201707,30,154,82,41,1226
HU,201707,33,108,76,16,1004
HU,201707,48,18,9,4,37
IT,201707,44,68,15,41,221
CZ,201707,32,58,55,1,64
HR,201707,33,268,126,87,589
CZ,201707,38,29,18,3,45
CZ,201707,33,404,271,51,654
LV,201707,34,11,7,3,25
CZ,201707,09,51,12,35,376
FI,201707,48,4,1,2,10
FI,201707,34,5,1,1,10
HR,201707,39,16,2,10,58
HR,201707,30,7,1,5,34
HR,201707,34,15,4,5,43
HR,201707,03,1,1,0,1
UK,201707,34,20,1,16,117
CZ,201707,18,29,24,1,35
FR,201707,16,42,13,16,103
UK,201707,90,80,1,67,440
SI,201707,90,28,20,5,52
PT,201707,60,3,1,2,9
FR,201707,71,505,27,418,3122
PT,201707,50,8,6,1,19
UK,201707,70,200,194,5,224
FR,201707,42,53,14,27,150
FR,201707,77,120,16,84,401
FR,201707,75,20,5,10,83
SI,201707,60,88,55,24,902
PT,201707,55,3,0,3,13
PT,201707,90,5,0,5,45
LV,201707,50,20,13,4,31
PT,201707,77,1,1,0,1
HU,201707,60,4,2,1,7
HU,201707,79,41,39,2,55
SI,201707,63,1,0,1,3
HU,201707,50,26,9,7,71
FR,201707,72,117,34,66,437
SI,201707,77,34,4,26,2153
FR,201707,50,303,58,185,1125
FR,201707,66,133,14,97,492
FR,201707,48,40,12,22,123
FR,201707,41,15,12,0,18
FR,201707,79,295,34,219,1595
IT,201707,71,45,3,40,453
IT,201707,90,88,18,64,668
IT,201707,50,63,34,24,185
FR,201707,64,70,13,36,176
FR,201707,22,54,9,33,200
BG,201707,79,47,8,35,269
BG,201707,71,153,17,91,1043
BG,201707,72,4,1,1,9
LV,201707,79,3,0,3,11
BG,201707,50,61,44,10,101
ES,201707,90,110,23,74,546
FR,201707,60,816,121,619,17064
BE,201707,90,9,0,9,38
UK,201707,64,4,1,1,13
UK,201707,72,15,1,11,57
UK,201707,55,83,1,68,329
UK,201707,79,108,12,80,741
IE,201707,55,9,0,9,93
FR,201707,51,9,3,6,26
UK,201707,71,114,18,92,1356
ES,201707,72,156,78,23,321
SE,201707,90,78,12,56,754
SE,201707,79,79,1,65,704
SE,201707,80,14,0,14,123
SE,201707,71,73,5,62,373
HU,201707,72,19,11,5,32
HU,201707,71,31,7,13,73
HU,201707,66,5,3,2,9
ES,201707,50,128,52,61,590
UK,201707,73,7,3,3,22
UK,201707,35,10,0,9,86
PL,201707,85,163,68,74,916
PL,201707,71,239,51,131,836
FR,201707,32,77,9,61,785
PL,201707,90,310,133,103,707
ES,201707,77,17,2,12,73
PL,201707,72,56,23,26,159
PL,201707,79,129,21,90,1189
PL,201707,80,23,4,9,68
PL,201707,73,12,6,6,33
PL,201707,55,28,18,0,38
PL,201707,66,19,5,13,58
PT,201707,79,8,2,5,34
HU,201707,90,16,2,6,54
PL,201707,50,536,304,113,948
FI,201707,72,13,4,9,101
FI,201707,60,66,8,57,664
PL,201707,64,186,114,37,328
FR,201707,85,73,18,43,232
CZ,201707,72,100,19,4,189
CZ,201707,79,109,40,41,325
IT,201707,85,55,26,14,136
GR,201707,55,6,5,0,7
IT,201707,66,148,35,74,449
IT,201707,79,135,33,95,467
ES,201707,79,166,51,103,1398
HU,201707,55,3,0,2,8
DE,201707,80,372,136,140,911
DE,201707,55,62,3,50,232
FI,201707,85,34,1,28,210
ES,201707,45,40,3,36,635
SI,201707,38,25,11,8,63
SI,201707,34,45,28,9,73
SI,201707,42,5,4,1,8
SI,201707,31,10,8,1,14
ES,201707,34,35,9,23,378
BG,201707,14,4,1,1,8
HU,201707,31,6,1,5,22
PL,201707,31,62,38,17,112
SI,201707,44,39,30,6,55
SI,201707,50,31,30,0,32
PL,201707,76,8,5,1,13
PL,201707,60,26,11,8,61
RO,201707,45,38,31,7,61
SE,201707,50,21,2,14,91
GR,201707,15,19,3,13,71
RO,201707,33,4265,1009,2483,33006
GR,201707,09,76,47,22,147
IT,201707,38,8,4,1,13
LT,201707,48,10,4,1,19
LT,201707,33,315,98,159,1670
LT,201707,09,3,1,0,5
BE,201707,15,10,2,6,36
FR,201707,35,44,3,20,150
RO,201707,15,257,28,183,1324
PL,201707,32,16,7,4,32
RO,201707,44,42,18,15,95
RO,201707,09,25,0,20,90
RO,201707,24,14,4,5,41
RO,201707,34,28,16,7,49
EE,201707,38,11,2,8,38
EE,201707,48,7,3,3,17
EE,201707,33,41,4,35,227
EE,201707,39,4,0,4,18
PL,201707,35,24,13,7,43
ES,201707,98,9,4,4,27
ES,201707,65,12,0,12,366
ES,201707,60,102,45,19,198
ES,201707,71,44,6,37,472
UK,201707,85,646,274,278,3424
UK,201707,03,6,3,0,9
RO,201707,50,61,31,20,139
RO,201707,90,17,6,9,42
RO,201707,79,22,14,6,60
RO,201707,66,2,1,1,4
PL,201707,77,74,25,26,178
PL,201707,92,12,0,9,39
UK,201707,80,209,8,194,4823
EE,201707,72,12,4,5,30
ES,201707,80,12,2,10,54
IT,201707,42,27,3,17,98
IT,201707,77,26,1,25,188
IT,201707,64,8,3,2,18
IT,201707,72,23,9,8,61
ES,201707,44,11,4,4,26
ES,201707,31,10,5,3,21
BG,201707,31,15,1,12,61
EE,201707,34,1,0,1,4
RO,201707,60,7,5,2,16
HR,201707,51,2,0,2,8
IT,201707,63,7,2,3,26
MK,201707,33,10,3,7,35
MK,201707,50,2,2,0,2
NO,201707,45,47,2,40,224
NO,201707,43,3,0,1,8
NO,201707,42,2,0,1,8
NO,201707,32,6,0,5,26
NO,201707,39,13,0,12,54
NO,201707,34,11,2,3,25
NO,201707,90,42,9,25,177
NO,201707,98,1,0,0,2
NO,201707,73,11,0,8,41
NO,201707,79,22,2,17,109
NO,201707,71,55,0,54,1035
IS,201707,48,1,0,0,2
CH,201707,18,2,0,2,16
CH,201707,35,2,0,2,12
CH,201707,71,35,0,27,189
CH,201707,24,2,0,2,6
BE,201707,45,97,1,88,305
NL,201707,45,39,4,33,206
SE,201707,45,126,3,115,2872
AT,201707,45,71,3,63,450
DE,201707,39,81,13,46,253
LU,201707,44,2,0,2,7
HU,201707,45,27,11,14,68
BE,201707,33,81,23,44,279
BE,201707,34,31,2,26,86
NL,201707,18,9,0,8,43
NL,201707,34,19,1,9,55
ES,201707,35,5,1,2,13
CZ,201707,65,1,0,0,2
CZ,201707,34,57,28,15,122
ES,201707,30,28,5,19,132
CZ,201707,39,102,59,23,252
UK,201707,44,67,1,59,285
SE,201707,30,50,1,43,499
UK,201707,48,21,5,12,71
SE,201707,24,4,0,1,11
SE,201707,39,14,1,10,42
SE,201707,44,4,1,3,10
SE,201707,42,5,1,4,20
ES,201707,18,10,1,7,40
ES,201707,22,11,5,2,20
LV,201707,38,3,0,1,8
ES,201707,39,13,2,11,55
SK,201707,44,9,0,8,32
BG,201707,24,6,0,3,17
UK,201707,09,6,2,2,15
PL,201707,18,48,27,10,135
IE,201707,34,6,2,3,22
BE,201707,35,3,0,3,11
DE,201707,34,262,103,78,962
BE,201707,09,3,0,3,14
SK,201707,33,11,2,7,29
BG,201707,39,15,3,8,53
DE,201707,30,68,9,43,241
DE,201707,48,44,20,15,99
DE,201707,22,124,0,117,8321
DE,201707,79,327,46,261,2020
FR,201707,18,109,12,74,417
IT,201707,15,20,2,6,50
AT,201707,34,7,0,2,18
ES,201707,42,7,1,4,22
UK,201707,38,98,5,86,1565
BG,201707,18,4,2,1,7
DE,201707,38,42,31,5,58
BG,201707,38,3,3,0,3
FI,201707,03,5,0,5,22
FI,201707,33,34,3,28,178
IT,201707,39,5,0,4,23
SE,201707,48,11,3,5,38
HR,201707,72,10,6,4,24
CZ,201707,22,20,2,7,48
UK,201707,31,16,2,12,134
UK,201707,60,536,69,444,44587
SI,201707,71,13,6,3,24
SI,201707,72,27,26,1,29
SI,201707,48,6,5,1,9
NL,201707,48,33,7,16,98
LU,201707,72,1,0,0,2
CZ,201707,85,22,16,0,28
CZ,201707,77,196,31,151,1090
CZ,201707,64,14,3,8,868
CZ,201707,90,41,14,24,171
FR,201707,92,485,14,461,60439
BE,201707,66,13,2,8,40
BE,201707,71,6,2,4,30
IE,201707,66,1,0,1,3
SE,201707,65,1,0,1,6
SE,201707,72,33,6,22,330
BG,201707,55,5,2,0,8
FR,201707,98,16,5,7,41
BG,201707,48,4,2,1,8
ES,201707,64,21,9,5,40
BE,201707,80,18,0,18,324
BE,201707,72,35,26,4,54
DE,201707,71,246,42,165,916
IE,201707,92,1,0,1,3
IT,201707,60,18,11,4,35
LU,201707,79,30,2,28,217
DE,201707,90,437,14,373,6915
IT,201707,80,19,8,8,50
DE,201707,64,18,9,4,34
DE,201707,60,457,65,276,1739
IT,201707,55,33,10,19,132
AT,201707,80,21,9,3,37
DE,201707,32,55,14,30,154
AT,201707,79,16,0,14,65
FI,201707,90,16,1,14,75
FI,201707,70,18,0,18,171
BG,201707,60,3,0,2,9
HR,201707,79,20,1,18,71
SI,201707,45,23,21,1,26
SI,201707,14,4,3,1,6
CZ,201707,31,11,4,5,28
BG,201707,44,14,10,3,23
HU,201707,34,39,9,8,83
CZ,201707,60,49,41,7,76
SK,201707,50,11,8,0,14
BE,201707,48,31,2,29,91
BG,201707,42,10,1,5,28
HR,201707,50,26,18,2,36
SE,201707,35,5,2,1,9
NL,201707,30,32,2,22,110
RO,201707,31,10,2,5,45
ES,201707,32,23,6,11,80
DE,201707,35,16,9,2,31
SE,201707,85,98,0,98,6335
NL,201707,71,25,7,16,101
NL,201707,60,39,10,18,107
RO,201707,64,4,0,1,9
RO,201707,85,46,40,1,54
RO,201707,71,55,45,8,105
NO,201707,33,51,2,42,299
NO,201707,60,13,0,10,46
NO,201707,24,1,0,1,3
CH,201707,45,142,7,121,724
CH,201707,44,9,2,6,43
CH,201707,31,46,5,36,164
CH,201707,30,12,0,10,54
CH,201707,39,14,0,13,94
CH,201707,33,5,0,4,14
CH,201707,90,7,2,4,30
CH,201707,48,10,2,8,44
CH,201707,72,13,1,12,80
CH,201707,38,4,1,1,9
HR,201707,45,12,5,5,36
DE,201707,42,48,28,14,101
SI,201707,30,43,21,17,352
CZ,201707,14,20,1,15,81
SI,201707,39,17,4,12,51
NL,201707,15,7,0,4,19
NL,201707,32,7,1,4,26
SE,201707,98,10,1,5,26
SE,201707,38,8,3,4,17
UK,201707,37,14,2,11,71
HU,201707,30,7,3,4,57
SE,201707,33,138,1,118,1865
DK,201707,34,29,6,17,88
ES,201707,09,35,2,30,154
CZ,201707,24,8,5,0,11
DK,201707,39,8,0,5,26
PT,201707,09,8,2,6,28
DK,201707,33,27,12,10,59
LV,201707,31,3,1,1,7
ES,201707,43,1,0,0,2
ES,201707,24,7,1,6,23
NL,201707,39,11,0,10,52
BE,201707,24,4,0,0,8
PT,201707,24,1,0,1,3
HR,201707,48,2,1,0,3
ES,201707,15,44,1,34,161
BG,201707,32,6,5,0,7
BG,201707,16,4,2,0,6
IE,201707,32,17,1,16,157
ES,201707,38,18,14,2,24
DE,201707,43,8,1,6,29
NL,201707,79,102,11,73,577
NL,201707,90,41,3,33,186
SI,201707,79,15,6,9,70
SI,201707,66,10,9,1,12
CZ,201707,80,286,273,8,315
NL,201707,22,5,1,4,25
CZ,201707,50,49,37,11,86
CZ,201707,71,86,11,60,461
DK,201707,71,26,0,23,301
GR,201707,60,12,3,9,371
BG,201707,98,4,3,0,5
BE,201707,85,5,3,1,8
ES,201707,66,8,2,2,27
DK,201707,60,8,2,3,17
DK,201707,55,28,4,12,74
DK,201707,90,42,6,20,128
SE,201707,60,17,2,14,60
LV,201707,71,21,3,18,104
PT,201707,72,5,4,1,17
DK,201707,48,2,2,0,2
ES,201707,85,55,10,38,481
LV,201707,63,5,0,5,35
DK,201707,72,10,1,6,33
PT,201707,71,5,0,5,63
FR,201707,63,27,5,18,121
LV,201707,77,9,2,5,33
NL,201707,72,11,3,6,93
FR,201707,80,178,30,101,765
HR,201707,64,3,2,0,4
ES,201707,55,7,3,3,19
DE,201707,72,237,18,208,1629
IE,201707,72,71,2,69,3342
BE,201707,79,133,73,34,238
NL,201707,85,13,1,9,89
DE,201707,85,41,19,14,99
SI,201707,24,14,13,1,17
PL,201707,43,20,12,4,35
PL,201707,63,9,2,4,20
IT,201707,45,36,3,31,1065
LT,201707,45,6,3,2,28
PT,201707,45,5,1,4,66
DE,201707,31,33,15,12,73
GR,201707,33,68,0,68,1074
LT,201707,34,13,2,7,35
LT,201707,39,5,1,2,12
EE,201707,15,1,0,0,2
PL,201707,24,18,11,4,32
DE,201707,09,73,8,60,550
DE,201707,03,22,1,17,74
RO,201707,30,49,4,40,203
RO,201707,03,36,11,14,81
GR,201707,79,54,2,50,326
EE,201707,70,5,0,5,35
LT,201707,50,6,3,1,11
GR,201707,71,7,3,3,25
EE,201707,71,7,2,4,24
EE,201707,79,10,0,7,69
DE,201707,77,65,4,54,324
ES,201707,63,15,0,14,70
MK,201707,09,7,3,2,14
NO,201707,44,11,0,8,36
CH,201707,75,2,1,1,6
DK,201707,45,36,1,27,143
DE,201707,44,58,5,46,285
SI,201707,35,7,4,1,11
FI,201707,15,1,1,0,1
SK,201707,42,15,2,2,30
BE,201707,39,2,0,2,32
SK,201707,39,3,0,3,14
LV,201707,44,11,9,0,13
GR,201707,30,1,0,0,2
AT,201707,64,1,0,1,5
CZ,201707,16,2,0,1,6
CZ,201707,03,11,0,11,107
CZ,201707,44,22,9,3,45
CZ,201707,15,57,34,16,115
UK,201707,66,53,3,44,178
IE,201707,50,3,0,3,13
SI,201707,98,4,4,0,4
IE,201707,79,11,1,10,69
FI,201707,73,2,0,2,13
HR,201707,90,17,2,3,35
HR,201707,71,6,1,2,29
HR,201707,63,1,1,0,1
UK,201707,22,28,1,27,226
UK,201707,77,51,5,44,318
ES,201707,92,42,6,13,128
SK,201707,72,6,3,0,9
SI,201707,55,2,0,2,11
SI,201707,64,4,3,1,6
PL,201707,98,7,5,1,12
NL,201707,73,7,1,5,31
DE,201707,98,25,1,22,128
AT,201707,32,3,0,2,8
IT,201707,65,5,0,4,26
HU,201707,44,11,8,0,14
HU,201707,42,17,7,7,43
SI,201707,18,14,10,4,24
SI,201707,22,5,4,1,20
NL,201707,66,9,1,6,52
ES,201707,48,7,4,3,14
RO,201707,42,16,2,12,50
RO,201707,16,10,3,3,21
RO,201707,39,96,11,71,551
RO,201707,32,4,4,0,4
DE,201707,14,9,0,8,26
IT,201707,34,45,24,11,83
EE,201707,31,9,1,7,58
RO,201707,72,9,5,4,26
EE,201707,85,12,3,9,93
EE,201707,50,1,0,0,2
EE,201707,92,3,3,0,3
DE,201707,50,24,7,11,63
GR,201707,45,5,0,5,38
GR,201707,38,4,0,2,10
GR,201707,44,11,0,11,46
GR,201707,34,4,0,3,18
AT,201707,72,3,1,1,7
NO,201707,16,2,0,2,12
NO,201707,15,6,0,2,16
NO,201707,38,5,0,4,18
NO,201707,85,4,0,3,20
NO,201707,72,27,1,25,386
CH,201707,22,1,0,1,3
CH,201707,66,1,0,1,4
AT,201706,72,72,0,72,216
DE,201706,32,27,2,25,104
DE,201706,79,38,0,38,306
BE,201706,92,24,0,24,72
DE,201707,70,2,0,2,6
DE,201707,51,8,5,1,12
LV,201707,45,4,0,4,14
NL,201707,43,5,1,4,17
NL,201707,38,5,3,2,10
DK,201707,38,79,2,77,646
BE,201707,31,3,1,2,9
BG,201707,43,1,1,0,1
NL,201707,09,17,5,9,46
NL,201707,33,9,1,7,34
IE,201707,22,1,1,0,1
UK,201707,24,6,1,1,12
BG,201707,35,9,1,4,21
AT,201707,48,2,2,0,2
DE,201707,65,6,2,4,22
CZ,201707,37,1,0,1,3
DE,201707,24,7,2,5,26
DE,201707,18,43,5,28,211
AT,201707,33,11,4,3,22
AT,201707,35,2,0,2,6
IE,201707,42,1,0,0,2
DE,201707,73,21,9,5,43
ES,201707,03,6,3,2,11
IT,201707,22,10,4,3,24
IT,201707,32,13,1,8,42
FI,201707,38,4,2,1,10
SK,201707,22,1,1,0,1
LV,201707,14,2,2,0,2
LV,201707,03,1,1,0,1
NL,201707,16,1,1,0,1
SK,201707,32,3,1,1,8
NL,201707,19,1,0,1,3
SK,201707,90,4,2,1,8
SK,201707,92,1,1,0,1
FI,201707,79,14,0,14,129
FI,201707,77,2,0,2,29
FI,201707,39,10,0,10,36
NL,201707,92,2,2,0,2
NL,201707,50,16,0,15,76
BG,201707,63,10,9,0,11
NL,201707,98,13,3,10,65
NL,201707,75,24,2,21,633
UK,201707,32,20,4,14,104
DE,201707,19,1,0,0,2
DE,201707,75,26,14,5,54
IE,201707,80,4,1,3,19
DK,201707,75,1,0,1,8
AT,201707,73,1,1,0,1
DE,201707,63,3,0,3,15
AT,201707,75,7,1,6,24
DE,201707,92,5,1,3,18
AT,201707,71,9,0,9,45
AT,201707,66,2,0,2,17
LV,201707,09,11,4,5,29
HR,201707,60,9,4,0,14
NL,201707,80,2,0,2,9
LV,201707,55,1,0,0,2
LV,201707,60,8,0,8,42
BG,201707,65,5,5,0,5
BG,201707,64,5,3,1,8
ES,201707,75,1,0,0,2
BE,201707,55,2,0,2,8
IE,201707,65,1,0,1,4
IE,201707,31,2,0,2,9
SE,201707,31,4,0,3,20
PL,201707,65,11,8,3,31
BG,201707,77,5,2,2,38
SK,201707,79,15,1,14,183
EE,201707,45,5,0,5,26
EE,201707,09,9,0,9,41
HR,201707,66,3,0,3,9
EE,201707,73,12,6,6,52
EE,201707,60,7,1,6,29
GR,201707,90,38,1,32,192
ES,201706,79,16,4,10,73
MK,201707,45,8,0,6,26
NO,201707,30,8,0,6,31
NO,201707,66,9,0,8,36
CH,201707,42,8,3,4,20
CH,201707,79,9,0,7,89
BE,201707,22,24,0,0,48
PL,201707,14,21,7,8,44
CZ,201707,42,16,8,1,26
CZ,201707,48,18,16,2,23
AT,201707,30,2,0,1,7
BE,201707,18,30,20,6,48
CZ,201707,43,3,1,1,6
SK,201707,30,12,1,11,50
LV,201707,42,1,0,0,2
PL,201707,22,2,0,2,6
DK,201707,15,6,3,3,20
SK,201707,31,3,0,0,6
SK,201707,34,4,0,1,9
FI,201707,71,14,1,11,67
AT,201707,85,1,1,0,1
AT,201707,60,3,1,2,9
IT,201707,98,7,1,5,28
BE,201707,73,51,26,24,148
PT,201707,65,1,1,0,1
BG,201707,75,1,1,0,1
SK,201707,55,1,1,0,1
NL,201707,64,4,3,0,5
LV,201707,72,5,5,0,5
NL,201707,77,20,0,18,118
BG,201707,66,7,1,5,25
UK,201707,98,28,9,14,86
SK,201707,71,6,1,3,26
UK,201707,75,6,3,2,20
FI,201707,31,1,0,1,4
BE,201707,50,1,1,0,1
CY,201707,33,18,8,2,30
CY,201707,43,1,0,1,3
CY,201707,45,2,0,2,12
PT,201707,42,6,0,4,18
RO,201707,14,8,4,1,13
LT,201707,24,18,5,13,369
HU,201707,35,3,2,0,4
AT,201707,90,19,1,17,73
EE,201707,64,1,1,0,1
RO,201707,98,1,1,0,1
LT,201707,71,47,7,30,436
LT,201707,90,4,2,2,12
GR,201707,50,16,6,8,38
PT,201707,31,6,0,3,18
RO,201707,76,6,0,4,17
NO,201707,80,7,0,5,28
NO,201707,50,4,1,3,14
CH,201707,85,2,2,0,2
ES,201706,66,169,1,144,625
PL,201706,48,26,0,25,101
ES,201706,72,55,3,51,258
BE,201706,79,96,0,72,384
BE,201706,73,25,0,25,200
DE,201706,92,4,3,1,8
DE,201706,45,148,9,107,701
AT,201706,45,22,1,19,137
FI,201706,45,7,0,7,48
FR,201706,45,307,32,233,1390
NL,201706,45,3,1,1,6
FR,201706,44,28,6,20,95
CZ,201706,45,10,0,8,65
DK,201706,45,7,0,7,31
FR,201706,90,41,4,30,232
DE,201706,44,7,0,4,29
DE,201706,48,10,3,6,26
DE,201706,39,11,1,7,41
IT,201706,45,9,0,9,164
PL,201706,45,25,2,17,94
SE,201706,35,1,0,1,3
DE,201706,33,129,30,79,503
NL,201706,18,5,0,5,35
FR,201706,30,28,5,14,90
ES,201706,38,5,2,1,10
DE,201706,42,2,1,1,5
ES,201706,71,6,1,5,59
SE,201706,33,9,0,6,92
FR,201706,43,17,6,8,38
FR,201706,31,5,1,1,10
SE,201706,72,4,3,0,5
NL,201706,79,127,4,121,2352
FR,201706,35,5,2,3,13
NL,201706,35,2,0,0,4
NL,201706,39,1,0,1,4
FR,201706,09,15,3,9,55
DE,201706,38,4,0,0,8
FR,201706,42,4,1,1,9
DE,201706,34,43,11,19,104
FR,201706,38,79,25,33,290
CZ,201706,34,6,2,0,10
FR,201706,39,36,2,32,156
FR,201706,33,59,16,34,636
DE,201706,30,19,1,13,82
FR,201706,15,66,24,26,204
FR,201706,37,4,0,4,16
DE,201706,71,28,8,14,145
DE,201706,85,20,7,7,46
CZ,201706,38,9,4,2,26
CZ,201706,09,9,7,2,14
AT,201706,22,1,0,0,2
NL,201706,33,9,7,1,13
NL,201706,30,1,0,1,4
FR,201706,18,16,2,8,53
FR,201706,03,5,1,4,16
FR,201706,64,7,0,6,25
FR,201706,50,27,3,18,103
SE,201706,37,1,0,1,4
AT,201706,34,1,0,1,5
FR,201706,24,9,0,8,76
DE,201706,18,3,1,2,17
ES,201706,34,16,1,7,57
DE,201706,35,4,3,1,7
DE,201706,09,7,4,3,29
DE,201706,24,3,0,3,9
AT,201706,19,1,0,1,4
IT,201706,33,52,15,27,327
AT,201706,24,2,0,0,4
FR,201706,34,84,18,51,265
DE,201706,22,19,1,18,1287
BG,201706,33,47,13,24,229
DE,201706,31,3,0,2,11
DE,201706,65,5,0,5,20
IT,201706,30,2,0,2,7
BG,201706,35,4,4,0,4
BG,201706,34,9,2,5,24
UK,201706,44,2,0,2,8
SI,201706,15,116,66,35,414
ES,201706,33,95,13,82,1331
SI,201706,33,24,3,19,134
BG,201706,09,4,4,0,4
SI,201706,48,2,0,1,6
BG,201706,22,14,12,2,26
IT,201706,39,8,0,7,34
LV,201706,33,12,2,9,41
ES,201706,65,2,0,2,10
LV,201706,34,1,1,0,1
UK,201706,45,32,1,30,215
PL,201706,34,11,6,1,17
DK,201706,15,1,0,0,2
PL,201706,33,617,322,162,1211
PL,201706,32,20,16,0,24
UK,201706,35,10,0,10,62
ES,201706,30,32,3,27,146
ES,201706,31,1,0,1,17
FR,201706,32,11,1,8,53
PL,201706,30,9,6,3,28
PL,201706,09,7,3,2,17
IT,201706,34,8,4,3,17
PL,201706,38,5,4,0,6
UK,201706,33,586,10,567,11739
PL,201706,03,36,18,10,73
PL,201706,39,4,4,0,4
ES,201706,98,4,0,4,17
NL,201706,90,5,0,5,24
SE,201706,79,20,1,17,176
FI,201706,80,3,0,3,15
SE,201706,70,1,0,1,5
FI,201706,72,3,1,1,8
FI,201706,71,3,0,3,35
SE,201706,85,3,1,2,8
FR,201706,77,27,3,21,117
FI,201706,90,4,0,4,21
NL,201706,48,3,0,2,11
IT,201706,85,33,3,28,674
FR,201706,55,7,1,4,25
NL,201706,80,1,0,1,13
NL,201706,72,7,1,3,24
CZ,201706,50,1,1,0,1
NL,201706,66,3,1,2,23
NL,201706,60,14,0,14,52
CZ,201706,80,1,1,0,1
PL,201706,50,3,3,0,3
PL,201706,77,12,6,4,24
CZ,201706,64,2,0,1,5
NL,201706,73,1,0,1,4
BG,201706,79,8,0,7,73
FR,201706,60,13,1,11,98
DK,201706,72,5,1,2,12
FR,201706,71,65,11,50,449
FR,201706,63,1,0,1,3
IE,201706,72,1,0,0,2
UK,201706,77,1,0,0,2
UK,201706,85,42,26,9,95
SE,201706,98,2,0,2,11
UK,201706,80,6,2,4,211
IT,201706,90,14,7,6,110
UK,201706,71,4,0,4,29
DE,201706,90,24,0,21,327
ES,201706,80,2,0,2,9
AT,201706,80,1,1,0,1
UK,201706,30,11,0,8,44
UK,201706,55,2,0,2,6
IT,201706,64,3,1,1,13
DE,201706,73,2,2,0,2
DE,201706,60,2,2,0,2
IE,201706,71,1,0,1,3
UK,201706,48,1,1,0,1
UK,201706,50,4,2,2,10
IT,201706,72,5,2,3,20
ES,201706,50,14,3,8,63
IT,201706,50,26,9,10,84
IT,201706,79,7,3,3,23
ES,201706,60,9,2,2,18
LV,201706,77,43,5,29,222
LV,201706,72,2,2,0,2
NL,201706,77,2,0,2,8
ES,201706,55,17,1,16,124
GR,201706,50,4,3,0,5
LV,201706,55,1,0,1,7
BG,201706,63,2,1,1,6
DK,201706,90,8,2,2,19
PL,201706,90,34,18,9,71
DK,201706,60,12,10,1,23
ES,201706,48,3,1,2,7
PL,201706,66,6,3,1,10
UK,201706,79,6,1,5,31
PL,201706,71,11,5,5,42
PL,201706,72,3,2,1,6
PL,201706,55,10,0,9,52
IT,201706,60,3,2,1,6
UK,201706,75,1,1,0,1
FR,201706,72,11,0,9,42
NL,201706,85,2,0,2,7
DE,201706,80,76,17,49,258
PL,201706,79,11,4,2,22
HR,201706,85,2,0,0,4
ES,201706,45,3,0,3,41
SK,201706,34,2,0,2,6
SI,201706,34,26,5,8,59
GR,201706,09,11,11,0,11
PL,201706,44,42,23,7,68
NL,201706,71,3,0,3,11
LV,201706,64,4,0,4,12
ES,201706,85,14,10,3,22
ES,201706,90,19,2,14,115
BE,201706,45,11,1,7,47
BG,201706,45,11,3,4,26
IT,201706,15,4,3,0,5
BE,201706,48,2,0,2,8
ES,201706,09,3,0,2,13
ES,201706,35,1,1,0,1
BE,201706,09,2,0,2,11
BE,201706,22,26,24,0,28
ES,201706,39,9,1,7,38
IT,201706,19,20,10,0,30
EE,201706,33,12,1,11,62
