country,ym,cpv_division,n,sb,ge3,sum_offers
ES,201903,98,9,8,1,14
FR,201903,34,38,8,26,152
FI,201903,85,2,1,0,3
SK,201903,71,4,0,4,12
FI,201903,90,1,0,1,6
ES,201903,48,6,4,1,10
ES,201903,22,3,2,1,5
HU,201903,85,1,1,0,1
PL,201903,24,10,5,4,24
PL,201903,30,7,0,3,20
LT,201903,79,2,0,1,5
CZ,201903,66,2,0,0,4
PT,201903,55,4,0,4,18
NL,201903,72,1,0,1,3
SI,201903,79,2,1,1,8
BE,201903,77,2,0,2,9
RO,201903,90,3,2,0,4
UK,201903,48,11,10,1,14
BG,201903,42,2,0,1,5
FR,201903,66,13,0,10,49
PL,201903,38,5,2,3,50
ES,201903,24,21,5,15,91
LV,201903,90,1,0,1,6
DK,201903,33,4,2,0,6
DE,201903,71,33,8,17,101
FR,201903,39,34,1,28,119
LT,201903,45,1,0,1,6
FR,201903,48,9,2,7,46
UK,201903,45,55,8,40,456
FR,201903,03,4,2,2,19
BG,201903,38,1,0,0,2
NO,201903,90,2,0,2,7
SE,201903,03,2,0,2,6
SE,201903,30,2,1,1,4
IT,201903,77,3,1,1,9
BG,201903,34,6,4,0,8
SE,201903,31,2,0,1,8
FR,201903,92,11,4,5,199
SE,201903,63,4,1,3,10
FI,201903,66,2,0,0,4
GR,201903,31,2,0,1,5
ES,201903,32,10,4,6,40
PT,201903,34,1,0,1,6
RO,201903,18,5,1,0,9
BE,201903,66,1,0,0,2
PL,201903,65,6,6,0,6
PL,201903,90,29,15,9,54
BE,201903,45,26,0,26,151
RO,201903,14,1,0,1,3
EE,201903,33,81,36,25,168
CZ,201903,31,5,5,0,5
UK,201903,33,4,1,3,30
BE,201903,90,27,2,1,54
RO,201903,60,11,5,4,28
ES,201903,65,2,0,2,11
SE,201903,33,3,1,1,7
SK,201903,42,1,0,1,3
BE,201903,60,18,12,3,28
NL,201903,98,2,0,2,8
DK,201903,98,1,0,0,2
UK,201903,50,6,0,6,36
FR,201903,42,8,7,0,9
FI,201903,09,1,0,1,10
BG,201903,30,3,0,2,8
SE,201903,18,1,0,1,4
BG,201903,48,1,0,0,2
IE,201903,14,1,0,1,3
BE,201903,32,1,0,1,3
LT,201903,03,1,1,0,1
FR,201903,85,2,1,1,4
HR,201903,34,4,2,1,7
PL,201903,64,47,43,0,51
PT,201903,72,3,1,2,13
ES,201903,31,50,24,1,78
SI,201903,39,5,4,1,9
FR,201903,38,46,7,17,103
HU,201903,72,1,0,1,3
ES,201903,92,2,0,1,5
FR,201903,43,5,0,5,25
HR,201903,72,3,3,0,3
DE,201903,35,3,1,1,6
IT,201903,72,9,6,1,13
NL,201903,90,11,1,7,37
IT,201903,16,30,4,16,79
UK,201903,71,15,0,14,146
LT,201903,60,4,0,4,20
NL,201903,63,1,0,0,2
IE,201903,90,1,1,0,1
GR,201903,90,1,0,1,4
SE,201903,90,3,0,3,18
CH,201903,44,4,2,2,11
BG,201903,51,1,0,0,2
RO,201903,72,2,2,0,2
BG,201903,71,9,9,0,9
HU,201903,50,2,1,1,9
PT,201903,09,70,0,70,212
IT,201903,50,4,1,1,8
IT,201903,90,15,8,3,73
LV,201903,50,1,0,0,2
SK,201903,77,2,2,0,2
CZ,201903,60,1,0,1,25
SE,201903,71,35,0,35,1942
EE,201903,39,1,0,1,3
NL,201903,48,2,1,1,4
FR,201903,32,13,2,6,36
NL,201903,38,2,0,1,7
RO,201903,66,14,2,0,26
CZ,201903,34,6,2,1,16
LT,201903,71,1,0,1,3
RO,201903,85,7,5,0,9
HU,201903,38,3,2,0,4
FR,201903,30,10,1,7,35
GR,201903,64,1,0,0,2
LV,201903,63,1,0,0,2
IT,201903,42,3,1,1,6
FR,201903,80,15,3,10,47
MT,201903,80,120,120,0,120
SE,201903,32,1,1,0,1
PL,201903,71,29,13,10,63
RO,201903,16,5,4,0,6
NL,201904,30,27,1,24,116
PL,201903,34,5,1,2,12
ES,201903,71,6,1,4,43
CH,201903,45,49,6,42,255
LV,201903,55,11,4,4,22
BE,201903,72,76,2,26,202
CZ,201903,77,2,0,1,5
BE,201903,33,19,9,7,41
LV,201903,38,1,0,1,6
PT,201903,64,1,0,0,2
DK,201903,66,1,0,0,2
NL,201904,85,14,2,11,118
UK,201903,09,2,0,2,8
NL,201904,79,173,18,132,1520
ES,201903,44,3,0,3,16
HR,201903,33,44,0,15,109
SE,201904,71,181,12,158,2180
FI,201904,30,2,0,1,6
IT,201903,34,4,4,0,4
NL,201904,51,1,0,0,2
FI,201904,37,2,2,0,2
BE,201904,90,84,29,48,338
BE,201904,38,13,5,4,25
HU,201903,45,9,0,9,33
UK,201903,15,3,0,3,16
SE,201904,34,32,8,8,69
SE,201903,34,1,0,0,2
RO,201903,15,8,0,8,43
SK,201903,34,8,0,8,31
NL,201903,45,4,0,4,23
SK,201903,09,5,1,2,13
ES,201903,39,2,0,2,6
UK,201903,44,7,0,7,39
IT,201903,45,26,2,24,641
UK,201903,75,3,0,1,7
CZ,201903,24,2,1,1,4
DK,201903,30,1,0,1,4
UK,201903,38,5,1,0,9
BG,201903,45,11,2,7,61
DE,201903,44,11,2,3,31
UK,201903,19,10,3,5,24
LT,201903,48,1,0,1,3
FR,201903,24,8,2,5,23
SE,201904,90,74,1,58,433
RO,201903,77,51,30,16,120
IT,201903,09,13,2,10,46
NL,201904,38,22,8,12,136
RO,201903,03,10,4,6,25
ES,201903,43,1,0,1,4
PT,201903,30,2,1,1,4
DE,201903,42,8,6,0,10
FI,201903,38,1,0,1,3
PL,201903,09,4,3,1,8
FI,201904,80,14,2,12,137
PT,201903,90,4,0,0,8
NL,201903,22,1,0,1,5
FR,201903,75,1,0,0,2
SE,201904,14,3,0,1,8
IT,201903,65,2,1,0,3
DE,201903,37,1,0,0,2
ES,201903,55,3,0,3,27
SE,201904,63,25,25,0,25
DE,201903,38,5,3,0,7
SE,201904,98,9,0,8,50
SE,201904,31,8,0,7,36
LT,201903,72,1,0,1,3
ES,201903,15,16,3,10,42
CZ,201903,90,23,0,18,80
BE,201903,48,1,0,1,3
DE,201903,31,1,0,0,2
UK,201903,80,3,1,0,5
PL,201903,48,4,1,1,8
NO,201903,31,2,0,1,6
IT,201903,03,1,0,0,2
PT,201903,85,6,6,0,6
SE,201904,45,129,5,110,915
UK,201903,79,7,1,6,41
FR,201903,44,20,3,14,72
NL,201904,90,38,10,18,127
UK,201903,90,1,0,1,4
HR,201903,90,1,0,0,2
CZ,201903,35,1,0,0,2
DK,201903,79,73,0,73,723
NO,201903,71,3,0,3,15
SE,201904,60,27,5,17,199
FR,201903,64,4,0,1,9
HU,201903,34,10,5,4,24
RO,201903,34,1,1,0,1
EE,201903,30,2,0,2,9
LV,201903,71,15,0,15,64
IT,201903,98,3,0,2,9
LT,201904,72,12,6,1,19
AT,201903,71,1,0,1,5
DK,201903,09,1,0,0,2
DE,201903,90,11,2,9,76
SE,201903,48,2,0,2,6
CZ,201903,72,3,3,0,3
PL,201903,85,5,4,1,7
DE,201903,09,44,2,42,309
BG,201903,90,3,3,0,3
CH,201903,14,1,1,0,1
LV,201903,09,1,0,1,5
RO,201903,42,1,1,0,1
CZ,201903,03,14,11,1,18
HU,201903,42,1,0,0,2
CH,201903,34,4,3,0,5
NL,201903,42,2,0,0,4
SE,201903,39,1,0,0,2
BE,201903,64,2,1,1,5
HU,201903,77,1,0,0,2
DE,201903,24,2,0,1,5
SI,201903,48,1,1,0,1
SE,201904,03,6,1,4,20
DE,201903,77,52,2,48,529
FR,201903,31,1,0,1,3
FI,201904,71,69,1,65,469
BE,201903,98,1,1,0,1
PL,201903,39,2,0,2,7
SE,201904,33,144,2,136,2336
CH,201903,32,2,1,0,3
LT,201904,33,295,48,206,3108
DE,201903,48,3,1,2,13
HU,201903,44,1,1,0,1
PL,201903,77,10,7,0,13
BE,201903,38,1,1,0,1
PL,201903,66,5,3,1,8
NL,201904,45,71,9,53,352
SI,201903,38,1,1,0,1
FI,201904,85,75,3,52,439
FI,201904,50,8,0,8,37
SI,201903,63,1,0,1,5
SE,201904,38,20,6,9,52
DE,201903,79,10,3,2,24
SI,201903,71,2,1,1,6
LT,201903,34,1,0,1,3
AT,201903,77,6,0,6,25
BG,201903,31,1,0,1,3
FR,201903,73,1,0,0,2
PT,201903,50,18,4,14,74
NO,201903,03,1,1,0,1
IE,201903,34,2,0,1,5
NL,201904,44,11,3,3,25
RO,201903,09,2,2,0,2
SE,201904,79,374,8,359,19800
EE,201903,90,1,0,1,6
PT,201903,51,1,0,0,2
NL,201903,33,2,0,1,5
DE,201903,72,3,2,1,6
HU,201903,09,1,0,1,3
CH,201903,79,3,0,3,9
IE,201903,73,1,1,0,1
NL,201904,77,36,1,29,186
LT,201903,80,2,0,2,10
RO,201903,43,2,0,0,4
FI,201904,73,11,1,5,26
PT,201903,66,1,1,0,1
SE,201903,85,17,0,17,323
CH,201903,98,1,0,0,2
HU,201903,31,1,1,0,1
FR,201903,22,1,0,1,3
DE,201903,80,194,9,179,664
DE,201903,32,3,2,1,6
SK,201903,45,1,0,1,4
NL,201903,71,1,0,1,3
BE,201904,45,52,9,32,225
EE,201903,71,1,0,1,9
NO,201903,33,4,0,3,13
GR,201903,15,4,1,2,9
SK,201903,32,1,0,0,2
FI,201904,60,43,8,31,468
IE,201903,32,2,0,2,7
RO,201904,72,43,42,0,44
LV,201903,34,5,0,5,40
LU,201903,79,1,0,0,2
EE,201903,64,1,1,0,1
SE,201903,22,1,1,0,1
CZ,201903,44,2,2,0,2
NL,201904,48,28,7,11,66
EE,201903,48,1,0,0,2
PT,201903,15,28,0,14,81
UK,201903,77,1,0,1,10
DK,201904,72,57,0,54,210
PT,201903,63,4,0,4,20
RO,201903,31,5,0,5,33
PL,201903,80,1,1,0,1
SE,201904,64,2,0,1,7
EE,201903,98,1,0,1,3
SK,201903,33,1,0,0,2
ES,201903,42,26,1,0,51
BG,201903,39,4,0,4,52
DE,201903,51,2,1,0,3
CH,201903,71,4,0,4,26
FI,201904,63,2,0,2,9
BG,201903,24,1,0,0,2
SE,201903,70,3,0,3,18
FI,201903,44,1,0,0,2
BG,201903,55,2,1,1,12
LU,201903,30,1,0,1,4
UK,201903,34,3,0,3,19
IT,201903,44,1,0,1,3
EE,201903,09,4,0,4,16
CH,201903,38,4,4,0,4
BE,201903,34,9,0,9,29
FR,201903,60,3,1,1,6
AT,201903,50,1,0,1,3
DK,201903,85,1,0,1,5
PT,201903,14,2,2,0,2
HU,201903,90,2,2,0,2
IT,201903,63,1,1,0,1
SE,201904,55,26,2,21,416
BG,201904,33,340,53,262,4031
ES,201904,63,8,4,3,17
FI,201904,79,52,2,47,370
PL,201903,43,6,6,0,6
IT,201904,50,53,24,20,146
PL,201904,65,9,5,0,13
ES,201904,98,25,16,4,49
PL,201903,63,1,0,0,2
CZ,201904,09,56,14,28,295
RO,201904,33,5162,1492,2713,24924
FI,201904,45,35,4,27,124
BG,201904,48,18,12,3,29
PL,201904,50,268,138,48,467
SE,201904,19,12,1,9,86
RO,201904,18,32,10,12,71
GR,201904,32,5,3,2,9
UK,201903,64,1,0,1,3
AT,201903,44,1,0,1,6
SE,201904,48,17,4,4,45
GR,201904,50,17,1,15,75
GR,201904,45,19,0,19,173
IT,201903,60,5,2,2,12
CH,201903,60,2,0,0,4
CH,201903,72,2,0,2,6
LU,201903,73,1,0,0,2
GR,201904,24,9,2,5,29
GR,201904,44,10,2,7,42
BG,201904,09,80,64,10,124
GR,201904,39,4,1,1,10
LT,201904,77,63,12,41,330
GR,201904,09,95,47,27,213
PL,201903,72,1,1,0,1
ES,201904,75,6,2,3,20
IT,201904,71,46,3,36,365
CZ,201904,34,80,50,22,217
DE,201903,60,7,6,0,8
SE,201904,77,12,0,11,67
ES,201904,34,97,21,55,379
HR,201903,85,3,3,0,3
SK,201904,77,30,21,5,48
CZ,201904,31,30,16,6,51
HR,201903,45,1,0,1,3
CZ,201904,33,1200,807,157,2244
SE,201904,30,8,0,7,35
SE,201903,73,1,0,1,4
PL,201904,24,53,20,22,116
UK,201903,42,1,1,0,1
FR,201903,65,2,0,2,8
DE,201903,30,3,1,0,5
ES,201903,37,3,3,0,3
CZ,201904,39,86,29,40,270
SE,201904,85,223,3,211,6051
BE,201904,79,209,5,189,959
HR,201903,09,1,0,0,2
BG,201904,71,85,35,40,337
RO,201904,19,3,0,0,6
PL,201903,73,1,1,0,1
LT,201904,45,31,0,29,107
SK,201904,98,1,1,0,1
GR,201904,72,10,7,1,14
SK,201904,33,20,3,8,50
BG,201904,39,23,5,15,78
HR,201903,79,1,0,1,4
SE,201904,43,8,0,7,36
LU,201903,32,1,1,0,1
BG,201904,50,82,39,24,239
ES,201904,90,200,35,138,919
PL,201904,60,79,30,29,203
UK,201903,63,1,0,1,3
LI,201903,45,6,0,5,26
BG,201904,64,5,4,1,7
CZ,201904,90,82,16,57,300
MT,201903,33,7,0,2,27
SE,201904,15,14,4,5,33
UK,201903,66,14,0,10,51
CZ,201903,18,2,2,0,2
IT,201904,24,8,1,3,18
IT,201904,66,80,20,42,251
LT,201904,50,59,36,14,175
PL,201904,45,139,32,71,425
RO,201904,60,510,76,276,1586
CZ,201904,77,351,157,140,1169
GR,201904,33,92,37,42,1172
BE,201904,32,8,1,6,27
IT,201904,48,14,6,5,30
NO,201903,85,16,0,16,288
SE,201904,35,3,1,1,15
PT,201904,98,13,1,12,72
DK,201904,90,25,2,21,79
RO,201904,77,146,80,33,292
LV,201904,35,14,9,1,21
NL,201904,39,19,3,9,55
HR,201903,71,2,0,1,7
PL,201903,42,1,1,0,1
BE,201904,18,29,6,18,109
SI,201903,85,16,16,0,16
CZ,201904,71,129,24,70,494
UK,201903,22,1,0,1,4
BG,201904,45,110,42,50,359
IE,201903,72,1,0,1,3
MK,201903,45,1,0,1,5
RO,201904,03,40,4,29,434
ES,201904,42,12,3,6,39
PL,201904,71,152,48,69,454
CZ,201904,38,42,28,4,61
LT,201904,34,30,12,15,84
NO,201903,39,1,0,0,2
PL,201904,09,42,27,9,80
LT,201904,79,56,0,51,738
IT,201904,60,11,4,2,22
IT,201904,75,3,0,3,10
LU,201903,90,1,1,0,1
LT,201904,63,2,0,2,8
PL,201904,75,4,1,1,8
IE,201903,71,1,0,1,3
IT,201903,15,2,1,1,4
DE,201903,73,1,1,0,1
ES,201904,79,177,21,125,1176
FI,201904,38,9,3,2,18
DK,201904,38,3,0,0,6
NL,201904,60,5,0,2,17
IT,201904,90,118,58,44,508
PL,201904,44,103,37,25,200
FI,201904,77,4,0,4,16
NL,201904,70,5,0,4,18
SK,201904,42,18,1,7,44
DE,201903,15,8,0,8,45
SE,201904,18,10,0,7,37
BE,201904,71,57,14,32,191
BG,201904,66,13,3,9,40
NL,201904,18,9,3,5,23
BG,201904,90,17,6,5,42
BG,201904,31,37,4,22,123
LU,201903,34,1,1,0,1
BG,201904,35,6,2,0,10
LU,201903,66,5,2,0,8
AT,201903,39,2,0,2,13
HN,201903,98,1,1,0,1
LT,201904,42,1,1,0,1
PT,201904,09,6,0,4,20
BG,201904,15,86,39,35,219
LU,201903,45,1,0,1,6
BG,201904,34,48,29,9,80
NL,201904,72,22,5,13,83
CZ,201904,30,265,141,37,536
PL,201903,98,1,1,0,1
FI,201904,66,21,1,14,67
SE,201904,72,16,3,11,69
AT,201903,38,1,0,0,2
UK,201903,98,1,0,0,2
CZ,201904,45,95,19,68,418
BE,201904,33,39,15,13,81
FI,201904,64,3,0,2,8
FI,201904,72,18,6,10,45
ES,201903,80,1,0,1,3
MT,201903,72,3,0,1,8
RO,201904,15,736,126,458,3172
NL,201904,73,7,2,4,29
DE,201904,85,85,41,16,159
FR,201904,90,353,68,204,1325
CH,201904,45,104,11,80,554
PL,201904,39,28,5,20,108
DE,201904,79,258,16,172,1340
IT,201904,45,79,11,54,754
DE,201904,33,782,194,479,3501
PL,201904,77,267,176,29,405
FI,201904,22,2,0,2,8
DE,201904,45,1129,136,816,5467
DE,201904,34,294,115,93,696
UK,201904,85,1177,490,543,8008
DE,201904,90,296,58,213,2757
RO,201904,38,12,9,0,15
DE,201904,72,161,34,107,497
UK,201904,66,189,117,52,568
PT,201904,33,300,261,32,525
FR,201904,71,597,52,484,3312
HU,201904,66,12,6,1,21
DK,201904,33,22,14,5,35
DE,201904,71,399,75,235,1450
DE,201904,32,23,9,10,77
DE,201904,73,24,12,8,51
DE,201904,22,21,0,21,1002
GR,201904,38,27,6,18,236
DE,201904,80,245,79,101,615
DE,201904,77,105,21,72,470
IT,201904,63,7,3,0,11
FR,201904,85,62,21,29,161
UK,201904,90,61,7,44,252
UK,201904,45,229,26,183,2765
BE,201904,22,10,2,7,37
EE,201904,15,49,7,29,122
GR,201904,92,1,0,1,5
ES,201904,71,89,7,77,780
HU,201904,39,17,2,14,73
FR,201904,45,1745,181,1237,9438
UK,201904,38,53,20,25,143
AT,201904,50,6,3,2,15
IE,201904,30,1,0,1,4
RO,201904,30,50,8,32,362
DE,201904,09,94,10,71,476
SI,201904,30,289,242,24,971
RO,201904,79,61,12,42,481
PL,201904,79,79,42,21,161
DE,201904,30,61,15,36,184
DE,201904,98,115,8,106,444
DE,201904,48,49,20,19,117
DE,201904,44,65,6,42,244
ES,201904,80,34,10,21,298
FR,201904,79,381,36,265,1924
SE,201904,42,10,1,6,33
GR,201904,34,12,7,2,20
FI,201904,48,1,0,1,3
NL,201904,50,29,9,14,70
EE,201904,85,42,4,25,152
FI,201904,33,94,26,40,308
NO,201904,71,46,1,44,464
PL,201904,90,232,104,81,547
DE,201904,42,42,17,8,84
BG,201904,30,40,4,31,156
UK,201904,79,309,59,220,4310
DE,201904,50,45,16,21,165
DE,201904,60,156,17,118,602
FR,201904,38,68,18,34,206
PL,201904,33,5494,2971,1540,14010
SE,201904,39,10,1,5,32
FR,201904,72,382,58,309,5422
HR,201904,33,492,14,210,1329
DE,201904,24,31,24,6,50
AT,201904,34,9,4,2,16
HU,201904,50,22,16,3,35
FR,201904,03,62,13,27,151
DE,201904,38,65,36,15,131
GR,201904,60,42,0,42,1688
NL,201904,09,8,1,5,27
ES,201904,77,12,3,8,61
ES,201904,33,476,203,196,2125
PL,201904,43,63,19,28,141
ES,201904,14,11,3,3,22
PL,201904,72,89,62,8,131
PL,201904,30,93,21,38,283
FR,201904,44,175,26,90,516
EE,201904,77,16,6,6,73
CH,201904,41,1,0,1,9
RO,201904,45,97,55,18,177
ES,201904,30,37,11,17,134
FR,201903,19,1,1,0,1
SI,201904,71,31,15,10,79
UK,201904,50,78,24,41,255
NO,201904,63,2,0,1,6
LU,201904,75,1,0,0,2
ES,201904,72,123,39,72,386
IT,201904,98,11,5,5,43
DK,201904,71,20,0,19,111
BE,201904,30,24,3,16,73
ES,201904,60,118,59,25,213
IT,201904,15,20,8,9,42
NL,201904,66,8,4,4,21
LV,201904,71,46,3,34,190
FR,201904,32,71,12,44,245
FR,201904,55,69,16,47,524
FR,201904,19,8,1,5,26
PT,201904,79,10,2,6,44
CH,201904,71,36,0,35,270
DE,201904,31,20,5,11,74
EE,201904,45,14,0,14,73
DE,201904,39,112,20,70,443
HR,201904,39,11,1,9,38
FR,201904,09,115,14,83,443
AT,201904,71,26,2,20,132
FR,201904,66,118,10,74,362
AT,201904,45,67,5,56,346
IT,201904,33,395,141,166,1139
UK,201904,60,259,115,108,1924
HU,201904,15,47,10,27,125
LT,201904,09,37,2,25,126
CZ,201904,92,2,2,0,2
EE,201904,72,10,1,7,54
SI,201904,60,93,54,29,958
FR,201904,39,266,61,137,837
MT,201904,90,3,0,3,15
UK,201904,70,17,2,13,475
FR,201904,50,270,59,156,1214
CZ,201904,60,26,18,2,38
FR,201904,42,21,7,10,52
RO,201904,24,129,54,31,821
PT,201904,24,2,0,2,7
ES,201904,35,51,36,8,87
AT,201904,44,9,5,4,26
AT,201904,90,7,1,4,25
ES,201904,85,72,33,27,182
PL,201904,85,74,60,3,106
DK,201904,39,3,1,1,6
FR,201904,30,172,28,112,661
IT,201904,34,113,33,43,272
FR,201904,43,34,13,15,98
HU,201904,77,4,3,1,8
UK,201904,80,54,10,34,299
DE,201904,66,6,0,4,20
CH,201904,34,11,1,7,45
NO,201904,85,7,3,2,15
RO,201904,71,19,4,9,50
RO,201904,44,142,66,48,406
SK,201904,72,9,5,1,15
EE,201904,55,1,0,1,4
BE,201904,34,55,3,37,172
PT,201904,85,30,29,1,32
CZ,201904,42,27,8,5,55
AT,201904,48,7,5,2,12
UK,201904,48,30,8,13,114
PL,201904,34,54,33,8,91
NO,201904,79,31,2,28,278
UK,201904,77,22,1,13,78
MT,201904,39,4,2,2,9
ES,201904,44,43,8,22,133
CZ,201904,72,54,38,10,89
FR,201904,15,376,57,228,1235
CZ,201904,32,29,19,4,45
SI,201904,33,658,510,123,1557
ES,201904,51,3,3,0,3
HU,201904,98,4,1,3,43
NL,201904,35,4,1,1,9
UK,201904,32,17,2,15,129
ES,201904,15,79,15,48,315
EE,201904,33,315,75,147,722
DK,201904,34,13,1,9,46
ES,201904,09,87,25,46,245
SK,201904,45,3,1,1,6
SI,201904,38,19,17,2,24
FR,201904,92,62,9,40,309
FR,201904,51,5,0,2,14
NO,201904,32,3,0,2,11
UK,201904,71,259,10,232,5020
CH,201904,77,1,0,1,7
EE,201904,60,2,1,0,3
UK,201904,03,6,3,2,11
PL,201904,66,79,53,10,118
BE,201904,09,26,6,16,64
IS,201904,39,1,0,1,7
PT,201904,64,11,1,5,28
UK,201904,34,66,10,55,503
ES,201904,45,66,6,56,504
DE,201904,65,7,4,2,20
BG,201904,44,27,5,11,73
NO,201904,22,2,0,2,11
SI,201904,15,2810,1713,621,5050
DE,201904,75,20,7,7,57
IT,201904,51,1,0,1,4
BE,201904,44,11,0,8,35
HR,201904,71,17,4,6,39
NO,201904,33,39,1,29,127
NO,201903,34,1,0,1,3
NO,201904,45,15,2,7,47
FR,201904,63,42,13,21,107
CH,201904,44,8,0,7,33
CY,201904,24,1,0,0,2
SI,201904,09,36,28,5,53
FR,201904,34,335,86,162,886
RO,201904,09,56,19,21,139
BE,201904,66,56,15,27,132
SI,201904,90,64,61,2,70
CZ,201904,48,23,19,0,27
PL,201904,38,106,70,18,172
FR,201904,77,203,38,116,631
DE,201904,70,2,0,0,4
HR,201904,72,17,8,4,51
GR,201904,79,5,3,2,9
NO,201903,44,1,1,0,1
AT,201904,43,4,2,1,7
SI,201904,14,3,3,0,3
FR,201904,31,82,12,58,267
IT,201904,72,42,16,20,126
EE,201904,34,4,0,1,9
LV,201904,90,6,2,2,15
NO,201903,48,1,0,0,2
PT,201904,66,3,2,0,4
PT,201904,71,13,0,11,92
UK,201904,15,37,13,15,150
NO,201904,09,2,0,2,8
UK,201904,30,10,0,8,59
FR,201904,48,41,14,21,125
MT,201903,45,1,0,1,4
AT,201904,39,7,1,5,21
CH,201904,31,16,6,7,40
IT,201904,80,21,13,3,42
HR,201904,42,5,2,1,10
FR,201904,35,40,8,25,126
FI,201904,09,37,7,18,94
DK,201904,66,20,9,8,47
ES,201904,92,17,2,13,77
ES,201904,31,91,66,15,149
SI,201904,72,19,15,1,26
SE,201904,92,6,0,5,32
UK,201904,92,8,4,2,16
PL,201904,48,32,21,3,47
LV,201904,45,13,3,8,51
GR,201904,90,68,8,54,356
LT,201904,31,3,0,3,15
