country,ym,cpv_division,n,sb,ge3,sum_offers
ES,201806,79,82,26,3,147
NO,201807,48,9,3,5,22
LT,201807,71,24,4,18,126
UK,201807,42,9,0,6,75
DE,201806,80,76,26,46,243
LT,201806,77,6,0,6,42
CZ,201806,48,2,2,0,2
UK,201806,75,1,1,0,1
GR,201807,79,8,2,4,35
LV,201806,09,10,4,3,22
FR,201806,15,19,4,10,57
BE,201806,80,24,24,0,24
BE,201807,71,17,1,13,77
BG,201806,15,5,1,1,10
CH,201806,71,2,0,2,15
PT,201807,33,82,12,53,289
IT,201806,18,24,0,0,48
GR,201806,50,10,9,0,11
PL,201806,15,1,1,0,1
FR,201806,44,5,2,2,11
PL,201806,64,8,2,2,16
CZ,201806,33,31,26,1,37
IT,201806,45,2,0,2,24
SE,201806,33,3,1,0,5
DE,201807,18,9,0,4,45
UK,201806,90,7,0,7,41
CZ,201806,44,5,5,0,5
CZ,201806,38,7,5,1,11
PL,201807,70,6,4,0,8
AT,201806,45,1,0,1,3
RO,201806,09,4,1,2,12
DE,201806,30,1,0,1,4
HR,201806,43,1,0,0,2
NL,201806,30,1,0,0,2
PL,201807,42,93,37,40,224
GR,201806,45,1,0,1,18
CZ,201806,72,2,2,0,2
PL,201806,60,11,2,8,41
NO,201806,39,2,0,1,5
SE,201807,44,13,3,10,47
CH,201806,48,3,0,3,38
SE,201807,34,29,8,17,107
FR,201806,55,28,13,14,111
UK,201806,38,1,0,1,4
DK,201806,45,1,0,1,5
FR,201807,79,379,77,256,1865
PL,201807,09,114,36,53,289
PL,201806,66,8,1,2,18
NL,201806,48,1,0,1,4
RO,201806,79,1,0,1,3
DE,201806,50,5,0,4,14
FR,201807,39,278,28,190,1121
CZ,201806,90,4,0,4,12
PL,201806,38,2,1,0,3
IT,201807,66,138,38,71,427
SE,201807,30,9,1,6,30
SI,201806,30,10,9,1,22
DK,201807,72,16,2,11,60
NL,201806,79,5,2,3,23
BE,201806,39,2,0,2,8
BG,201806,50,2,1,1,5
UK,201807,55,44,0,15,118
DK,201806,33,3,3,0,3
FI,201807,24,13,0,12,92
UK,201806,50,3,3,0,3
NL,201806,85,1,0,1,4
NO,201806,48,3,1,2,9
IT,201806,72,1,0,1,3
NO,201806,22,1,0,0,2
DE,201806,39,3,0,3,24
PL,201807,31,91,56,23,174
CZ,201806,92,2,1,1,5
PL,201806,90,3,2,1,6
RO,201806,38,1,1,0,1
PL,201806,79,13,2,8,57
UK,201807,37,12,2,10,68
BE,201806,50,2,0,0,4
FR,201806,77,8,1,6,28
PL,201806,34,3,2,0,4
HR,201806,90,5,3,0,7
UK,201806,71,1,0,1,5
AT,201806,71,2,0,2,7
DE,201807,34,359,131,99,1048
SI,201806,48,1,1,0,1
FR,201806,92,6,3,2,17
RO,201806,98,1,0,0,2
SE,201806,30,1,0,1,4
CZ,201806,42,2,1,1,6
DE,201806,60,32,4,18,89
RO,201806,50,30,2,28,553
PL,201806,50,10,10,0,10
IT,201807,79,61,23,31,247
UK,201806,48,1,0,1,5
FR,201806,19,1,1,0,1
RO,201806,03,1,0,1,3
IT,201806,85,3,0,1,9
SE,201807,15,15,1,11,112
PL,201806,18,6,6,0,6
HR,201806,34,3,0,1,10
LV,201806,77,39,0,33,166
NO,201806,85,4,0,4,39
FR,201806,48,1,0,1,4
RO,201806,85,1,0,0,2
SE,201806,34,1,1,0,1
IS,201807,09,4,0,4,15
IT,201806,65,1,0,0,2
NL,201806,22,2,0,1,7
CH,201806,65,1,0,1,7
SE,201806,39,1,0,0,2
SI,201806,90,1,0,1,4
RO,201806,44,3,0,2,8
DE,201806,75,1,0,1,4
SE,201806,15,1,0,0,2
PT,201806,38,2,2,0,2
HU,201806,71,7,0,6,28
HU,201806,45,1,0,1,4
UK,201807,71,111,9,96,1244
SE,201807,50,10,1,6,34
EE,201806,63,2,0,2,8
UK,201806,77,3,0,1,7
BE,201806,15,2,0,0,4
PL,201806,72,4,0,0,8
PL,201807,33,8080,4369,2040,16035
CZ,201806,55,4,4,0,4
SI,201806,45,1,0,1,4
FR,201807,31,58,5,37,192
IS,201806,34,1,0,1,4
DE,201807,33,318,101,165,1216
DK,201806,79,3,0,3,12
IT,201806,60,2,1,1,5
ES,201806,90,8,2,4,29
BG,201807,32,6,1,2,14
NO,201806,18,1,0,1,3
PT,201806,44,1,1,0,1
FI,201807,09,2,0,2,25
DE,201807,70,3,0,3,9
EE,201806,35,3,0,3,18
IE,201806,39,1,0,1,7
BE,201806,90,26,0,26,152
LV,201806,38,2,1,1,7
SK,201806,75,1,0,1,3
HU,201806,42,1,1,0,1
PL,201807,50,145,95,16,220
NO,201807,31,3,1,1,8
CH,201807,34,10,1,8,36
DE,201806,32,4,2,2,12
NO,201806,33,1,0,1,4
SE,201806,79,3,0,3,9
NL,201807,90,73,5,54,309
LV,201806,45,4,0,4,19
PL,201806,03,3,0,0,6
FI,201807,73,7,1,6,31
PL,201807,15,60,38,7,93
BG,201807,31,32,1,26,132
UK,201806,33,27,0,27,756
BG,201807,39,23,3,16,146
DE,201806,44,2,1,1,9
ES,201806,92,2,1,0,3
BE,201807,79,569,1,466,3955
SE,201806,55,1,0,0,2
DE,201806,15,1,0,1,3
DE,201807,48,45,21,18,112
PL,201806,98,1,0,1,3
SE,201807,03,7,1,6,29
EE,201806,09,2,2,0,2
DE,201806,77,1,0,1,4
DK,201807,09,5,0,4,16
NL,201807,39,9,0,8,35
IE,201807,79,38,1,30,645
GR,201807,31,16,0,15,67
NO,201806,34,1,0,0,2
FR,201806,09,7,1,5,33
FR,201806,60,1,0,0,2
NL,201807,30,31,1,24,115
FR,201806,18,1,0,0,2
LV,201806,44,3,0,3,9
DK,201807,24,19,1,16,79
IT,201806,39,1,0,1,5
DK,201806,63,1,1,0,1
PL,201806,09,5,0,4,18
PL,201807,71,314,100,126,965
UK,201806,55,1,0,1,4
UK,201807,44,28,0,22,165
SK,201806,31,2,1,0,3
DE,201806,55,24,0,24,72
BE,201806,45,1,0,1,10
NL,201807,72,30,10,13,112
FR,201806,63,2,0,1,8
BE,201806,03,2,2,0,2
IT,201807,98,19,5,12,107
UK,201806,73,1,0,0,2
UK,201807,48,29,4,25,136
GR,201806,71,2,0,2,10
FI,201807,31,9,1,5,26
SE,201807,79,104,3,94,1414
FR,201807,90,469,71,305,2180
IT,201807,60,46,20,14,94
NO,201806,66,1,0,0,2
NL,201807,44,14,4,5,33
NL,201806,64,1,1,0,1
FR,201806,85,1,0,0,2
EE,201806,31,3,0,3,9
FI,201807,22,1,0,1,3
EE,201806,38,1,1,0,1
AT,201806,31,1,1,0,1
DE,201807,66,5,0,5,32
BG,201806,64,2,2,0,2
GR,201806,09,4,1,0,7
NL,201806,66,1,0,1,4
SI,201806,18,5,0,5,33
FR,201806,03,17,4,9,42
IT,201807,45,36,4,31,487
PL,201807,90,243,97,72,519
FR,201806,75,6,4,0,8
NO,201806,60,1,1,0,1
DE,201807,71,443,70,284,2049
UK,201807,80,56,14,39,1137
NL,201807,73,6,3,3,20
IE,201806,45,1,0,1,13
CH,201807,72,38,5,26,195
NL,201806,72,2,0,2,10
NL,201807,55,9,1,7,41
SI,201806,50,5,5,0,5
SE,201807,80,53,2,51,1077
SK,201806,45,1,1,0,1
SK,201806,77,1,1,0,1
FI,201807,45,40,4,29,175
LV,201806,90,1,0,1,4
PL,201807,44,109,37,40,273
IT,201807,38,18,10,3,29
FR,201807,71,664,42,546,3766
AT,201807,45,73,9,49,264
LV,201807,73,3,2,0,4
ES,201806,44,1,1,0,1
ES,201806,72,5,1,4,19
FR,201807,38,100,20,61,898
ES,201806,71,9,1,7,45
FR,201807,72,122,34,63,374
UK,201807,60,249,94,120,1390
FR,201807,92,64,27,21,153
BG,201807,14,5,1,0,9
NO,201807,45,51,12,27,212
FI,201807,60,54,18,29,210
FR,201807,50,459,102,233,1355
FR,201807,44,189,50,108,573
FR,201807,75,32,14,17,112
ES,201806,45,4,0,4,64
ES,201806,50,2,1,1,5
FR,201807,45,1740,274,1073,6562
MK,201807,39,5,0,0,10
BG,201807,30,58,13,32,176
PL,201807,77,129,58,52,375
DK,201807,33,296,39,230,1685
BE,201807,45,37,2,28,157
CY,201807,71,1,1,0,1
RO,201806,71,6,6,0,6
PL,201807,34,224,61,125,899
DE,201807,80,456,177,177,1234
ES,201806,85,5,3,2,12
ES,201806,30,1,0,1,10
FI,201807,44,7,4,3,17
DE,201807,32,56,12,21,148
SE,201807,24,38,0,38,1409
FR,201807,22,44,4,33,147
SE,201807,18,2,1,1,4
ES,201806,35,2,1,1,5
DE,201807,79,398,41,341,11167
FR,201807,48,56,10,30,188
BG,201807,44,29,2,14,84
PL,201807,32,55,26,14,106
HU,201807,90,24,6,13,133
HR,201806,30,1,1,0,1
PL,201807,79,189,41,128,1192
BG,201807,22,17,5,9,60
DK,201807,50,2,1,1,4
HU,201807,33,265,152,53,783
PL,201807,64,49,38,4,65
HR,201806,33,48,14,9,91
HU,201807,42,43,18,11,104
DE,201807,75,41,15,15,113
DE,201807,73,13,8,5,30
FI,201807,80,24,7,11,79
UK,201807,98,10,0,6,38
RO,201806,60,1,0,0,2
DE,201807,42,76,43,24,154
HU,201807,50,49,37,0,61
IE,201807,73,1,0,1,8
BE,201807,50,64,0,8,142
IT,201807,34,67,34,16,122
AT,201807,71,19,1,14,79
ES,201806,60,29,11,11,65
FI,201807,03,19,4,13,48
EE,201806,45,1,0,1,5
SE,201807,22,4,2,2,15
ES,201807,75,8,2,6,27
NO,201807,79,22,0,18,101
DE,201807,50,85,51,25,159
FR,201807,33,796,87,639,20000
GR,201807,50,11,5,6,37
DE,201807,85,18,11,6,39
AT,201807,30,2,0,1,5
PT,201807,45,16,0,16,96
PL,201807,39,79,20,35,216
IT,201806,33,9,9,0,9
FR,201807,60,327,84,186,1381
NO,201807,72,13,3,7,40
EE,201806,72,1,0,0,2
DE,201807,30,72,15,39,235
FR,201807,32,49,10,19,136
PL,201807,66,66,25,31,158
MK,201807,31,7,2,5,41
BG,201807,79,46,17,28,294
FR,201807,80,126,26,73,451
DE,201807,31,16,3,9,65
HU,201807,34,37,14,14,78
FR,201807,09,144,20,89,795
DK,201807,45,15,1,11,58
DK,201807,38,8,4,0,12
SI,201807,63,44,6,37,649
ES,201806,55,1,1,0,1
HU,201807,18,1,1,0,1
HU,201807,45,48,12,29,160
CH,201807,71,46,2,37,262
DK,201807,90,133,28,85,418
PT,201807,31,7,0,7,26
DE,201807,39,49,6,32,190
FI,201807,90,13,1,7,56
FR,201807,43,9,5,3,17
DE,201807,64,14,5,4,28
NO,201807,33,33,8,15,82
FR,201807,34,433,98,243,1876
UK,201807,77,11,1,8,42
CZ,201807,73,10,10,0,10
SE,201807,77,8,1,7,45
ES,201806,34,1,1,0,1
UK,201807,75,6,2,4,18
IT,201807,85,78,34,37,253
NO,201807,85,10,4,4,38
PL,201807,30,304,119,82,661
FR,201807,30,198,30,123,982
BE,201807,44,8,1,3,20
PL,201807,72,55,41,4,79
EE,201806,30,1,0,1,6
DK,201807,34,12,1,9,38
CZ,201806,50,1,1,0,1
IT,201807,44,22,1,20,103
IE,201807,71,24,1,22,431
BE,201807,09,27,2,16,96
EE,201807,42,5,2,2,10
BE,201807,90,119,6,67,390
RO,201806,90,1,0,0,2
HU,201807,32,4,0,2,17
FR,201807,18,59,13,34,182
DE,201807,51,11,2,4,30
IT,201807,72,31,19,9,60
HU,201807,85,1,1,0,1
DE,201807,98,88,2,62,396
UK,201807,90,69,1,64,441
CZ,201806,18,1,1,0,1
DE,201807,15,11,3,7,28
FR,201807,16,11,4,6,32
NO,201807,22,3,1,0,5
MT,201807,44,3,0,3,11
ES,201806,09,1,0,1,3
HU,201807,71,39,14,23,139
BG,201807,09,72,52,13,134
FR,201806,22,4,0,3,15
FR,201807,15,298,53,187,1541
SE,201807,64,2,1,0,3
EE,201807,15,29,0,29,130
BG,201807,71,81,44,25,233
DK,201807,44,3,0,2,8
BE,201807,39,32,13,13,79
DK,201807,79,14,2,10,133
AT,201807,33,51,12,32,179
SI,201807,34,45,26,9,78
ES,201807,64,30,17,6,51
AT,201807,48,5,3,2,12
PT,201807,90,15,2,12,122
DK,201807,80,10,1,9,35
DE,201807,92,10,2,8,31
PL,201807,60,33,14,6,58
DK,201807,60,11,1,5,29
ES,201806,24,1,0,1,5
RO,201807,33,3365,751,2069,44572
PL,201807,18,49,35,3,67
NO,201807,71,26,0,25,345
HR,201806,45,1,0,1,4
SE,201807,85,35,0,33,340
IT,201806,09,24,0,24,144
FR,201807,55,135,20,95,972
FR,201807,35,33,8,19,109
SK,201807,63,2,1,0,3
RO,201807,30,31,5,19,102
LU,201806,09,24,24,0,24
CZ,201807,33,859,542,95,1372
FI,201807,34,9,0,6,32
NO,201807,34,8,1,5,24
FI,201807,33,45,7,35,476
CZ,201807,45,151,24,122,822
LT,201807,33,677,122,466,7409
NO,201807,90,27,1,26,178
RO,201807,43,17,8,6,45
ES,201807,38,43,12,26,171
BG,201807,66,6,2,4,17
DK,201807,85,6,1,2,20
BE,201806,71,24,0,24,72
LU,201807,45,11,3,8,56
CZ,201807,48,56,38,8,89
BE,201807,15,18,1,14,77
CZ,201807,30,348,149,117,1047
FR,201807,98,37,3,33,208
GR,201807,38,9,2,7,83
BE,201807,30,12,1,9,47
UK,201807,34,21,1,14,360
PL,201807,51,5,1,2,14
ES,201806,48,1,1,0,1
RO,201807,45,24,3,15,96
BG,201807,34,32,23,5,48
PL,201807,38,121,72,17,201
SE,201807,42,4,1,2,13
CH,201807,32,5,0,3,23
CZ,201807,77,291,94,145,1405
AT,201807,32,12,1,10,38
BG,201807,48,9,4,5,33
SE,201807,70,3,0,1,8
CZ,201807,80,232,226,2,243
NL,201807,15,4,0,1,10
BG,201807,77,13,1,7,41
BG,201807,50,81,25,33,280
SE,201807,32,3,0,1,8
BG,201807,42,22,9,8,50
FR,201807,65,10,0,7,32
HR,201807,33,508,103,329,1642
PL,201807,85,264,160,55,452
LU,201806,72,24,0,24,72
NL,201807,80,56,25,4,100
BE,201807,33,82,22,41,241
HR,201807,18,3,0,0,6
RO,201807,79,15,4,10,69
FR,201807,19,11,5,2,21
RO,201807,76,9,2,4,21
SK,201806,55,1,1,0,1
FI,201807,48,7,1,4,36
SI,201807,44,37,36,0,38
CZ,201807,85,8,8,0,8
IT,201807,71,134,52,73,622
CZ,201807,71,98,36,34,239
SI,201807,33,643,487,120,1372
PL,201807,55,22,9,8,53
RO,201807,50,97,78,11,151
AT,201807,75,2,0,0,4
SK,201807,71,12,2,9,33
FR,201807,64,76,13,39,208
SK,201807,75,4,0,4,13
BE,201807,63,1,0,1,4
SK,201807,72,9,5,3,17
BG,201807,35,11,1,7,29
GR,201807,24,6,0,6,42
SE,201807,60,35,1,32,377
PL,201807,35,58,33,16,118
IT,201807,19,3,2,0,4
LU,201807,90,5,0,5,22
DK,201807,73,28,3,25,628
PL,201807,48,47,22,11,97
HR,201807,50,17,12,1,23
IT,201807,90,119,42,59,738
HU,201806,48,1,0,1,4
SE,201807,35,2,1,1,11
UK,201807,15,47,1,39,385
CZ,201807,72,62,48,9,94
DE,201807,35,24,8,8,58
UK,201807,24,15,4,8,40
RO,201807,48,5,3,0,7
UK,201807,35,19,0,14,114
CZ,201807,18,36,30,5,50
AT,201807,60,4,0,2,12
LT,201807,30,9,4,2,16
BG,201807,15,29,11,12,67
CZ,201807,50,114,87,21,206
RO,201807,34,43,19,21,171
NL,201807,48,27,4,16,191
FR,201807,63,18,2,11,67
SK,201807,64,1,1,0,1
CZ,201807,38,142,83,24,265
DK,201807,48,2,0,1,6
TD,201806,79,24,0,24,120
AT,201807,39,8,1,7,29
PL,201807,16,3,1,0,5
IE,201807,72,17,1,14,105
FR,201807,70,6,1,4,18
PT,201807,18,7,0,3,23
RO,201807,14,16,3,8,40
DE,201806,09,24,24,0,24
GR,201807,09,98,62,7,152
RO,201807,03,2,1,1,4
GR,201807,90,17,6,9,43
FI,201807,32,2,1,1,4
UK,201807,66,41,2,22,126
FR,201807,03,51,13,29,180
RO,201807,32,3,1,2,7
PT,201807,34,10,1,5,30
PT,201807,55,4,0,3,16
CZ,201807,34,92,67,12,140
SK,201807,30,11,8,2,21
DK,201807,71,71,0,70,590
CZ,201807,31,31,26,2,39
BE,201807,22,6,1,3,16
PL,201807,92,11,5,3,21
CZ,201807,79,222,124,36,433
LU,201807,71,49,24,25,113
SI,201807,15,2825,1648,704,5213
AT,201807,44,5,3,1,12
RO,201807,44,13,4,6,46
DE,201807,63,39,3,33,1001
FI,201807,37,2,0,2,8
MK,201807,42,4,4,0,4
GR,201807,33,15,2,12,115
ES,201806,32,24,24,0,24
ES,201807,79,139,12,68,538
PT,201807,50,31,9,20,318
SI,201807,50,36,31,4,48
LT,201807,34,8,6,2,14
GR,201807,34,9,0,5,31
RO,201807,31,9,3,3,25
UK,201807,31,12,0,9,52
UK,201807,39,25,2,19,185
NO,201807,15,4,3,0,5
ES,201807,60,75,27,27,183
IT,201807,55,18,5,10,68
PT,201807,30,11,3,3,25
BE,201807,72,382,38,341,2034
FR,201807,24,26,4,10,74
CY,201807,90,2,1,1,5
MK,201807,50,11,4,4,22
ES,201807,33,406,191,170,2368
SK,201807,45,4,3,1,9
ES,201807,90,102,17,62,432
CZ,201807,09,38,10,27,273
PT,201807,80,3,1,2,12
MT,201807,39,10,0,10,73
UK,201807,38,16,4,5,41
CZ,201807,42,41,23,5,65
HU,201807,09,8,1,7,45
CZ,201807,60,37,33,1,42
LT,201807,32,2,1,1,7
CZ,201807,32,81,59,8,111
DK,201807,77,3,0,2,12
IT,201807,32,13,1,10,51
SI,201807,30,397,296,49,930
EE,201807,33,125,17,63,388
FR,201807,66,109,4,80,392
UK,201807,64,19,2,14,70
ES,201807,72,119,41,66,500
IT,201807,42,9,4,0,14
LV,201807,71,11,4,4,22
HR,201807,35,7,5,0,9
SK,201807,42,29,8,14,64
RO,201807,15,145,18,93,573
RO,201807,39,11,4,3,21
HU,201807,38,49,15,18,113
ES,201807,55,9,0,5,33
LT,201807,66,2,1,1,4
SI,201807,24,16,7,5,30
IT,201807,39,16,0,12,57
SE,201807,48,13,3,7,41
BE,201807,42,11,4,4,32
EE,201807,38,15,10,4,26
LV,201807,33,121,51,60,965
ES,201807,92,15,2,10,61
SE,201807,92,4,0,4,39
NL,201807,85,16,2,8,219
ES,201807,85,141,69,47,382
HU,201807,37,2,2,0,2
IT,201807,77,44,2,41,352
SI,201807,09,24,15,5,42
ES,201807,45,43,5,36,434
IT,201807,48,17,7,6,36
GR,201807,66,2,2,0,2
BE,201807,48,69,35,5,110
LT,201807,38,17,3,11,136
ES,201807,31,9,1,8,39
HU,201807,48,4,1,2,9
NL,201807,64,5,1,3,12
ES,201807,71,95,8,83,903
LV,201807,90,13,0,12,65
DE,201807,55,63,14,16,147
DE,201807,24,11,1,7,39
CZ,201807,66,13,7,3,25
ES,201807,09,100,9,80,505
RO,201807,90,14,8,0,20
SK,201807,09,4,0,4,17
CZ,201807,39,148,62,39,363
SI,201807,31,3,3,0,3
DE,201807,77,49,1,43,249
FR,201807,37,27,6,12,72
ES,201807,50,181,63,74,1072
BE,201807,34,23,5,11,61
PL,201807,14,7,4,2,12
SK,201807,66,7,2,1,13
HR,201807,34,10,7,1,14
IT,201807,43,1,0,1,4
EE,201807,48,3,0,2,8
CZ,201807,22,18,10,7,39
LV,201807,77,36,17,6,66
FI,201807,55,7,2,0,12
LV,201807,14,1,1,0,1
BE,201807,24,17,0,15,53
EE,201807,72,4,2,0,6
AT,201807,79,16,3,11,55
ES,201807,63,19,1,13,94
PL,201807,80,138,44,67,330
GR,201807,43,4,0,4,20
LV,201807,79,8,4,3,19
BE,201807,35,1,0,1,3
IT,201807,64,7,0,5,19
HU,201807,30,11,0,11,66
AT,201807,72,1,1,0,1
BE,201807,85,2,1,1,4
UK,201807,63,7,1,5,36
KG,201806,79,24,0,24,96
BE,201807,77,42,1,33,147
ES,201807,48,14,7,5,37
ES,201807,34,87,11,66,708
SE,201807,31,9,1,7,34
IE,201807,45,8,1,7,57
IT,201807,30,20,7,8,51
PT,201807,71,7,3,4,29
RO,201807,66,4,3,1,6
EE,201807,34,7,2,2,19
LV,201807,38,59,28,13,119
NO,201807,50,1,0,1,3
IT,201807,65,8,1,2,19
IE,201807,37,1,0,1,14
RO,201807,09,21,13,4,34
ES,201807,80,55,24,20,153
ES,201807,77,20,5,13,119
FI,201807,50,5,0,5,18
IT,201807,50,42,27,13,94
CZ,201807,19,1,1,0,1
SE,201807,09,10,1,8,35
UK,201807,50,43,3,33,215
CZ,201807,90,63,10,27,245
NL,201807,32,7,1,4,24
IE,201807,38,3,1,2,8
LV,201807,63,4,0,4,17
BE,201807,66,68,0,39,282
FR,201807,42,47,8,29,162
LV,201807,32,5,3,0,7
LT,201807,45,5,0,2,17
NL,201807,34,17,1,9,46
SI,201807,90,24,14,7,53
LV,201807,09,247,7,232,1013
SI,201807,77,35,4,28,1134
ES,201807,24,22,3,18,78
UK,201807,72,24,6,13,83
CZ,201807,35,11,1,5,28
LV,201807,34,85,10,69,3484
NL,201807,50,13,6,7,45
LV,201807,60,52,3,49,1046
PL,201807,24,45,21,12,86
SI,201807,98,6,6,0,6
EE,201807,50,5,4,0,6
HU,201807,72,19,9,6,42
ES,201807,65,3,0,3,19
SI,201807,45,15,11,3,28
MT,201807,31,2,0,2,7
HR,201807,66,3,2,0,4
FR,201807,85,28,12,10,75
UK,201807,18,17,2,15,116
SI,201807,35,24,13,1,36
LU,201807,66,72,0,72,504
NO,201807,39,9,1,8,44
LV,201807,55,22,3,15,70
CH,201807,22,1,0,0,2
CH,201807,31,9,1,6,31
ES,201807,30,52,9,34,486
HU,201807,31,19,2,12,64
ES,201807,66,30,14,6,55
SI,201807,71,11,2,9,33
UK,201807,30,22,7,10,66
BG,201807,16,12,3,7,31
DK,201807,39,4,0,2,10
HU,201807,79,10,8,0,12
AT,201807,64,1,0,1,4
MT,201807,79,7,1,3,26
LV,201807,48,56,49,4,70
ES,201807,51,2,0,2,10
HR,201807,90,40,17,13,84
UK,201807,32,10,2,7,34
ES,201807,22,6,4,1,10
AT,201807,80,5,3,1,9
HR,201807,71,26,4,17,93
LV,201807,44,6,0,5,17
CH,201807,33,7,2,4,26
NO,201807,63,5,0,2,18
NO,201807,98,5,0,2,20
LV,201807,31,3,2,1,8
NO,201807,35,9,1,3,31
LT,201807,50,51,19,14,140
BE,201806,44,48,0,48,144
CH,201807,90,11,1,8,63
UK,201807,22,11,0,11,153
EE,201807,09,3,0,2,10
LV,201807,64,3,0,0,6
HR,201807,30,6,3,2,15
EE,201807,75,1,1,0,1
