country,ym,cpv_division,n,sb,ge3,sum_offers
BE,201705,38,2,0,2,8
AT,201705,73,1,0,1,3
HU,201705,39,3,0,3,12
IT,201705,77,12,0,11,124
PL,201705,15,14,7,4,28
IT,201705,71,6,0,6,83
LU,201705,64,24,0,24,72
GR,201705,39,2,0,2,6
BG,201705,09,3,2,0,4
NL,201705,75,1,1,0,1
RO,201705,75,1,1,0,1
RO,201705,03,1,0,0,2
MT,201705,42,1,0,0,2
UK,201705,70,5,5,0,5
PL,201705,03,5,0,4,22
SE,201705,15,4,0,2,15
SE,201705,98,4,1,3,13
HR,201705,60,3,1,0,5
SK,201705,45,1,0,1,9
RO,201705,98,1,0,1,3
LV,201705,35,1,1,0,1
FR,201705,85,3,1,0,5
BG,201705,31,4,1,2,9
PL,201705,39,3,0,3,16
UK,201705,66,14,7,5,37
HU,201705,79,3,1,2,15
ES,201705,09,4,0,3,17
UK,201705,44,1,0,1,7
DE,201705,50,6,2,3,19
PL,201705,38,5,3,0,7
LV,201705,98,1,0,0,2
NL,201705,34,4,0,2,11
EE,201705,39,2,0,2,8
NO,201705,30,1,0,1,3
IT,201705,66,6,2,4,18
FR,201705,98,6,4,2,10
NO,201705,90,2,0,2,26
LT,201705,79,6,3,0,9
HU,201705,44,1,1,0,1
MK,201705,32,1,1,0,1
SE,201705,30,1,0,1,3
LT,201705,34,2,1,0,3
PL,201705,24,10,6,0,14
PL,201705,80,4,3,1,13
PT,201705,90,2,0,2,30
RO,201705,38,4,3,0,5
CZ,201705,80,1,1,0,1
SI,201705,50,1,1,0,1
IT,201705,65,6,1,5,18
MT,201705,45,2,0,2,8
BG,201705,79,3,0,3,11
DE,201705,48,3,0,2,8
IT,201705,39,1,0,1,3
SE,201705,65,1,0,1,7
RO,201705,50,5,4,0,6
SE,201705,31,1,0,1,4
HU,201705,50,1,1,0,1
ES,201705,03,1,0,0,2
BE,201705,33,1,0,1,4
PL,201705,44,2,2,0,2
FR,201705,55,13,1,12,79
NL,201705,50,2,2,0,2
PL,201705,42,1,0,1,3
NL,201705,77,2,0,2,14
NL,201705,71,7,2,5,162
NL,201705,32,2,0,2,9
UK,201705,33,3,2,0,4
FI,201705,79,2,0,2,12
RO,201705,77,11,1,6,32
PT,201705,33,9,0,9,126
UK,201705,45,14,1,7,44
NL,201705,48,3,1,1,7
DE,201705,43,1,1,0,1
UK,201705,75,1,0,1,6
IT,201706,50,104,16,83,586
DK,201705,77,4,0,2,12
NL,201705,72,1,0,0,2
SK,201705,22,4,4,0,4
UK,201705,38,58,0,58,348
NL,201706,45,40,3,33,200
BE,201705,72,8,8,0,8
UK,201705,50,1,0,1,6
AT,201705,98,1,0,1,3
DE,201706,44,44,8,29,159
DK,201705,33,29,7,19,153
CZ,201705,38,9,3,0,15
UK,201705,63,1,0,1,4
DK,201705,98,4,0,4,20
NL,201705,09,2,0,2,8
PL,201706,71,200,39,89,647
ES,201706,24,7,0,4,19
FR,201705,18,8,0,6,23
NL,201705,42,1,0,1,4
EE,201705,42,1,0,0,2
DE,201706,45,851,71,667,4368
LT,201705,50,52,24,20,125
ES,201706,50,121,29,78,610
NL,201705,60,8,0,8,48
UK,201706,85,477,175,218,1834
RO,201705,15,3,1,2,7
BE,201705,77,4,0,4,34
FR,201706,32,42,5,27,176
CH,201706,45,129,7,114,773
BE,201705,73,48,0,48,408
DE,201706,39,48,6,26,174
NO,201706,42,1,0,1,4
DK,201705,39,4,0,4,15
FR,201706,45,1500,189,1054,6261
FR,201706,64,73,12,46,224
GR,201705,71,4,2,2,10
DK,201705,60,6,0,4,16
LT,201705,44,12,2,7,46
BG,201706,44,13,1,7,57
DK,201705,30,2,0,1,5
EE,201705,85,2,0,2,22
DK,201705,64,3,2,1,6
UK,201705,42,2,0,0,4
BG,201705,90,2,1,1,4
DK,201705,72,5,0,4,16
CZ,201705,90,2,1,1,7
DE,201706,09,45,5,30,218
FI,201705,77,91,0,89,673
FI,201705,35,1,1,0,1
RO,201705,24,2,1,0,3
CZ,201705,18,2,2,0,2
BE,201705,45,1,0,1,6
DE,201706,32,28,9,13,83
DE,201706,31,48,7,31,180
DE,201705,24,1,0,0,2
DE,201706,71,241,52,145,825
PL,201706,30,177,44,75,492
FR,201705,32,2,0,2,9
NO,201705,34,3,2,0,4
DE,201705,15,1,0,1,3
CH,201705,45,4,0,4,38
FR,201706,79,301,44,220,1649
ES,201706,72,68,22,38,215
RO,201705,85,1,0,1,4
FI,201706,72,19,1,15,147
FR,201706,80,76,17,42,301
CY,201706,33,26,18,3,55
FR,201706,92,40,10,21,158
DE,201706,72,34,18,12,78
AT,201705,43,1,0,1,3
BE,201706,90,50,24,22,171
CZ,201705,44,8,0,2,20
CH,201705,42,3,0,0,6
DK,201705,31,1,0,1,4
DE,201705,32,2,1,0,3
FR,201706,90,354,63,223,1438
FI,201705,44,1,0,1,4
SE,201705,22,1,1,0,1
AT,201705,45,9,1,7,33
FI,201706,33,48,0,41,930
FI,201705,85,4,0,4,57
NO,201705,18,1,0,1,3
NO,201705,32,9,0,9,67
NL,201705,30,25,24,0,26
NO,201705,85,1,0,0,2
DK,201705,34,2,0,2,8
BG,201706,09,78,51,18,153
HU,201705,72,1,0,1,3
FR,201706,34,288,69,169,994
GR,201706,09,84,43,12,138
ES,201705,45,3,0,3,96
HU,201705,55,3,0,1,7
HR,201705,45,2,0,2,16
UK,201706,45,127,11,108,1080
AT,201706,22,1,1,0,1
ES,201705,66,3,2,1,5
FI,201706,79,56,1,53,701
HU,201706,44,30,4,14,70
FR,201706,77,153,27,96,599
LT,201705,90,1,0,1,4
CZ,201705,42,1,0,1,4
GR,201705,72,3,2,1,6
EE,201705,48,1,1,0,1
NL,201706,92,2,1,1,6
FI,201705,55,1,0,1,10
AT,201705,33,2,2,0,2
LT,201705,09,1,1,0,1
BG,201706,30,26,4,17,117
AT,201705,38,1,1,0,1
SE,201705,92,1,0,1,4
BE,201705,50,1,0,0,2
RO,201705,79,3,0,3,18
CH,201705,71,4,0,4,40
BG,201706,77,45,9,29,186
NO,201705,33,6,4,0,8
DE,201705,09,5,0,5,56
CH,201706,72,25,0,16,103
CZ,201705,34,3,2,0,4
FR,201706,55,56,9,33,176
LV,201705,66,3,0,2,11
HR,201705,85,3,1,0,5
EE,201705,09,4,0,2,10
FI,201706,45,38,2,31,168
FI,201705,45,2,0,2,10
NL,201705,39,2,0,2,14
DE,201706,38,45,31,6,68
ES,201705,30,1,0,1,4
DE,201705,31,4,0,1,9
UK,201706,42,7,3,2,15
MT,201706,39,1,0,0,2
DE,201706,33,175,67,85,468
PL,201706,33,6071,3148,1631,12426
DK,201705,45,1,0,1,4
FR,201706,50,208,54,109,689
UK,201706,48,40,10,27,741
BE,201705,42,1,0,1,7
DE,201706,34,227,57,84,556
DE,201706,92,3,2,1,6
AT,201705,80,1,1,0,1
BG,201706,71,86,36,46,396
CZ,201705,33,1,0,1,3
EE,201705,45,4,0,4,16
UK,201705,39,2,0,2,8
CZ,201705,55,1,1,0,1
NL,201706,72,13,2,6,41
DK,201705,79,1,0,1,4
ES,201705,42,3,0,3,18
FI,201706,60,76,5,50,269
DK,201705,09,1,0,0,2
UK,201705,35,1,0,1,3
FI,201705,73,1,0,1,3
BG,201706,45,120,24,77,476
UK,201705,34,4,2,0,6
DE,201705,77,12,0,11,84
FI,201705,60,1,1,0,1
RO,201705,32,1,1,0,1
FI,201706,71,43,0,40,288
FI,201706,90,23,2,18,125
AT,201706,30,12,1,8,35
HU,201705,34,1,1,0,1
SI,201705,33,8,3,1,14
DK,201705,71,1,0,1,5
HU,201705,43,1,0,0,2
NO,201706,80,5,0,4,17
SK,201706,34,3,0,0,6
FI,201706,42,4,2,1,7
BG,201706,50,52,22,15,129
DK,201705,90,1,0,1,3
FI,201705,80,1,0,1,6
ES,201706,98,14,2,9,86
EE,201705,50,1,0,1,5
DK,201705,66,1,1,0,1
EE,201705,72,1,0,0,2
EE,201705,90,3,0,3,21
IE,201706,79,21,1,17,254
DE,201705,73,2,2,0,2
FR,201706,71,495,38,425,3386
IE,201705,34,1,0,1,4
CY,201706,31,2,0,2,18
EE,201705,80,1,0,1,4
AT,201705,71,4,0,4,14
DE,201705,35,2,1,0,3
NO,201705,48,1,1,0,1
SI,201705,48,13,4,7,35
FR,201705,35,1,1,0,1
AT,201705,77,1,1,0,1
AT,201706,45,38,4,32,203
ES,201706,33,386,86,231,2360
LT,201705,32,4,4,0,4
BE,201705,30,49,0,49,340
DK,201705,38,1,1,0,1
SE,201705,77,1,0,1,3
NL,201705,85,1,0,0,2
DK,201705,15,6,0,3,21
EE,201705,34,1,0,1,3
CY,201706,35,3,0,3,25
BG,201705,66,2,0,1,5
BE,201705,31,1,0,0,2
HR,201705,30,6,0,6,24
ES,201705,92,1,0,1,3
LT,201705,72,2,1,1,4
SK,201706,90,7,1,3,21
FI,201705,90,2,0,2,12
CY,201706,45,1,0,1,26
CZ,201705,72,1,1,0,1
MT,201706,14,1,0,1,3
DK,201705,85,1,0,0,2
CZ,201705,32,1,1,0,1
UK,201706,71,49,4,42,328
CZ,201705,30,1,0,1,5
BG,201706,15,40,14,20,114
UK,201706,60,292,92,148,1418
IT,201706,60,11,9,1,16
NL,201705,80,1,0,1,13
AT,201705,90,1,0,1,6
FI,201706,55,5,1,4,20
ES,201706,79,147,87,50,398
IT,201705,64,1,0,0,2
NO,201706,19,1,1,0,1
CZ,201705,50,1,1,0,1
RO,201705,30,1,0,1,5
SE,201705,60,12,0,12,192
SE,201705,09,1,0,1,3
HU,201705,77,1,1,0,1
BG,201706,48,4,1,1,10
FR,201705,43,2,0,2,10
RO,201705,31,3,0,3,19
PL,201706,35,50,34,8,77
NL,201706,90,31,4,22,145
FI,201706,66,3,1,2,10
CZ,201706,33,69,31,21,145
CZ,201706,31,10,2,5,27
SK,201706,45,2,1,1,10
PL,201706,85,118,47,53,561
FR,201706,60,144,60,59,397
PT,201706,98,1,0,1,5
MK,201706,39,3,0,3,21
NO,201706,31,4,1,3,19
SE,201706,85,34,2,31,353
PT,201706,42,1,1,0,1
CH,201706,71,50,2,46,354
IT,201706,33,276,91,129,1098
NO,201706,90,26,1,21,259
IT,201705,70,1,0,1,3
HR,201706,39,2,0,2,16
LV,201706,33,551,40,419,3066
CZ,201706,44,8,2,4,18
IT,201706,79,21,3,16,113
PL,201706,39,70,19,41,271
IE,201706,90,6,0,5,17
CZ,201706,66,2,1,1,4
FR,201706,72,176,41,100,886
PL,201706,90,242,69,119,672
HU,201706,73,2,2,0,2
CZ,201706,71,99,31,64,400
FR,201706,44,190,26,109,601
FI,201706,85,55,7,44,1081
DE,201706,42,28,4,19,103
ES,201706,90,120,11,99,661
ES,201706,60,45,26,7,74
CH,201706,79,11,0,10,49
IT,201706,42,10,2,4,25
NL,201706,77,12,4,8,40
CZ,201706,80,13,1,6,48
CZ,201706,90,20,7,11,62
ES,201706,09,45,0,35,191
ES,201706,85,40,14,16,421
FR,201706,66,62,10,46,237
NL,201706,79,112,19,77,801
PL,201706,76,15,9,3,25
DE,201706,35,10,5,5,26
UK,201706,37,4,1,1,8
IT,201706,48,7,4,2,16
FI,201706,09,4,0,4,48
EE,201706,77,52,0,51,820
IT,201706,90,73,22,42,362
SI,201705,32,4,2,1,8
CY,201706,50,2,2,0,2
LV,201706,72,8,7,0,9
HU,201706,50,27,7,11,69
IE,201706,60,23,0,23,230
BG,201706,72,7,2,3,19
PT,201706,66,5,2,0,8
PL,201706,77,150,37,87,455
NO,201706,79,13,2,11,62
IE,201706,72,9,2,7,33
BG,201706,33,387,141,204,2874
SE,201706,80,19,1,16,204
HU,201706,66,8,4,2,14
BE,201706,33,61,26,24,144
CZ,201706,42,22,10,9,53
PL,201706,79,91,19,52,395
DE,201706,90,393,19,305,5623
NO,201706,71,57,0,56,741
SI,201705,24,5,0,5,24
NO,201706,50,7,2,5,31
AT,201706,33,6,2,2,14
DE,201706,24,14,2,12,441
UK,201706,70,29,19,8,102
CZ,201705,45,1,0,1,3
CH,201706,42,4,0,3,13
SE,201706,71,178,11,154,1064
SI,201706,15,351,141,120,1080
FI,201706,75,2,1,0,3
UK,201706,90,117,2,111,1542
LT,201706,76,2,0,1,6
SE,201706,48,8,1,3,23
DE,201706,48,28,12,11,73
FR,201706,16,27,2,20,156
LV,201706,50,10,3,4,23
UK,201706,44,42,3,38,357
PL,201706,38,27,19,3,40
NL,201706,18,6,0,6,32
IT,201706,63,8,1,6,40
ES,201706,45,62,2,59,505
SE,201706,33,119,10,103,1079
IT,201706,72,46,33,10,90
PL,201706,45,148,35,91,556
LU,201706,45,3,1,2,10
PL,201706,48,31,12,11,82
IT,201706,92,11,9,2,15
BG,201706,35,5,4,0,6
LV,201706,71,16,7,9,62
HU,201706,79,21,13,5,44
CH,201705,73,2,0,2,10
HR,201706,33,1444,656,486,2991
PL,201706,50,89,60,13,140
SI,201705,18,5,0,4,18
FR,201706,48,43,10,26,146
NO,201706,37,3,0,2,12
SI,201706,09,7,5,0,9
BG,201706,90,16,4,9,53
RO,201706,33,2615,557,1679,25819
HR,201706,34,24,4,8,54
PL,201706,64,11,5,2,19
LV,201706,18,93,21,48,274
GR,201706,79,6,2,3,15
UK,201706,72,27,10,16,221
CZ,201705,24,1,1,0,1
PL,201706,15,52,17,11,104
BE,201705,80,24,24,0,24
FR,201706,19,5,0,5,15
MT,201706,45,2,0,2,10
FR,201706,22,37,4,29,163
CZ,201706,50,75,62,7,101
SE,201706,55,32,1,31,714
IT,201706,45,31,7,22,1157
PL,201706,65,16,15,0,17
FR,201706,14,25,5,8,57
MK,201706,77,34,34,0,34
UK,201706,79,161,10,138,4295
FR,201706,33,1107,117,888,40459
DK,201706,34,23,3,11,70
DE,201706,79,104,9,86,621
BG,201706,22,45,34,10,75
PL,201706,63,8,1,5,21
ES,201706,34,34,7,20,130
ES,201706,18,8,0,8,52
UK,201706,32,16,6,10,111
PT,201706,31,10,0,10,46
BE,201705,32,2,2,0,2
FR,201706,38,76,14,53,274
SE,201706,64,4,0,2,12
CZ,201706,38,14,9,1,20
ES,201706,71,50,3,43,417
IT,201706,85,49,24,21,163
FR,201706,75,23,8,7,50
UK,201705,09,4,0,4,16
UK,201706,75,12,3,5,43
NL,201706,60,25,3,19,97
CZ,201706,77,29,0,24,118
PL,201706,98,6,3,0,9
PL,201706,31,45,13,25,131
EE,201706,85,4,2,2,24
SI,201706,73,3,3,0,3
FR,201706,30,122,17,84,474
FR,201706,39,266,23,197,1047
DE,201706,98,13,4,8,63
UK,201706,33,206,21,162,2419
DK,201706,42,4,2,1,8
SI,201705,44,13,9,0,17
HU,201706,38,6,4,1,9
ES,201705,60,12,3,7,40
SE,201706,77,24,1,21,212
GR,201706,39,1,1,0,1
FI,201706,76,1,0,0,2
ES,201705,18,9,7,0,11
NO,201705,31,2,0,2,8
IT,201705,24,9,5,1,14
UK,201706,34,26,0,23,190
PL,201706,60,65,34,12,118
PL,201706,09,97,17,48,289
CZ,201706,34,47,26,12,99
BE,201706,71,31,11,15,134
UK,201706,38,11,7,1,16
IT,201705,30,2,0,2,6
UK,201706,50,188,7,165,4163
DE,201706,51,5,2,3,15
SK,201706,66,1,0,1,3
MT,201706,24,3,0,3,14
AT,201706,72,14,3,11,61
DE,201706,30,62,11,39,180
SE,201705,80,1,0,1,4
CZ,201706,75,1,1,0,1
LT,201706,33,206,35,159,2871
CZ,201706,45,52,5,39,270
HU,201706,45,16,2,11,50
HU,201706,33,181,89,45,352
PT,201706,35,2,0,2,26
CH,201706,31,9,1,5,29
NL,201706,42,13,0,5,34
CZ,201706,92,3,2,0,4
SI,201706,64,10,8,1,14
UK,201706,30,8,1,7,44
PL,201706,42,32,22,6,51
BG,201706,79,23,11,11,66
DE,201705,65,1,0,1,4
NL,201706,71,94,1,68,466
DE,201706,80,461,167,153,1141
FR,201706,98,21,6,10,93
NL,201706,32,6,0,4,19
PL,201706,03,22,3,13,57
HU,201706,09,4,0,3,14
NO,201706,34,12,0,9,41
NO,201706,66,6,1,4,20
ES,201705,65,1,0,1,5
LV,201706,34,16,7,7,56
HU,201706,32,5,1,4,15
MT,201706,33,5,1,1,10
FR,201706,37,19,5,8,49
IE,201705,45,8,0,8,80
NO,201706,92,1,0,1,26
HU,201706,71,11,3,6,26
IT,201706,66,112,45,35,298
HR,201706,30,7,4,3,13
CY,201706,79,20,0,20,114
FR,201706,15,218,32,147,1686
SE,201706,45,114,3,100,988
LI,201705,45,7,1,5,26
DE,201706,64,21,9,3,41
LV,201706,42,3,0,1,9
HR,201706,50,22,15,0,29
FR,201706,43,47,15,14,108
UK,201706,55,16,1,14,71
CH,201706,73,11,0,8,42
MT,201706,32,1,0,0,2
MT,201706,44,2,1,1,7
UK,201706,39,50,0,47,463
LV,201706,35,4,1,1,8
AT,201706,71,14,0,11,63
NL,201706,39,11,1,3,31
IT,201706,98,22,10,8,73
NO,201706,48,10,2,7,34
NO,201705,39,4,0,4,17
DE,201706,55,34,9,19,96
CZ,201706,72,20,14,4,33
DK,201706,32,6,1,2,14
NO,201706,09,2,0,2,8
CZ,201706,39,12,6,5,174
DE,201706,18,10,1,8,51
IT,201706,71,35,1,31,306
ES,201706,39,115,5,106,662
SI,201706,90,8,2,2,18
BG,201706,64,10,5,2,17
DK,201706,80,2,1,1,4
CH,201706,44,4,0,3,16
EE,201706,33,44,2,34,213
SI,201706,33,96,30,29,225
SI,201706,66,5,3,1,8
ES,201706,55,8,1,6,26
DE,201706,75,30,7,16,82
SI,201706,45,25,3,12,81
SI,201706,63,1,0,1,4
NO,201706,18,3,1,1,7
ES,201705,24,6,0,6,36
SI,201706,60,3,2,1,5
CZ,201706,22,4,0,4,21
UK,201706,35,30,0,30,737
FR,201706,24,77,11,43,245
UK,201706,64,18,0,18,91
SE,201706,35,3,0,0,6
FR,201706,09,80,10,58,311
ES,201706,32,25,2,20,245
SE,201706,44,22,6,11,64
PL,201706,70,78,10,54,310
AT,201705,75,1,1,0,1
SE,201706,50,51,1,47,1593
SE,201706,72,36,8,22,398
FR,201706,42,38,10,14,98
HU,201706,98,1,0,1,3
UA,201706,75,1,0,0,2
HU,201706,24,2,2,0,2
DK,201706,38,18,9,9,47
UK,201706,66,41,7,23,123
HU,201706,15,62,1,54,271
BE,201706,22,5,0,3,15
SI,201706,34,11,5,3,23
GR,201706,90,3,2,1,9
PL,201706,44,92,21,48,264
LV,201706,45,8,1,3,23
PL,201706,18,37,11,22,117
SK,201706,09,16,1,14,92
IT,201706,22,3,0,2,14
SI,201706,50,4,4,0,4
PL,201706,72,33,19,8,69
FR,201706,31,58,10,33,176
PL,201706,80,257,163,46,441
ES,201706,64,20,15,4,38
EE,201706,73,11,3,7,45
UK,201706,80,31,9,14,263
FR,201706,35,33,7,19,139
DE,201706,15,18,3,6,48
IE,201706,32,33,1,32,811
LT,201706,18,4,0,4,15
SK,201706,03,1,1,0,1
FR,201706,85,30,15,2,53
SE,201706,90,45,7,34,195
FR,201706,03,11,5,3,23
SI,201706,30,22,1,20,152
DK,201706,90,37,0,32,181
UK,201706,15,16,5,10,73
CH,201706,48,10,1,8,41
AT,201706,79,13,3,8,53
ES,201706,14,2,1,1,4
LV,201706,48,3,2,1,6
UA,201705,22,24,0,24,96
IE,201706,48,1,0,1,5
PT,201706,90,13,1,10,87
LT,201706,15,2,0,2,12
AT,201706,38,8,3,3,21
IS,201706,34,2,1,1,12
CZ,201706,79,58,47,7,87
SE,201706,38,7,4,2,14
BE,201706,50,52,19,20,119
IE,201706,98,11,0,11,110
DE,201706,43,105,19,53,322
BE,201706,31,8,1,7,26
AT,201706,44,7,0,5,25
SE,201706,79,57,5,49,514
PT,201706,64,2,2,0,2
HR,201706,09,70,8,62,382
LV,201706,24,8,5,0,11
FI,201706,34,13,4,6,35
PL,201706,34,92,52,25,184
PT,201706,79,6,2,2,26
DE,201706,77,91,1,78,589
NL,201706,66,7,0,6,31
DE,201706,60,240,30,172,1827
FR,201706,63,31,4,24,149
ES,201706,22,9,2,6,36
AT,201706,48,1,1,0,1
NL,201706,48,18,1,12,58
DE,201706,85,24,8,11,64
FR,201706,18,71,12,45,277
PL,201706,22,3,3,0,3
LV,201706,79,5,2,3,13
ES,201706,80,10,0,10,39
SI,201706,72,9,4,4,18
BE,201706,45,38,0,30,185
SK,201706,30,4,0,1,10
ES,201706,63,6,1,3,19
DE,201706,22,56,1,54,4202
NL,201706,80,3,1,2,20
DE,201706,65,2,0,0,4
SE,201706,18,17,2,14,110
EE,201706,32,13,0,12,50
PL,201706,66,27,5,17,76
BE,201706,55,2,0,2,6
DK,201706,85,3,0,2,20
ES,201706,42,10,0,9,44
LV,201706,85,1,1,0,1
CZ,201706,43,3,1,1,8
NL,201706,85,70,20,32,235
NO,201706,45,61,2,57,350
