country,ym,cpv_division,n,sb,ge3,sum_offers
DE,201903,39,51,15,27,153
BG,201903,34,43,22,7,76
LV,201903,33,405,116,219,3660
DE,201903,64,13,2,7,35
CZ,201903,34,27,11,9,66
RO,201903,14,6,5,1,8
CZ,201903,44,8,3,4,20
RO,201903,09,111,59,35,280
AT,201903,18,1,1,0,1
RO,201903,03,41,3,35,644
AT,201903,32,2,0,1,5
DE,201903,72,84,36,36,337
CZ,201903,30,48,25,14,102
UK,201903,39,53,4,45,257
RO,201903,15,518,105,306,2132
BG,201903,44,21,10,8,51
SE,201903,51,2,1,0,3
RO,201903,43,4,3,0,5
RO,201903,42,19,8,9,54
CZ,201903,32,14,5,5,30
IT,201903,33,585,219,257,2053
RO,201903,18,23,10,3,40
SE,201903,35,12,3,6,42
FR,201903,22,48,14,24,138
BE,201903,33,96,25,38,250
BE,201903,30,19,3,7,49
CZ,201903,42,13,8,3,22
FI,201903,38,2,2,0,2
FR,201903,09,94,20,34,239
HU,201903,24,1,1,0,1
FI,201903,33,83,10,58,302
FI,201903,48,5,2,3,17
HU,201903,33,113,39,45,268
IT,201903,48,8,3,3,19
ES,201903,42,164,5,129,9579
GR,201903,33,158,20,127,4099
RO,201903,39,11,4,6,27
FR,201903,38,40,15,12,88
GR,201903,24,6,4,2,12
FR,201903,35,34,8,19,118
GR,201903,42,7,5,0,9
UK,201903,79,379,69,286,7244
HR,201903,15,25,2,15,73
HR,201903,38,7,2,2,16
UK,201903,19,1,0,1,3
UK,201903,18,9,0,9,97
FR,201903,33,638,81,396,16113
GR,201903,44,14,2,4,35
BE,201903,38,35,6,2,67
FR,201903,39,181,42,99,560
PL,201903,42,111,29,57,299
HU,201903,42,13,8,2,21
ES,201903,34,104,34,37,261
GR,201903,71,7,2,5,23
LV,201903,77,89,1,84,601
BE,201903,63,3,0,1,8
NL,201903,50,11,3,4,29
BE,201903,71,26,4,18,108
DK,201903,71,16,1,12,53
UK,201903,60,206,71,108,770
PT,201903,90,31,11,8,85
NL,201903,60,10,1,9,38
PL,201903,90,174,89,38,322
NL,201903,79,156,16,130,1329
PL,201903,60,204,13,132,579
ES,201903,90,103,16,72,717
SK,201903,72,8,4,3,16
ES,201903,71,52,7,40,447
NL,201903,71,63,10,46,479
DK,201903,90,33,3,21,127
BE,201903,77,38,1,37,176
BE,201903,79,253,15,209,1177
BE,201903,90,56,15,22,139
BG,201903,48,5,1,2,12
BG,201903,71,73,30,40,447
DK,201903,79,8,5,3,16
DK,201903,72,154,5,148,598
CZ,201903,90,30,5,21,87
EE,201903,50,12,3,9,35
PL,201903,77,268,169,31,431
EE,201903,72,7,4,1,12
CZ,201903,77,77,13,52,310
CZ,201903,64,13,5,6,30
PL,201903,71,156,40,85,489
PL,201903,80,79,63,8,103
PL,201903,50,198,91,72,483
SE,201903,90,52,6,38,260
IT,201903,79,66,16,42,209
HU,201903,66,2,0,2,6
PL,201903,79,131,48,34,297
IT,201903,55,21,7,10,79
PT,201903,79,17,11,5,37
PT,201903,50,24,13,11,60
PT,201903,55,6,3,3,13
PT,201903,71,10,0,7,64
FR,201903,50,304,69,174,1055
DE,201903,71,502,82,326,2046
FR,201903,71,560,37,478,3295
FR,201903,90,442,83,259,1672
DE,201903,90,322,40,248,4070
FR,201903,60,105,34,48,283
FR,201903,66,153,21,95,459
FR,201903,79,341,53,247,1898
DE,201903,77,155,5,134,1382
DE,201903,73,17,6,6,40
FR,201903,72,116,47,46,312
AT,201903,92,1,0,0,2
DE,201903,60,93,19,54,665
NL,201903,90,45,9,27,153
FR,201903,85,51,22,17,111
PL,201903,64,6,4,2,10
UK,201903,77,113,2,102,1182
FR,201903,37,29,6,9,63
DE,201903,75,17,5,8,53
FR,201903,98,50,7,38,299
PL,201903,55,6,2,2,12
DE,201903,55,10,2,6,30
BE,201903,66,32,16,6,56
AT,201903,71,49,7,35,234
BG,201903,55,1,1,0,1
LV,201903,72,6,5,1,8
FR,201903,92,31,12,12,75
IT,201903,98,24,7,14,96
BG,201903,70,3,3,0,3
RO,201903,77,208,128,48,416
UK,201903,85,895,314,445,7315
CZ,201903,72,20,11,3,39
FR,201903,48,32,9,16,102
UK,201903,03,10,3,6,68
HR,201903,65,3,3,0,3
CZ,201903,60,11,10,1,13
IT,201903,80,10,4,5,42
LT,201903,71,102,7,93,1356
BE,201903,64,4,2,1,9
FR,201903,70,5,1,3,16
UK,201903,80,104,12,78,845
AT,201903,90,15,6,9,61
NL,201903,45,61,1,48,309
RO,201903,60,389,58,205,980
SE,201903,79,172,5,153,2986
FR,201903,64,74,14,44,212
BG,201903,79,52,17,32,221
UK,201903,71,69,2,67,754
UK,201903,90,123,10,99,628
IT,201903,90,81,27,38,507
SE,201903,60,26,4,18,145
CZ,201903,51,2,1,1,4
CZ,201903,50,11,9,0,13
SE,201903,71,350,8,334,5782
RO,201903,79,42,15,24,201
SE,201903,98,13,2,9,56
SE,201903,77,27,3,24,220
ES,201903,55,20,7,9,74
ES,201903,98,28,16,9,63
RO,201903,50,258,160,53,457
HU,201903,71,16,1,12,66
BG,201903,90,12,7,2,21
HU,201903,72,8,6,1,11
FI,201903,90,10,2,7,29
FI,201903,60,223,74,81,1302
BG,201903,50,97,28,47,476
IT,201903,85,52,21,24,204
FR,201903,42,38,13,12,83
IT,201903,77,52,3,37,219
IT,201903,50,78,18,51,289
CY,201903,50,1,0,1,4
AT,201903,80,10,5,3,22
DE,201903,50,73,41,12,124
UK,201903,15,30,5,23,118
FI,201903,71,29,1,27,222
ES,201903,85,134,84,31,276
UK,201903,75,29,4,20,267
FR,201903,77,152,25,107,577
UK,201903,92,10,1,8,66
ES,201903,72,116,76,23,217
ES,201903,60,51,21,15,125
ES,201903,66,67,41,14,126
BE,201903,98,9,1,7,44
DK,201903,85,1,0,1,6
SE,201903,85,450,3,444,75164
DE,201903,80,138,29,80,423
FI,201903,80,7,1,3,22
FI,201903,85,43,5,36,571
ES,201903,92,8,0,6,39
ES,201903,79,236,44,166,1322
FR,201903,80,772,348,257,1818
SK,201903,45,8,1,6,25
PL,201903,43,55,15,33,154
ES,201903,39,55,9,40,266
BG,201903,31,27,8,14,71
IT,201903,34,92,49,26,177
ES,201903,24,69,7,55,2180
ES,201903,30,38,6,25,147
HU,201903,50,17,9,6,38
CZ,201903,71,28,2,19,101
IT,201903,66,95,35,34,239
SE,201903,63,32,0,32,158
ES,201903,75,3,0,0,6
MK,201903,71,1,0,1,7
IS,201903,71,1,1,0,1
NO,201903,72,16,3,8,51
NO,201903,90,16,3,9,74
NO,201903,77,1,0,1,9
IS,201903,90,1,0,1,4
NO,201903,79,14,1,12,61
CH,201903,39,14,0,11,85
CH,201903,45,91,5,77,485
CH,201903,33,9,0,8,37
CH,201903,18,7,0,7,68
CH,201903,71,46,1,43,289
LT,201903,45,11,0,5,39
FR,201903,41,2,0,2,9
IE,201903,45,17,0,17,185
MT,201903,42,30,20,0,40
DE,201903,65,19,5,1,34
FI,201903,31,6,0,5,23
SE,201903,39,4,1,2,9
LT,201903,30,2,2,0,2
LT,201903,22,1,0,0,2
PL,201903,09,75,38,27,169
LT,201903,39,12,8,1,17
SK,201903,16,10,1,9,28
CZ,201903,09,20,11,7,80
FR,201903,19,6,1,4,25
PL,201903,30,95,53,17,172
ES,201903,44,191,16,163,1236
PL,201903,32,16,8,2,29
IE,201903,34,7,3,2,14
UK,201903,35,13,2,7,42
FR,201903,34,228,50,118,608
AT,201903,24,4,3,1,6
UK,201903,24,8,4,1,13
RO,201903,34,75,44,21,161
RO,201903,30,33,10,14,92
RO,201903,44,115,52,44,445
LV,201903,15,83,2,65,363
ES,201903,32,17,1,15,74
SK,201903,30,6,0,4,23
LV,201903,09,39,2,16,136
LV,201903,38,29,11,8,67
EE,201903,33,124,42,28,234
PT,201903,39,19,1,14,87
UK,201903,33,61,6,49,413
PL,201903,48,30,16,5,49
ES,201903,15,90,13,45,250
NL,201903,03,2,0,2,17
LV,201903,48,2,1,0,3
ES,201903,48,26,10,12,98
LV,201903,31,3,3,0,3
EE,201903,15,5,0,0,10
EE,201903,38,1,0,0,2
PT,201903,24,3,2,0,4
DK,201903,44,9,0,8,38
BG,201903,03,2,2,0,2
PL,201903,16,1,1,0,1
HR,201903,09,9,3,2,19
LT,201903,33,250,47,189,2791
UK,201903,42,20,3,13,74
SI,201903,33,84,55,16,162
BG,201903,38,20,6,2,38
PL,201903,24,11,5,1,18
SI,201903,15,1078,524,287,2064
IE,201903,32,7,1,2,15
SE,201903,34,63,4,52,650
BG,201903,32,2,1,0,3
SE,201903,48,18,5,7,92
SE,201903,14,12,0,12,106
SE,201903,32,16,1,15,78
BE,201903,32,31,27,3,40
BE,201903,39,21,4,16,72
BE,201903,44,9,6,1,13
NL,201903,30,28,2,21,93
NL,201903,42,5,3,1,8
NL,201903,38,10,7,3,21
LT,201903,32,2,0,2,8
UK,201903,48,31,9,17,93
LT,201903,35,9,6,1,14
ES,201903,18,29,23,3,42
FI,201903,32,2,0,1,17
PL,201903,34,53,30,17,128
FI,201903,34,8,3,4,20
FI,201903,15,3,2,0,4
RO,201903,38,12,5,7,38
DK,201903,42,7,4,1,11
FI,201903,65,2,1,0,3
PL,201903,35,14,10,0,18
RO,201903,31,16,9,6,31
LT,201903,42,5,2,2,16
NL,201903,72,14,4,6,41
HU,201903,85,1,1,0,1
HU,201903,79,20,14,4,37
NL,201903,77,61,2,52,334
CZ,201903,80,10,6,0,14
ES,201903,45,53,2,48,484
PL,201903,72,41,25,11,81
IT,201903,60,30,12,10,60
IE,201903,85,3,0,1,9
UK,201903,50,70,10,49,687
UK,201903,22,19,3,16,214
SK,201903,77,48,40,7,63
PL,201903,85,105,44,55,595
PT,201903,73,2,0,2,6
PT,201903,77,6,1,5,36
PT,201903,85,65,50,9,89
DE,201903,85,40,12,21,124
BE,201903,65,1,1,0,1
FR,201903,75,19,2,15,121
BG,201903,66,11,2,8,45
RO,201903,72,77,21,4,143
RO,201903,66,20,9,1,32
LV,201903,90,30,9,10,64
EE,201903,64,1,0,0,2
EE,201903,79,13,0,12,134
EE,201903,51,1,1,0,1
IT,201903,72,31,15,10,68
IT,201903,22,17,11,5,28
RO,201903,71,20,6,10,61
LV,201903,71,31,4,22,100
IE,201903,80,5,0,3,76
HR,201903,66,5,1,3,19
HR,201903,72,8,8,0,8
UK,201903,66,79,9,57,314
PL,201903,66,36,28,3,50
FI,201903,77,79,9,59,306
NL,201903,48,19,4,9,52
DK,201903,55,2,1,0,3
SK,201903,55,1,0,0,2
SK,201903,64,1,0,1,3
EE,201903,90,1,0,0,2
PT,201903,65,2,0,2,9
EE,201903,71,6,2,4,22
PT,201903,98,8,8,0,8
DK,201903,77,7,0,2,21
IE,201903,90,3,1,1,6
BG,201903,60,23,15,3,34
FI,201903,79,28,3,22,187
BG,201903,72,8,3,3,17
FR,201903,55,99,5,57,389
IT,201903,71,56,7,44,473
PL,201903,63,45,36,1,55
HR,201903,90,15,6,4,36
LT,201903,72,16,11,1,25
FR,201903,73,6,1,4,19
IT,201903,73,51,0,24,126
CZ,201903,79,30,15,10,81
SE,201903,55,69,2,67,2121
RO,201903,64,24,2,0,46
BG,201903,63,1,0,1,4
SE,201903,92,6,3,1,20
IE,201903,71,29,0,29,242
IT,201903,75,6,0,3,34
RO,201903,85,113,88,3,141
CZ,201903,73,8,3,4,20
IT,201903,64,3,1,1,7
CY,201903,90,1,0,1,6
IE,201903,72,17,1,14,88
CZ,201903,98,9,5,4,20
ES,201903,80,37,19,10,103
LT,201903,77,56,11,41,285
FR,201903,65,14,7,1,22
AT,201903,42,7,0,4,25
SK,201903,34,10,1,2,21
RO,201903,35,24,8,1,41
PT,201903,14,3,0,3,12
IT,201903,42,18,10,3,31
HU,201903,31,6,2,2,13
LV,201903,24,1,1,0,1
LT,201903,09,5,1,2,11
PL,201903,44,32,11,9,63
FI,201903,44,9,1,6,33
PL,201903,31,26,12,10,54
DK,201903,38,6,4,2,10
LT,201903,48,4,2,1,7
ES,201903,63,11,1,9,56
ES,201903,77,17,6,8,81
PL,201903,70,20,9,4,36
CZ,201903,35,9,6,0,12
DK,201903,35,5,3,0,7
MK,201903,33,54,6,44,665
NO,201903,45,25,3,15,80
NO,201903,38,3,1,1,9
NO,201903,33,32,4,16,95
NO,201903,15,5,0,2,12
NO,201903,39,12,1,9,63
NO,201903,32,3,1,2,11
NO,201903,71,30,0,30,323
NO,201903,60,8,0,6,28
CH,201903,31,13,1,9,46
CH,201903,32,4,1,3,13
CH,201903,79,40,5,30,175
CH,201903,44,4,2,2,9
CH,201903,72,7,2,3,31
MT,201903,45,3,1,2,8
AT,201903,44,6,3,2,11
BE,201903,45,65,2,51,308
LU,201903,03,1,0,0,2
AT,201903,31,4,1,2,11
EE,201903,45,5,0,5,29
SI,201903,45,8,2,4,20
SE,201903,44,30,4,24,237
NL,201903,34,20,4,7,55
CZ,201903,31,7,2,4,22
SE,201903,37,6,0,6,25
CZ,201903,37,3,3,0,3
UK,201903,44,65,3,52,285
ES,201903,03,16,1,11,51
CZ,201903,19,2,0,0,4
PT,201903,15,47,14,13,133
PT,201903,42,4,1,1,8
DE,201903,24,6,1,5,17
FR,201903,43,23,5,12,58
FR,201903,14,10,3,6,24
BE,201903,34,25,2,16,93
PL,201903,15,31,14,4,52
LU,201903,18,1,1,0,1
IT,201903,35,4,0,4,12
ES,201903,31,36,3,27,219
IE,201903,44,2,0,0,4
BE,201903,15,37,5,28,117
UK,201903,30,2,0,2,18
SE,201903,24,4,2,0,6
UK,201903,14,3,3,0,3
UK,201903,31,17,0,16,86
UK,201903,72,23,5,15,85
MT,201903,33,7,0,6,37
CY,201903,34,1,1,0,1
IE,201903,33,17,1,15,141
HR,201903,43,8,6,0,10
RO,201903,24,105,45,10,202
SE,201903,31,11,1,10,69
SE,201903,09,4,1,2,11
UK,201903,43,31,3,21,200
FR,201903,16,14,6,5,42
IT,201903,15,7,2,3,17
FR,201903,18,60,7,32,171
BE,201903,31,27,14,6,52
SK,201903,66,5,0,2,12
ES,201903,51,2,2,0,2
DK,201903,75,1,1,0,1
NL,201903,37,3,0,3,24
RO,201903,98,6,3,3,18
UK,201903,98,25,9,10,132
NL,201903,85,36,2,28,465
DE,201903,92,4,1,3,10
DE,201903,98,20,8,12,69
IE,201903,42,1,0,1,3
BE,201903,48,16,4,8,43
IE,201903,60,7,0,7,22
BE,201903,75,6,4,2,12
HR,201903,79,7,2,4,24
HR,201903,85,29,20,1,39
LT,201903,64,6,0,6,24
MT,201903,55,1,1,0,1
SE,201903,72,147,6,89,431
LT,201903,90,13,1,8,44
GR,201903,79,8,5,3,15
GR,201903,64,4,1,2,9
FI,201903,72,26,9,14,71
BG,201903,77,9,1,1,19
SE,201903,64,2,1,0,3
UK,201903,73,12,2,9,110
FI,201903,70,1,1,0,1
UK,201903,64,4,0,4,58
IE,201903,48,6,0,5,29
PT,201903,66,11,7,4,19
SI,201903,64,7,3,4,15
SI,201903,71,34,5,17,94
GR,201903,72,2,2,0,2
SI,201903,72,10,10,0,10
BE,201903,55,27,0,1,55
BG,201903,80,3,2,1,10
LT,201903,31,4,2,2,13
SI,201903,31,2,2,0,2
IT,201903,31,10,1,8,34
PL,201903,51,1,0,0,2
RO,201903,90,94,6,66,924
SI,201903,50,44,39,0,49
HR,201903,50,14,8,6,50
MK,201903,15,2,0,2,8
MK,201903,50,1,0,1,3
MK,201903,34,2,1,0,3
MK,201903,79,1,0,1,5
NO,201903,34,6,1,2,13
NO,201903,18,6,0,4,20
NO,201903,30,5,1,4,24
IS,201903,79,31,0,31,529
CH,201903,30,9,0,9,40
DK,201902,90,97,49,48,241
DE,201902,71,95,53,28,229
BE,201902,66,30,0,29,137
BG,201902,79,26,1,25,101
CZ,201902,79,28,2,26,128
DE,201902,42,11,4,2,22
DE,201902,45,149,11,114,802
CZ,201902,45,33,25,8,66
UK,201902,45,16,0,11,333
BG,201902,45,16,8,4,33
FR,201902,45,189,29,105,646
PL,201902,45,30,5,14,83
AT,201902,45,19,2,12,84
UK,201902,48,3,2,1,7
UK,201902,33,6,3,3,13
GR,201902,33,11,1,7,28
CZ,201902,33,16,9,5,29
LT,201902,31,1,0,1,4
PL,201902,33,817,495,158,1450
LT,201902,35,1,0,1,6
CZ,201902,43,6,4,0,8
NL,201903,22,8,1,3,22
DK,201902,32,1,0,1,5
CZ,201902,34,5,0,3,16
CZ,201902,66,2,0,1,5
SE,201902,38,2,2,0,2
CZ,201902,09,7,1,6,62
RO,201902,34,6,2,2,28
RO,201902,09,3,2,0,4
RO,201902,33,340,73,204,2497
RO,201902,37,1,1,0,1
IT,201902,34,20,4,11,51
IT,201902,44,3,0,1,7
BG,201902,09,31,25,1,38
CZ,201902,16,1,1,0,1
FR,201902,30,32,4,19,109
BG,201902,30,6,0,4,19
HR,201902,33,63,1,37,205
IT,201902,39,1,0,1,3
ES,201902,33,70,33,26,225
SK,201902,42,2,0,1,5
FR,201902,33,385,93,184,1085
ES,201902,34,10,3,5,29
BG,201902,33,24,2,18,192
PL,201902,34,38,16,9,77
PT,201902,33,16,11,4,31
PL,201902,09,9,2,4,20
PL,201902,48,11,7,2,18
EE,201902,33,35,1,4,73
EE,201902,39,5,4,1,8
EE,201902,38,1,0,0,2
BG,201902,35,3,1,2,10
CZ,201903,16,3,3,0,3
BG,201902,34,6,4,0,8
CZ,201903,15,2,0,0,4
SI,201902,33,73,49,16,285
UK,201902,44,3,0,3,29
PT,201903,09,15,1,13,73
RO,201902,03,25,2,17,118
LV,201902,31,3,3,0,3
LV,201902,39,2,2,0,2
LV,201902,34,1,1,0,1
ES,201902,39,10,2,8,38
UK,201902,42,2,0,1,6
ES,201902,31,2,2,0,2
IT,201903,39,10,3,4,24
BG,201902,15,16,1,12,61
IT,201903,38,31,10,18,81
FR,201902,42,7,1,5,24
FR,201902,34,48,16,14,99
FR,201902,66,44,3,26,125
FR,201902,22,18,0,18,234
FR,201902,38,5,2,3,14
FR,201902,15,121,24,62,319
FR,201902,39,17,0,12,92
FR,201902,03,14,2,9,43
SI,201902,30,74,68,3,84
PL,201902,31,3,2,1,8
LT,201902,15,3,0,3,21
IT,201903,09,13,2,5,34
ES,201902,42,5,4,0,6
ES,201902,15,18,4,9,49
PT,201902,09,2,0,2,14
PL,201902,30,10,4,4,31
UK,201902,38,3,1,1,7
FR,201902,35,4,0,4,16
PL,201902,42,6,3,1,10
NL,201903,39,13,2,11,50
GR,201903,30,19,7,4,36
PT,201902,42,16,2,11,57
SE,201903,15,14,3,7,61
SE,201903,43,12,2,6,34
DE,201902,30,12,3,6,41
ES,201902,24,11,5,5,52
SI,201902,15,566,382,104,914
AT,201902,38,1,1,0,1
AT,201902,39,2,1,0,3
DE,201902,38,14,13,1,16
NL,201903,35,8,1,3,25
NL,201903,18,4,1,2,11
FI,201903,14,2,0,2,12
GR,201903,38,55,26,6,91
UK,201902,85,96,35,51,651
UK,201902,79,17,3,13,84
DE,201902,60,13,0,11,52
IT,201902,71,6,1,4,36
PL,201902,79,26,7,10,65
UK,201902,80,60,1,58,1511
PL,201902,51,1,1,0,1
CZ,201902,64,3,2,0,4
SE,201902,55,91,0,91,9543
NL,201902,79,10,1,8,54
PL,201902,72,30,4,23,123
IT,201902,77,2,0,2,17
HR,201902,90,24,13,1,36
RO,201902,66,1,0,0,2
RO,201902,85,1,1,0,1
RO,201902,72,6,6,0,6
CZ,201902,72,2,2,0,2
IT,201902,50,3,1,2,21
HR,201902,71,13,0,12,60
IT,201902,66,4,2,2,10
IT,201902,72,11,6,3,25
ES,201902,90,20,3,11,84
SK,201902,77,3,3,0,3
SK,201902,71,8,6,2,15
ES,201902,50,6,3,3,16
ES,201902,98,3,2,0,4
IT,201902,90,30,12,12,83
GR,201903,55,6,1,4,23
PL,201902,90,23,9,10,53
PL,201902,50,184,66,63,408
PL,201902,85,22,17,0,27
PT,201902,85,12,12,0,12
GR,201903,60,67,56,3,82
DK,201903,98,1,0,1,4
PT,201902,50,3,1,2,8
EE,201902,50,6,6,0,6
ES,201902,85,6,2,4,27
ES,201902,79,10,0,7,31
ES,201902,60,1,1,0,1
BG,201902,66,3,1,2,11
PT,201903,60,3,3,0,3
UK,201902,39,5,0,5,36
LU,201902,73,4,1,3,12
UK,201902,70,1,0,0,2
CZ,201903,66,3,1,0,5
RO,201902,77,24,14,7,54
ES,201902,72,15,4,5,45
ES,201902,71,5,1,4,57
FR,201902,71,83,6,70,424
FR,201902,72,21,10,9,49
FR,201902,77,16,3,8,45
FR,201902,79,119,19,85,934
FR,201902,64,35,5,15,86
FR,201902,90,37,7,28,149
FR,201902,50,54,14,28,150
IE,201902,85,1,0,0,2
FR,201902,85,19,13,3,29
BG,201902,71,10,8,1,20
FR,201902,60,10,1,3,26
FR,201902,75,2,0,1,5
DE,201902,90,53,4,46,360
PT,201902,90,6,0,5,17
PT,201902,80,2,2,0,2
PT,201902,72,2,1,0,3
PT,201902,71,5,0,5,166
AT,201902,79,2,1,1,4
UK,201902,60,12,11,0,13
NL,201903,75,12,0,10,105
IE,201902,79,7,0,6,23
UK,201902,90,39,1,37,263
GR,201903,92,2,1,1,4
LV,201902,71,4,0,3,17
HR,201903,98,4,0,4,12
NL,201903,64,4,1,0,7
SI,201902,66,3,1,0,5
DE,201902,77,13,0,13,72
NL,201903,92,4,3,0,5
DE,201902,65,4,0,2,10
SI,201902,90,3,3,0,3
AT,201902,72,1,1,0,1
DE,201902,48,7,1,4,24
UK,201902,92,1,0,0,2
NL,201903,98,10,2,8,58
GR,201902,50,9,5,4,20
IT,201902,98,3,0,3,14
ES,201903,64,28,9,6,57
DE,201902,72,16,4,7,41
DE,201902,79,16,4,11,68
PL,201903,65,6,6,0,6
LV,201903,60,17,1,12,69
FR,201902,55,16,5,10,60
EE,201903,80,2,1,0,3
DE,201902,85,4,1,0,7
FR,201902,92,15,4,6,42
ES,201902,45,4,0,4,43
IT,201902,45,10,0,10,124
HU,201902,45,7,0,5,20
DE,201902,31,4,2,1,9
LT,201902,45,6,0,6,31
LT,201902,30,2,0,0,4
FR,201902,09,14,0,1,30
IT,201902,32,4,0,1,12
ES,201902,09,2,1,1,4
BG,201902,31,3,0,3,13
DK,201902,34,2,0,1,10
SI,201902,42,1,1,0,1
DE,201902,34,17,6,2,36
AT,201902,34,6,4,1,9
IT,201903,24,5,3,0,7
PL,201903,03,3,0,2,10
LT,201902,90,5,1,3,14
FR,201902,43,2,1,1,6
HR,201902,60,2,1,1,4
SK,201903,63,1,1,0,1
SI,201902,50,6,6,0,6
HU,201902,90,2,1,1,6
HU,201902,71,5,4,1,9
LV,201903,35,2,1,0,3
MK,201902,48,2,2,0,2
NO,201902,33,3,2,1,8
NO,201903,22,3,1,1,8
NO,201902,72,2,0,2,7
NO,201902,60,1,1,0,1
NO,201902,73,3,1,2,7
CH,201902,31,5,0,5,24
CH,201902,30,2,1,0,3
CH,201902,71,6,0,6,31
IL,201903,79,24,0,24,96
LU,201903,45,21,4,12,81
UK,201903,70,12,3,6,46
HU,201903,09,13,3,9,42
FR,201903,03,41,11,22,146
HU,201903,48,5,1,1,10
SE,201903,03,17,2,15,127
SE,201903,38,32,2,26,233
PT,201903,03,7,0,7,63
LV,201903,39,35,1,33,332
LV,201903,43,3,2,0,4
HR,201903,32,1,1,0,1
RO,201903,48,4,1,2,9
RO,201903,22,25,25,0,25
RO,201903,32,3,0,2,24
PL,201903,14,9,5,1,14
PT,201903,34,5,1,4,25
LV,201903,22,1,1,0,1
LV,201903,14,1,0,1,4
IE,201903,09,2,0,2,6
HU,201903,16,4,0,2,10
DK,201903,24,31,2,20,180
IT,201903,30,17,4,7,37
SI,201903,30,63,48,12,99
LT,201903,43,33,1,24,103
GR,201903,37,3,0,3,13
GR,201903,22,1,1,0,1
DK,201903,09,1,1,0,1
UK,201903,32,86,0,85,958
NL,201903,66,6,2,2,21
SI,201903,90,33,24,7,56
LV,201903,50,69,9,57,362
NL,201903,09,9,1,6,220
PT,201903,72,14,7,7,32
DK,201903,70,2,1,1,4
DE,201903,70,1,0,1,4
HR,201903,71,11,5,3,22
BE,201903,80,13,7,2,21
HU,201903,90,8,2,5,30
UK,201903,55,7,0,7,31
IT,201903,92,7,5,1,11
BG,201903,75,1,1,0,1
DK,201903,34,6,1,2,13
LT,201903,66,4,2,1,7
BE,201903,50,24,4,15,61
IT,201903,63,13,5,7,31
HU,201903,80,3,1,1,9
HR,201903,45,7,2,3,22
FR,201903,51,14,6,6,34
LT,201903,34,29,4,16,147
NL,201903,80,27,0,26,82
MK,201903,72,3,2,1,6
MK,201903,09,8,3,2,15
NO,201903,35,1,0,0,2
NO,201903,98,4,1,0,7
CH,201903,41,2,1,1,6
ES,201903,73,25,25,0,25
GR,201903,35,8,5,3,14
RO,201903,80,1,1,0,1
ES,201903,16,5,2,3,20
ES,201903,38,11,4,6,50
IT,201903,44,9,6,1,13
PT,201903,30,2,0,2,8
DE,201903,03,2,0,1,7
CZ,201903,03,1,1,0,1
