country,ym,cpv_division,n,sb,ge3,sum_offers
ES,201809,72,75,39,24,187
UK,201809,50,48,4,33,209
DE,201809,72,67,32,27,152
DE,201809,64,20,4,9,47
NL,201809,48,18,5,9,44
ES,201809,79,74,16,41,361
ES,201809,80,12,4,6,32
IT,201809,66,63,28,24,166
UK,201809,71,34,3,30,237
SE,201809,71,179,5,161,1563
FI,201809,65,1,0,1,9
SE,201809,66,7,0,3,20
FI,201809,77,1,0,1,8
FI,201809,50,31,4,17,82
DE,201809,77,54,7,39,250
LU,201809,72,25,0,24,122
PL,201809,80,41,32,5,72
ES,201809,55,74,7,61,221
SE,201809,72,60,3,51,1987
BG,201809,60,38,37,0,39
BE,201809,77,15,11,2,23
LV,201809,55,11,7,1,17
DE,201809,80,172,38,80,546
ES,201809,45,56,2,52,635
ES,201809,24,314,4,307,5341
HU,201809,14,4,1,1,8
HU,201809,31,6,1,3,18
PL,201809,76,11,5,2,20
NL,201809,90,53,6,39,222
UK,201809,31,19,1,16,101
ES,201809,77,12,0,11,93
IT,201809,50,45,13,22,151
ES,201809,71,125,6,116,1266
HU,201809,72,4,0,2,14
LT,201809,72,15,13,1,18
PL,201809,60,113,45,36,244
IT,201809,63,5,4,1,26
ES,201809,63,11,0,10,55
RO,201809,45,95,26,54,338
IT,201809,09,41,6,28,168
BG,201809,22,45,36,9,84
IT,201809,60,36,19,9,68
GR,201809,55,2,0,0,4
IT,201809,98,27,9,16,87
NL,201809,35,15,1,14,67
DE,201809,48,36,10,23,125
ES,201809,60,113,47,32,253
MK,201809,44,18,0,6,72
MK,201809,32,4,0,4,14
NO,201809,45,29,2,20,102
NO,201809,22,4,2,1,7
NO,201809,35,5,3,2,12
NO,201809,38,7,0,6,25
NO,201809,72,12,2,8,41
NO,201809,80,8,0,8,55
NO,201809,73,10,0,9,59
CH,201809,45,133,9,107,621
CH,201809,48,8,0,4,21
CH,201809,71,65,2,57,323
CZ,201809,79,110,3,56,307
UK,201809,70,28,1,25,108
BE,201809,30,68,50,17,128
BE,201809,44,27,2,0,52
LU,201809,85,48,48,0,48
LU,201809,79,50,25,1,79
LU,201809,63,48,0,48,192
SI,201809,45,9,2,3,21
MT,201809,45,12,0,12,39
DE,201809,44,55,7,34,207
BG,201809,33,274,69,177,7826
ES,201809,48,37,27,9,74
PL,201809,48,76,42,16,151
SE,201809,42,7,2,3,24
UK,201809,72,17,10,6,41
BG,201809,39,19,3,13,86
HU,201809,39,18,7,6,40
IT,201809,15,77,28,26,178
NL,201809,16,1,0,1,6
CZ,201809,34,47,28,5,73
CZ,201809,38,89,61,12,138
CZ,201809,31,18,16,1,22
SE,201809,33,183,12,159,3009
PT,201809,34,9,4,3,18
ES,201809,38,14,3,9,41
CZ,201809,42,30,12,11,68
PT,201809,42,3,0,3,20
CZ,201809,16,11,5,4,24
EE,201809,33,127,1,43,426
UK,201809,34,22,4,14,104
UK,201809,38,18,13,4,30
IT,201809,33,280,73,141,909
SE,201809,44,17,1,13,89
PL,201809,16,3,3,0,3
PL,201809,32,27,13,6,49
UK,201809,09,18,1,14,68
UK,201809,24,3,2,1,5
LV,201809,14,1,0,0,2
LV,201809,38,21,14,3,32
RO,201809,32,5,1,2,16
RO,201809,43,6,2,2,12
RO,201809,24,9,4,2,19
RO,201809,09,22,5,10,61
RO,201809,03,1,1,0,1
RO,201809,42,21,12,4,39
LV,201809,31,2,2,0,2
LV,201809,42,6,2,4,28
PL,201809,44,56,17,23,158
SI,201809,33,387,107,177,938
GR,201809,18,1,0,0,2
CZ,201809,90,23,7,7,51
LV,201809,09,21,0,19,93
BE,201809,39,9,3,5,33
DK,201809,38,2,1,0,3
GR,201809,09,38,25,8,73
NL,201809,39,11,1,10,50
ES,201809,31,41,5,29,176
NL,201809,18,7,1,6,33
SI,201809,15,500,230,167,1262
ES,201809,03,3,0,2,15
RO,201809,44,66,16,26,177
IT,201809,22,6,1,2,14
UK,201809,92,5,1,4,46
LT,201809,39,146,0,145,659
DE,201809,18,13,3,7,37
DE,201809,22,51,1,29,136
DE,201809,43,7,1,1,19
AT,201809,51,2,2,0,2
DE,201809,55,16,3,6,41
RO,201809,14,14,0,11,48
LT,201809,44,17,0,14,119
IE,201809,43,1,1,0,1
SE,201809,34,17,4,7,41
RO,201809,38,76,32,23,181
IE,201809,34,10,0,10,38
NL,201809,34,32,11,10,77
BE,201809,70,2,0,2,10
DE,201809,50,107,9,94,424
DK,201809,79,11,1,9,48
CZ,201809,92,15,11,0,19
ES,201809,92,23,5,11,63
NL,201809,66,3,1,0,5
SE,201809,64,2,0,1,5
CZ,201809,64,34,9,6,66
UK,201809,80,107,17,68,1238
IE,201809,79,255,1,251,15460
CZ,201809,66,4,2,1,7
IE,201809,72,9,2,6,65
DK,201809,72,10,4,5,24
IE,201809,71,17,1,14,136
CZ,201809,77,11,2,9,57
IE,201809,22,1,0,1,3
HR,201809,60,12,7,1,18
PL,201809,63,30,5,14,72
LV,201809,50,175,38,93,521
LV,201809,71,54,12,37,226
BE,201809,48,105,4,101,409
IE,201809,55,9,3,6,33
DK,201809,34,12,5,3,24
PL,201809,55,29,3,24,150
PT,201809,71,14,0,11,103
PT,201809,60,5,4,1,9
SK,201809,50,7,7,0,7
PL,201809,64,30,16,8,54
LV,201809,80,3,1,1,6
LV,201809,73,8,8,0,8
RO,201809,85,44,25,2,65
HR,201809,48,7,4,1,11
FR,201809,66,85,13,60,287
FR,201809,63,11,4,4,29
BE,201809,72,127,4,120,970
RO,201809,50,23,17,1,31
GR,201809,50,3,0,1,7
PT,201809,24,1,0,1,3
PT,201809,66,5,1,2,15
CZ,201809,75,2,2,0,2
FI,201809,66,5,0,4,19
IE,201809,35,1,0,1,3
HU,201809,50,16,14,1,19
AT,201809,64,1,1,0,1
IT,201809,92,10,7,2,17
AT,201809,80,3,3,0,3
IT,201809,72,65,6,32,211
CZ,201809,80,7,2,3,17
SE,201809,48,12,6,2,20
FI,201809,55,33,16,3,53
LT,201809,66,8,1,6,25
UK,201809,44,16,3,10,58
SE,201809,80,11,1,10,54
LT,201809,90,32,2,16,91
SE,201809,50,14,3,7,75
DE,201809,85,28,10,10,75
RO,201809,71,26,8,12,82
NL,201809,50,40,6,8,101
SE,201809,85,15,3,8,138
NL,201809,55,3,0,2,9
ES,201809,42,8,4,1,14
HR,201809,31,5,3,0,7
AT,201809,42,19,1,15,102
IT,201809,79,27,7,17,114
RO,201809,98,3,0,3,15
DE,201809,24,12,4,2,24
IT,201809,39,26,11,11,61
AT,201809,38,5,3,1,8
IT,201809,24,11,3,4,23
RO,201809,35,11,2,6,28
IT,201809,77,15,2,10,103
RO,201809,72,3,0,2,9
ES,201809,66,10,2,4,27
LV,201809,60,3,1,0,5
MK,201809,48,1,1,0,1
NO,201809,34,6,1,4,17
NO,201809,44,5,0,4,22
NO,201809,43,1,0,1,5
NO,201809,85,7,0,6,29
NO,201809,76,1,0,0,2
NO,201809,77,3,1,0,5
NO,201809,66,2,0,2,9
CH,201809,72,13,4,9,51
CH,201809,90,19,0,19,102
CH,201809,73,4,0,4,20
CH,201809,39,16,0,15,107
UG,201809,45,8,0,8,112
PT,201809,90,187,6,176,773
BE,201809,73,50,0,48,196
LT,201809,45,13,1,8,48
DK,201809,45,17,3,12,58
PT,201809,45,14,1,13,104
IE,201809,45,7,0,7,50
UK,201809,65,3,0,3,24
GR,201809,15,33,8,7,74
DK,201809,18,1,1,0,1
UK,201809,51,1,0,1,3
EE,201809,31,8,0,5,33
EE,201809,38,13,3,6,29
EE,201809,03,10,0,10,30
HR,201809,50,6,6,0,6
IT,201809,35,3,1,1,6
RO,201809,48,13,7,6,41
SK,201809,42,31,0,19,81
SK,201809,38,3,1,2,8
SK,201809,44,1,1,0,1
SK,201809,30,7,0,3,20
FR,201809,03,14,3,6,43
FR,201809,16,7,4,0,10
UK,201809,33,47,5,38,295
LT,201809,24,4,2,1,9
FR,201809,14,3,0,2,14
LT,201809,42,4,0,3,21
DK,201809,32,4,0,2,10
CZ,201809,32,20,8,2,34
PT,201809,39,6,2,1,11
BG,201809,15,53,18,20,155
LT,201809,35,2,0,2,7
FR,201809,24,37,19,4,62
CZ,201809,35,14,9,4,30
CZ,201809,18,11,6,4,21
BE,201809,38,11,6,3,20
LV,201809,48,1,1,0,1
BG,201809,18,7,3,2,15
MT,201809,15,4,4,0,4
LV,201809,35,1,1,0,1
MT,201809,33,8,2,4,31
DE,201809,70,4,1,2,14
NL,201809,92,4,2,2,29
UK,201809,98,24,7,8,58
ES,201809,22,1,0,0,2
CZ,201809,65,3,0,3,15
PT,201809,85,2,1,0,3
PT,201809,63,1,0,1,5
EE,201809,60,2,1,1,5
RO,201809,77,94,57,15,160
LV,201809,66,5,1,2,12
PT,201809,79,16,3,9,66
PT,201809,35,25,8,13,60
SK,201809,71,2,1,1,6
UK,201809,16,1,0,1,4
PL,201809,85,23,19,0,27
UK,201809,55,48,4,43,665
DK,201809,66,24,0,17,71
SK,201809,32,1,0,1,3
PL,201809,15,114,37,36,239
HR,201809,64,4,4,0,4
BE,201809,71,48,2,18,153
BE,201809,98,3,0,3,22
NL,201809,85,72,25,27,210
FR,201809,65,12,1,11,45
HR,201809,72,16,16,0,16
HR,201809,79,31,6,12,73
LT,201809,80,4,4,0,4
SI,201809,72,6,3,1,10
SI,201809,71,11,2,2,24
PT,201809,73,1,1,0,1
PT,201809,72,15,1,13,74
LV,201809,64,9,6,2,14
BG,201809,64,2,1,0,3
MT,201809,44,4,0,3,13
EE,201809,55,4,1,0,7
HR,201809,80,23,14,6,40
UK,201809,32,12,1,10,51
LT,201809,34,63,5,41,172
SK,201809,34,4,2,1,10
CZ,201809,44,51,34,5,81
BG,201809,31,28,4,17,87
FR,201809,51,10,2,7,33
GR,201809,35,1,1,0,1
ES,201809,09,50,4,31,188
ES,201809,15,10,3,3,22
FR,201809,35,28,2,17,145
GR,201809,30,17,3,14,74
SE,201809,37,8,5,1,13
GR,201809,31,2,0,2,9
MK,201809,42,1,1,0,1
IS,201809,33,2,0,2,8
NO,201809,48,9,3,4,22
NO,201809,09,3,0,1,8
NO,201809,30,4,0,2,12
NO,201809,39,7,0,6,29
NO,201809,71,9,1,8,48
NO,201809,79,17,0,13,85
NO,201809,64,2,0,2,8
CH,201809,79,11,0,7,59
CH,201809,32,4,0,2,10
CH,201809,60,1,0,1,8
BE,201809,50,57,41,12,93
IT,201809,45,24,6,11,176
AT,201809,39,4,4,0,4
DK,201809,35,5,2,1,9
DK,201809,44,9,2,6,26
FR,201809,43,8,3,3,19
BE,201809,35,3,1,0,5
NL,201809,38,6,4,2,10
NL,201809,32,6,2,3,20
FR,201809,37,25,8,9,60
SE,201809,35,23,2,19,97
IE,201809,32,7,0,7,26
RO,201809,18,30,0,26,174
PT,201809,03,5,4,0,6
MT,201809,30,1,0,1,5
HR,201809,30,19,14,1,25
SE,201809,15,12,1,8,52
BG,201809,55,12,6,5,23
SE,201809,32,3,0,2,13
NL,201809,44,8,5,0,11
NL,201809,42,5,0,1,16
DE,201809,15,18,5,4,38
HU,201809,32,2,0,1,8
IT,201809,65,4,1,2,11
HU,201809,38,26,19,2,35
CZ,201809,24,2,2,0,2
GR,201809,33,64,8,45,731
HU,201809,48,3,3,0,3
HU,201809,60,3,1,1,6
DE,201809,63,4,1,0,7
DK,201809,60,15,1,12,61
ES,201809,98,14,5,4,32
BE,201809,76,2,0,0,4
UK,201809,64,21,0,21,319
UK,201809,63,5,0,5,36
MT,201809,64,1,0,1,3
EE,201809,66,4,0,4,16
MT,201809,71,2,1,1,5
EE,201809,71,9,0,9,69
FI,201809,98,3,0,2,8
EE,201809,72,8,4,1,13
EE,201809,92,1,1,0,1
HU,201809,90,35,10,25,205
SK,201809,31,1,1,0,1
BG,201809,38,5,3,1,8
EE,201809,30,7,3,3,14
BG,201809,72,9,7,2,13
BG,201809,85,2,1,1,4
GR,201809,38,9,5,2,15
GR,201809,90,22,4,16,64
AT,201809,90,25,0,22,103
GR,201809,71,11,0,11,73
IS,201809,14,2,0,1,8
IS,201809,39,1,0,0,2
NO,201809,33,13,3,6,38
CH,201809,44,4,4,0,4
IT,201808,79,72,0,72,504
LU,201808,80,120,72,48,216
DE,201808,80,28,27,1,31
LU,201808,79,24,0,0,48
ES,201808,45,2,0,2,34
DE,201808,45,55,9,36,252
PL,201808,45,12,3,9,38
FR,201808,45,92,14,52,296
NL,201808,45,3,0,3,12
DE,201808,90,21,4,14,127
RO,201808,45,8,5,2,17
CZ,201808,45,6,1,5,32
GR,201808,45,2,0,2,24
BG,201808,45,13,2,10,72
DE,201808,34,25,9,1,43
LU,201808,45,3,0,3,16
FI,201808,45,4,0,3,20
DE,201808,42,3,0,3,16
BE,201808,45,3,0,3,9
SE,201808,45,26,0,26,907
DE,201808,44,12,9,3,28
IT,201808,45,2,0,2,12
IE,201808,45,1,0,1,19
DE,201808,18,1,0,0,2
AT,201808,33,6,2,3,14
PL,201808,48,33,32,1,48
BG,201808,33,81,1,76,954
FR,201808,09,10,0,9,36
PL,201808,33,772,485,145,1330
BG,201808,34,5,0,2,13
CZ,201808,33,23,15,4,39
PL,201808,39,37,19,5,60
RO,201808,33,943,232,461,2911
BG,201808,44,6,2,3,17
RO,201808,44,14,3,10,100
CZ,201808,39,2,1,1,4
DE,201808,38,4,2,2,8
UK,201808,18,1,0,1,7
HU,201808,33,4,1,1,8
CZ,201808,32,4,2,0,6
HU,201808,38,4,0,0,8
HU,201808,09,2,0,2,11
DK,201808,38,1,1,0,1
FR,201808,18,6,2,1,11
CZ,201808,72,3,3,0,3
DE,201808,79,30,1,29,162
CZ,201808,48,5,3,1,8
DE,201808,48,1,1,0,1
PL,201808,30,16,4,11,53
FR,201808,15,36,16,14,85
SE,201808,39,2,0,1,5
NL,201808,03,2,0,1,5
RO,201808,39,4,1,2,9
RO,201808,15,33,6,15,75
RO,201808,37,1,1,0,1
SI,201808,33,123,95,14,180
CZ,201808,38,13,10,3,23
LV,201808,33,362,32,292,1882
UK,201808,03,5,0,4,26
SI,201808,15,192,84,60,396
LV,201808,09,6,0,4,20
LV,201808,38,2,2,0,2
IT,201808,39,9,1,7,45
LV,201808,39,4,0,4,27
LV,201808,31,2,2,0,2
PL,201808,35,3,2,0,4
PL,201808,42,11,6,1,17
EE,201808,38,2,2,0,2
EE,201808,44,1,0,0,2
EE,201808,18,3,0,3,21
EE,201808,35,1,0,0,2
PL,201808,09,11,4,2,24
PT,201808,15,11,0,11,176
PT,201808,33,7,4,3,91
GR,201808,32,5,0,5,21
PL,201808,66,5,3,1,8
FR,201808,34,19,3,10,46
PL,201808,38,32,14,9,59
GR,201808,33,2,0,2,7
IT,201808,33,224,181,23,604
HR,201808,43,2,1,0,3
HR,201808,33,69,0,64,283
FR,201808,24,68,24,21,141
SE,201808,33,4,0,4,16
IE,201808,44,3,0,3,9
HU,201808,48,2,1,0,3
FI,201808,33,1,0,1,3
FR,201808,39,18,5,10,47
FI,201808,32,1,0,0,2
FI,201808,31,1,0,1,4
DE,201808,33,5,1,0,9
CZ,201808,34,4,3,1,6
SE,201808,31,2,0,0,4
SE,201808,44,1,1,0,1
SE,201808,38,1,1,0,1
LU,201808,42,1,0,0,2
DE,201808,55,2,0,2,8
HR,201808,44,1,0,1,6
DE,201808,30,28,28,0,28
FR,201808,30,3,0,3,30
PL,201808,44,25,20,1,31
UK,201808,44,10,0,10,122
FR,201808,31,4,1,2,9
BG,201808,30,9,0,7,32
BG,201808,35,1,0,1,6
LT,201808,09,6,1,4,18
HR,201808,15,9,1,5,27
ES,201808,31,2,1,0,3
HR,201808,09,1,1,0,1
ES,201808,33,30,15,7,63
PL,201808,18,2,2,0,2
LU,201808,38,2,0,2,7
UK,201808,31,2,0,2,14
FI,201808,39,1,0,1,4
NL,201808,48,3,1,1,7
FI,201808,42,2,0,2,8
BG,201808,09,9,9,0,9
BG,201808,41,1,1,0,1
CZ,201808,31,1,0,0,2
FR,201808,37,7,0,5,69
FR,201808,33,7,1,4,131
FR,201808,38,11,5,3,26
DE,201808,65,1,0,0,2
CZ,201808,30,4,4,0,4
BG,201808,22,1,0,1,4
ES,201808,44,2,0,2,24
IT,201808,34,6,1,2,14
NL,201808,34,1,0,1,3
SE,201808,09,1,0,1,4
BE,201808,48,18,12,2,26
CZ,201808,50,5,1,0,9
SE,201808,37,1,0,1,4
ES,201808,03,1,0,1,4
RO,201808,30,4,1,0,7
UK,201808,43,9,0,9,294
FR,201808,42,2,0,2,6
DE,201808,32,3,2,1,6
UK,201808,85,170,147,12,219
UK,201808,60,72,7,60,383
PT,201808,50,1,1,0,1
FR,201808,60,127,21,76,428
FR,201808,48,4,0,4,16
LT,201808,50,93,28,27,198
FR,201808,50,38,7,24,136
FR,201808,66,3,0,3,13
FR,201808,90,31,5,19,146
FR,201808,92,9,8,0,10
BE,201808,79,25,0,25,147
BG,201808,71,6,3,3,44
CZ,201808,71,3,0,2,18
FR,201808,79,25,3,21,136
FR,201808,55,10,3,6,35
FR,201808,71,51,0,45,251
FR,201808,64,10,0,9,44
FR,201808,72,5,3,2,9
IT,201808,80,6,5,1,14
IT,201808,90,7,2,3,16
UK,201808,72,4,0,4,17
NL,201808,90,2,0,2,7
HU,201808,50,21,20,1,24
DK,201808,72,2,0,2,10
NL,201808,71,2,0,1,10
UK,201808,32,1,0,1,6
DE,201808,71,161,5,152,919
CZ,201808,66,2,0,1,5
UK,201808,79,6,4,2,76
UK,201808,73,2,0,1,10
BG,201808,90,2,0,1,7
FR,201808,85,7,1,4,27
FR,201808,75,2,2,0,2
DE,201808,72,8,0,6,28
RO,201808,72,2,2,0,2
RO,201808,50,3,0,2,10
RO,201808,55,2,1,0,3
UK,201808,80,6,1,5,40
FR,201808,19,1,0,1,5
ES,201808,90,23,1,19,99
CZ,201808,90,2,2,0,2
PT,201808,79,3,0,3,15
FR,201808,80,9,1,8,80
IE,201808,48,1,1,0,1
ES,201808,85,3,1,2,8
ES,201808,72,12,2,6,61
PL,201808,77,16,1,11,51
LV,201808,77,2,2,0,2
LV,201808,90,3,1,0,5
LV,201808,50,20,11,6,35
PL,201808,64,1,0,1,4
ES,201808,79,5,2,2,12
PL,201808,90,17,11,3,40
LV,201808,66,1,0,0,2
IE,201808,71,1,0,1,5
RO,201808,77,13,6,2,22
LV,201808,60,2,2,0,2
LV,201808,51,1,0,0,2
EE,201808,50,3,0,3,9
PL,201808,50,6,2,4,16
PL,201808,71,10,6,2,18
FR,201808,77,6,0,6,31
DE,201808,77,1,1,0,1
FR,201808,32,1,0,1,3
BE,201808,90,26,0,26,262
HU,201808,71,4,0,4,25
HU,201808,79,9,2,7,32
IT,201808,75,1,1,0,1
CZ,201808,77,1,1,0,1
SE,201808,79,45,24,21,195
GR,201808,48,1,1,0,1
GR,201808,79,1,1,0,1
AT,201808,80,1,0,1,6
HR,201808,90,15,9,4,25
DE,201808,41,4,0,2,20
IT,201808,77,1,0,1,15
PL,201808,85,1,1,0,1
HR,201808,72,3,2,0,4
SE,201808,71,23,0,22,196
RO,201808,71,9,2,5,36
ES,201808,66,1,1,0,1
NL,201808,79,12,2,10,88
DE,201808,60,6,0,6,42
HU,201808,72,3,1,1,6
IT,201808,85,5,1,2,31
IT,201808,98,2,0,2,26
LU,201808,71,1,1,0,1
DE,201808,85,2,0,0,4
FI,201808,90,5,0,4,17
FI,201808,60,1,0,1,14
PL,201808,73,1,1,0,1
DE,201808,64,4,0,2,10
UK,201808,34,1,0,0,2
PL,201808,34,6,5,0,7
UK,201808,42,1,0,1,4
HR,201808,50,2,1,1,4
HR,201808,71,4,0,3,19
BE,201808,50,25,1,0,49
BG,201808,77,1,1,0,1
PL,201808,79,2,0,2,13
CZ,201808,92,4,1,2,9
SE,201808,60,1,0,1,4
IT,201808,55,3,1,2,10
UK,201808,66,5,0,4,30
DK,201808,60,1,1,0,1
AT,201808,90,2,0,2,13
UK,201808,45,10,1,7,36
IE,201808,79,1,0,1,5
IT,201808,66,3,1,2,11
SE,201808,22,2,0,2,18
RO,201808,92,18,17,0,19
CZ,201808,64,4,0,0,8
SE,201808,34,1,0,1,6
ES,201808,77,1,0,1,4
DE,201808,92,1,0,1,4
IT,201808,60,6,5,1,8
DK,201808,55,1,1,0,1
LV,201808,55,2,0,0,4
LV,201808,98,8,4,3,15
ES,201808,80,2,0,1,6
ES,201808,92,10,0,10,85
DK,201808,80,5,0,5,27
LT,201808,45,3,1,2,7
LV,201808,45,2,0,2,12
RO,201808,09,5,2,1,9
HU,201808,42,1,1,0,1
RO,201808,34,4,1,1,10
PL,201808,24,4,0,2,12
HR,201808,34,3,2,0,4
BE,201808,38,2,0,0,4
FR,201808,44,22,1,19,91
PL,201808,14,14,1,11,43
BG,201808,31,3,0,2,11
BG,201808,42,3,1,2,8
MT,201808,39,1,1,0,1
BG,201808,70,1,0,1,4
BG,201808,50,10,3,7,42
IT,201808,50,4,0,0,8
