country,ym,cpv_division,n,sb,ge3,sum_offers
PL,201702,92,1,1,0,1
HU,201702,90,3,3,0,3
BG,201702,50,2,1,1,4
HR,201702,45,1,0,0,2
FI,201702,14,9,0,9,108
DK,201702,73,1,0,1,4
IT,201702,72,1,0,1,11
SI,201702,48,2,2,0,2
PL,201703,33,5939,2972,1403,11713
UK,201702,38,1,1,0,1
DK,201702,90,3,1,1,11
PL,201703,98,9,5,0,13
UK,201703,80,34,8,19,134
HR,201702,63,1,1,0,1
IS,201702,39,3,0,3,39
UK,201703,39,48,0,45,783
NL,201702,71,8,0,8,46
MK,201703,63,2,0,2,8
UK,201703,55,31,2,28,189
GR,201703,09,62,37,20,151
DE,201702,38,5,4,0,6
SE,201702,55,11,0,11,143
SE,201702,34,1,0,0,2
PL,201703,85,35,22,7,56
DE,201702,34,14,4,7,37
PL,201703,90,169,57,70,482
IT,201702,66,9,4,2,16
DE,201702,77,6,0,6,34
PL,201703,30,133,58,37,263
RO,201702,42,2,0,1,5
IT,201702,48,3,0,3,11
UK,201702,39,11,0,11,57
SI,201702,09,4,4,0,4
DE,201702,30,53,8,21,131
FI,201703,80,19,7,10,104
SE,201702,22,3,0,3,9
DK,201702,71,1,0,1,5
UK,201702,72,2,0,2,8
DE,201702,48,11,2,8,32
CZ,201702,50,14,2,9,38
SE,201702,50,2,0,0,4
RO,201702,24,2,0,0,4
AT,201702,37,1,0,0,2
PT,201702,15,1,0,1,4
DE,201702,43,1,1,0,1
AT,201702,79,3,0,1,8
IT,201702,15,3,0,3,10
SE,201702,31,1,0,1,4
DE,201702,32,1,0,1,6
PL,201702,31,9,1,6,29
UK,201703,85,909,364,442,11674
ES,201702,09,12,0,9,38
SE,201702,48,2,1,0,3
MK,201703,33,68,3,65,1093
HR,201702,16,6,2,0,10
FR,201702,15,32,2,24,133
NL,201702,72,2,0,2,9
DE,201702,75,1,1,0,1
RO,201702,30,5,2,3,27
GR,201702,34,1,0,1,3
PL,201703,50,170,84,52,354
NL,201702,39,10,0,3,25
PL,201703,80,142,41,70,456
DE,201702,31,3,0,2,9
IE,201703,38,2,2,0,2
PL,201703,77,341,226,49,558
FI,201703,85,33,6,23,218
CH,201702,71,3,2,1,7
RO,201702,90,2,0,2,8
DK,201702,37,5,0,3,18
SE,201702,72,4,2,2,11
DE,201702,39,7,4,1,14
NL,201702,48,2,1,0,3
ES,201702,60,1,0,0,2
FR,201702,55,61,9,46,484
AT,201702,50,1,0,1,3
UK,201703,38,27,6,11,62
ES,201702,39,1,0,1,3
DK,201702,79,1,0,1,4
SE,201702,45,9,0,8,42
DE,201702,60,1,1,0,1
GR,201702,03,2,0,2,10
UK,201703,45,368,17,341,3030
PL,201703,65,16,8,5,30
UK,201703,70,28,24,3,38
SE,201702,79,6,0,6,36
DK,201702,60,5,0,5,35
UK,201703,92,8,1,6,36
HU,201703,72,22,12,6,44
CH,201702,72,7,0,7,49
UK,201703,22,13,1,11,54
SE,201702,90,8,0,7,69
CZ,201702,34,4,1,1,10
SK,201702,09,1,0,1,5
RO,201702,34,1,0,1,3
PT,201702,50,3,0,3,9
RO,201702,79,1,0,1,5
PL,201703,92,3,3,0,3
UK,201703,33,287,18,255,2583
NO,201703,33,22,2,12,67
UK,201702,77,2,0,2,24
SI,201702,66,3,1,2,7
HU,201703,34,21,15,0,27
NO,201703,48,6,1,3,14
PL,201703,79,81,13,45,261
SI,201702,14,1,1,0,1
UK,201703,72,34,5,27,767
PT,201702,24,1,0,1,3
SI,201702,24,1,0,1,12
RO,201702,03,11,0,10,53
LV,201702,31,21,0,3,45
HR,201702,42,2,2,0,2
IE,201702,66,1,0,1,3
PL,201703,38,21,9,4,38
CZ,201702,32,1,1,0,1
PL,201703,55,36,18,8,67
SI,201702,50,3,3,0,3
PL,201703,66,47,18,14,96
SI,201702,38,1,1,0,1
PL,201703,45,88,14,69,399
DE,201702,92,2,0,2,22
PL,201703,44,116,36,44,247
FR,201702,38,7,3,2,17
GR,201702,09,14,6,2,28
NL,201702,34,7,3,3,16
HR,201702,90,2,2,0,2
SE,201702,42,1,1,0,1
AT,201702,33,1,1,0,1
SE,201702,98,1,0,1,3
EE,201702,72,4,0,4,20
BE,201702,33,1,1,0,1
CZ,201702,92,1,0,1,3
FR,201702,24,3,3,0,3
SI,201702,60,9,0,9,628
DE,201702,85,1,1,0,1
HU,201702,39,1,0,0,2
UK,201703,98,25,7,14,78
DE,201702,50,2,1,1,4
AT,201702,35,1,1,0,1
GR,201702,63,2,0,2,6
PL,201703,43,36,17,12,73
HU,201703,31,3,2,0,4
BG,201702,39,3,0,3,26
SI,201702,39,12,2,9,39
RO,201702,50,1,1,0,1
PL,201703,09,64,18,34,184
PL,201703,48,31,10,11,86
SE,201702,38,2,0,2,6
DE,201702,15,1,0,1,4
SE,201702,44,1,0,0,2
EE,201702,15,74,0,74,1924
PL,201703,34,39,12,10,87
HU,201703,90,8,2,5,31
FR,201702,75,2,0,0,4
UK,201703,50,194,8,166,1154
NL,201702,30,1,0,1,4
FR,201702,70,3,0,0,6
MK,201703,09,6,2,4,14
HU,201703,09,23,2,18,91
CH,201702,90,2,0,2,6
UK,201703,42,91,4,80,1048
NO,201702,30,1,0,1,7
UK,201703,90,76,19,56,313
UK,201703,32,20,4,15,82
UK,201703,44,71,1,57,443
HU,201703,33,127,91,11,179
BG,201702,79,6,1,5,36
EE,201702,33,6,0,6,42
SI,201702,77,14,0,14,1967
DE,201702,72,1,1,0,1
RO,201702,71,1,1,0,1
IT,201702,30,3,0,0,6
FR,201703,44,249,54,121,742
IT,201702,55,5,0,5,29
FR,201703,66,192,18,131,695
AT,201703,71,21,0,18,115
FR,201703,35,47,12,26,173
SI,201703,44,15,12,2,20
PL,201703,71,131,24,89,497
AT,201703,72,4,2,1,7
PT,201703,45,8,0,7,82
CH,201703,45,99,8,77,651
SE,201703,39,10,4,4,27
CH,201703,71,39,5,30,253
UK,201703,60,217,52,117,706
BE,201703,35,7,0,6,30
RO,201703,64,8,3,3,16
SE,201703,71,143,5,127,1856
FR,201703,64,86,17,45,232
FR,201703,71,498,31,420,3570
SK,201703,72,5,1,2,12
FR,201703,90,322,44,223,1478
DE,201703,45,919,86,735,4964
HR,201703,18,8,4,2,14
HR,201703,15,56,8,34,174
DE,201703,33,249,56,158,1124
IT,201702,60,2,0,0,4
SK,201703,85,1,1,0,1
ES,201702,98,3,2,1,12
DE,201703,48,35,15,13,83
FR,201703,72,124,48,58,582
DE,201703,71,320,32,245,1781
SE,201702,30,1,0,1,5
NL,201702,66,1,1,0,1
EE,201703,33,27,5,17,102
ES,201702,75,1,0,1,3
SI,201702,32,1,1,0,1
FR,201703,45,1471,133,1117,6754
PL,201703,42,38,18,13,80
DE,201703,90,259,29,198,2322
FR,201703,79,352,29,270,1941
DE,201703,79,631,17,593,4131
UK,201703,18,7,0,6,60
DE,201703,31,36,11,23,129
PL,201703,32,5,2,2,12
SE,201703,44,11,1,6,44
RO,201702,44,2,0,0,4
FR,201703,33,820,99,645,35629
DK,201703,45,29,0,25,121
AT,201703,45,78,3,72,416
FR,201703,31,61,5,41,213
UK,201703,43,26,0,25,335
FR,201703,55,83,12,65,382
DE,201703,55,31,0,5,82
EE,201703,15,12,0,12,92
HR,201703,14,2,2,0,2
FR,201703,30,128,14,85,439
DK,201703,79,15,3,10,75
FR,201703,39,268,29,186,1394
BG,201702,55,1,1,0,1
DE,201703,80,235,69,110,707
DE,201703,39,71,9,47,307
SI,201703,09,14,11,2,25
HU,201703,50,20,6,6,43
NL,201702,60,1,0,1,6
UK,201703,66,76,5,55,332
NO,201703,45,27,2,21,116
SE,201703,48,9,4,4,22
PT,201703,73,3,2,1,8
RO,201703,50,119,79,18,192
FR,201703,34,322,82,170,1020
HU,201703,45,19,2,11,57
FR,201703,15,474,58,323,2556
FI,201703,75,1,0,1,8
UK,201703,71,134,5,129,1573
FR,201703,50,362,95,195,1311
FR,201703,42,51,15,24,163
NL,201702,64,2,0,2,21
HU,201703,55,24,22,2,29
FR,201703,18,49,13,28,153
DK,201703,90,13,5,6,36
RO,201702,35,2,0,0,4
UK,201703,79,194,5,186,4153
LT,201703,71,27,1,24,191
RO,201703,24,22,5,9,95
LT,201703,24,14,4,10,170
BG,201702,31,2,2,0,2
HU,201703,15,47,5,25,127
SE,201703,31,11,0,11,38
SE,201703,34,29,6,20,109
DK,201703,71,29,3,24,162
HR,201703,34,38,11,25,128
DE,201703,34,214,59,79,527
NO,201703,39,8,1,7,34
SI,201703,15,1138,440,414,2719
CZ,201702,90,4,0,1,21
FR,201703,92,60,9,47,320
IT,201703,39,21,1,14,105
FI,201703,55,7,0,7,52
HU,201703,79,38,22,12,89
FR,201703,60,66,11,43,215
NL,201702,90,1,0,1,7
DE,201703,60,33,4,22,162
NO,201703,90,45,1,33,263
UK,201703,48,34,6,23,168
PL,201703,39,25,6,14,115
NL,201702,50,4,0,4,20
BE,201703,39,108,6,86,456
DE,201703,30,34,9,21,112
DK,201703,34,7,2,3,23
PL,201703,72,29,16,8,73
DE,201703,64,64,19,21,137
PT,201703,64,9,0,8,35
AT,201703,34,7,2,4,20
CH,201703,39,5,1,2,15
PT,201703,85,12,3,8,33
DE,201703,75,9,4,4,20
FR,201703,77,169,17,129,781
IT,201702,24,4,2,0,6
BG,201702,98,1,1,0,1
DE,201702,09,1,1,0,1
IT,201703,79,106,7,88,482
SI,201703,90,32,18,11,91
RO,201703,33,2532,425,1699,18098
PL,201703,73,5,2,1,10
BE,201702,34,1,0,1,4
ES,201702,34,4,2,1,8
DK,201703,72,7,0,2,22
SE,201702,09,1,0,1,7
AT,201703,75,1,1,0,1
FR,201703,80,222,54,122,972
SE,201702,39,22,2,6,48
RO,201703,92,1,1,0,1
SE,201703,79,53,3,47,379
IE,201703,31,8,0,0,16
FR,201703,38,32,8,13,73
EE,201703,38,7,2,2,16
LT,201703,33,389,98,200,2258
DE,201703,72,59,14,35,214
FR,201703,63,11,5,3,35
FR,201703,22,62,5,43,215
EE,201703,60,3,1,0,5
SE,201702,33,23,1,22,199
SE,201703,38,8,5,2,13
DE,201703,16,4,3,0,5
BE,201702,73,2,2,0,2
SI,201703,45,6,4,1,11
DE,201703,38,31,14,9,65
HR,201703,33,1194,617,329,2371
LU,201702,71,1,0,1,4
CZ,201702,30,2,1,1,4
FR,201703,03,90,7,66,340
FI,201703,09,7,0,6,87
SE,201702,63,1,1,0,1
BG,201702,35,1,0,0,2
SE,201703,30,37,3,31,571
EE,201703,39,10,0,9,32
FR,201703,98,19,3,10,51
DE,201703,51,5,2,2,11
CH,201703,72,20,4,8,54
FR,201703,09,94,33,26,192
IE,201703,71,29,0,26,378
BG,201703,63,6,5,1,11
IT,201703,33,709,167,373,2106
NL,201703,79,115,8,95,1026
IT,201703,55,24,2,16,117
ES,201703,71,83,2,51,658
BE,201702,39,36,4,32,138
SE,201703,72,23,2,16,101
ES,201703,90,99,11,81,512
ES,201703,50,291,63,210,2354
NL,201703,50,19,1,16,97
CZ,201703,72,21,11,5,37
NL,201703,48,17,2,10,50
BG,201703,45,58,18,26,165
SE,201703,50,8,1,5,23
BG,201702,24,4,0,4,12
IT,201703,90,106,38,54,457
IT,201703,48,30,26,2,40
IT,201703,85,32,14,12,89
CZ,201703,45,47,8,36,344
RO,201703,71,9,3,5,39
HU,201703,48,9,4,5,21
CZ,201703,33,178,65,74,435
FI,201703,71,37,0,34,253
BG,201703,51,1,1,0,1
ES,201703,35,5,0,5,24
MT,201702,79,384,0,384,1584
FR,201703,32,54,10,31,158
SE,201703,33,83,4,67,612
SE,201703,03,9,1,8,40
CH,201703,42,2,0,1,5
FI,201703,90,15,0,13,80
BG,201703,34,34,16,15,90
SE,201703,63,3,0,3,15
NL,201703,77,34,3,27,178
ES,201703,09,53,3,44,240
ES,201703,60,22,6,6,49
SE,201703,60,37,4,31,283
ES,201703,92,35,8,23,147
NL,201703,44,17,1,10,49
CZ,201703,34,58,12,42,196
ES,201702,42,1,0,1,11
SE,201703,45,124,3,105,3074
ES,201702,64,3,0,3,11
NL,201703,42,5,1,4,25
RO,201703,09,17,2,12,71
PL,201703,15,89,31,31,192
BE,201703,85,329,130,196,1900
UK,201703,73,37,3,32,522
ES,201703,63,11,0,9,56
FI,201703,35,3,0,3,13
HU,201703,39,6,2,4,48
ES,201703,72,107,30,68,451
CZ,201703,71,74,16,52,285
SE,201703,90,33,6,20,133
BE,201702,38,2,2,0,2
BG,201703,71,94,20,69,551
ES,201703,44,18,4,5,48
IT,201703,45,83,9,70,1225
SI,201703,43,1,1,0,1
CZ,201703,44,8,0,6,43
CZ,201702,79,5,4,1,8
IT,201703,92,14,6,5,33
DK,201703,73,3,1,1,6
FR,201703,24,35,3,28,638
GR,201702,92,96,0,96,480
HU,201703,71,15,5,7,35
IT,201703,60,16,2,8,47
BE,201703,45,92,1,83,597
SE,201703,32,5,0,5,24
BE,201703,18,37,2,33,111
BG,201703,44,6,1,3,20
PL,201703,31,11,5,2,22
EE,201703,45,14,0,13,78
IT,201703,98,5,0,3,20
BG,201703,03,5,2,1,9
RO,201703,39,19,0,10,56
BG,201703,33,170,29,133,4661
BG,201703,09,118,67,17,239
NO,201703,32,2,1,1,4
BE,201703,48,49,32,9,77
FR,201702,35,2,0,2,15
BG,201703,15,63,10,38,206
BG,201702,15,6,1,5,29
CZ,201703,48,12,6,4,25
RO,201703,30,23,2,19,116
RO,201703,60,12,3,9,55
RO,201703,15,49,4,38,205
BA,201702,90,48,24,0,72
IT,201703,50,37,7,18,129
HU,201703,64,6,2,4,14
ES,201703,33,261,70,158,1848
BG,201703,30,37,5,22,127
ES,201702,85,1,0,1,4
CH,201702,32,1,0,1,3
UK,201703,15,23,2,15,82
BG,201703,79,29,8,16,116
ES,201703,79,105,10,85,383
IT,201703,66,108,35,47,400
IT,201703,77,15,0,14,115
RO,201703,90,10,5,2,18
ES,201703,22,26,2,18,112
NO,201703,73,11,2,9,41
NL,201703,60,18,0,18,77
CZ,201703,92,1,0,1,4
BE,201703,90,29,24,3,39
BE,201703,50,31,7,15,110
NL,201703,55,12,1,11,44
BE,201703,15,10,1,4,32
ES,201703,66,38,12,19,185
ES,201703,45,32,3,25,443
RO,201703,34,31,16,11,67
CZ,201702,72,1,0,1,3
NL,201703,33,10,1,8,31
FR,201703,43,27,0,27,212
ES,201703,18,28,7,20,227
LU,201702,66,24,0,24,72
IS,201702,45,1,0,1,3
NO,201703,72,8,1,5,34
BE,201703,66,27,2,18,90
NL,201703,34,31,5,17,293
NL,201703,18,4,1,3,16
ES,201702,65,1,0,1,15
SI,201703,33,393,257,101,1008
ES,201703,85,47,29,14,111
ES,201703,32,17,4,11,54
IT,201702,42,24,24,0,24
CZ,201703,50,23,7,16,83
DK,201703,50,3,1,2,7
DE,201703,03,12,0,12,87
FR,201703,48,39,13,18,105
PT,201703,66,8,8,0,8
NL,201703,39,20,3,13,61
FR,201703,85,84,48,23,158
IT,201703,72,23,7,10,59
NL,201703,38,7,5,1,11
DE,201703,43,8,3,4,17
UK,201703,03,10,3,6,41
DE,201703,32,51,11,33,191
PT,201703,44,14,0,12,40
LT,201703,66,1,0,1,3
HR,201703,09,43,7,28,135
NL,201703,35,7,2,3,16
DE,201703,85,72,13,38,215
BG,201703,38,2,0,1,7
DE,201703,98,16,2,11,81
DK,201703,66,40,3,25,123
UK,201703,77,43,6,35,191
ES,201703,48,38,32,5,57
BG,201703,50,45,11,25,233
BG,201703,24,21,0,20,402
ES,201703,64,12,6,1,20
DE,201703,77,68,1,64,595
BE,201703,33,76,37,21,157
CY,201703,45,4,0,4,25
RO,201703,03,37,9,19,96
UK,201703,31,17,2,10,63
MK,201703,34,6,1,2,13
LT,201703,64,2,1,0,3
CY,201703,33,24,11,6,52
PT,201703,72,7,3,4,32
DK,201703,31,15,3,6,43
PL,201703,60,34,25,6,52
BG,201703,18,19,1,16,92
ES,201703,38,4,2,2,11
BE,201703,79,263,28,184,1434
BG,201703,90,15,9,4,28
RO,201703,79,10,4,4,37
PT,201703,71,18,0,18,145
BG,201703,72,11,10,0,12
UK,201703,34,33,9,22,193
CZ,201703,90,17,4,10,60
DE,201702,42,1,0,1,5
BE,201703,30,20,7,9,57
AT,201703,39,12,1,9,49
NO,201703,71,61,0,58,484
SI,201703,50,8,4,1,13
NL,201703,72,181,11,164,1225
PT,201702,09,2,0,2,8
DK,201703,39,6,1,5,30
NL,201703,09,25,1,23,157
CZ,201703,09,3,0,2,14
PT,201703,24,3,0,3,17
EE,201703,90,4,0,2,10
ES,201703,98,17,3,12,98
EE,201703,71,5,0,5,20
DK,201703,60,9,4,4,23
PL,201703,64,7,5,1,11
IT,201703,73,123,121,2,131
CZ,201703,32,4,1,0,7
IT,201703,09,14,2,9,46
PT,201703,34,7,1,6,49
HR,201703,90,8,2,0,14
EE,201703,72,7,2,5,56
GR,201703,90,21,8,11,76
FR,201703,70,21,2,17,210
CH,201703,48,4,0,3,17
NL,201703,90,64,5,48,296
CZ,201703,79,47,9,36,171
IT,201703,71,48,0,24,327
CZ,201703,38,9,5,1,41
PT,201703,63,4,0,4,26
NL,201703,71,60,5,52,347
RO,201703,48,9,2,7,47
RO,201703,77,10,2,5,26
EE,201703,09,7,0,7,31
PL,201703,24,37,20,13,81
ES,201703,15,36,14,5,70
PT,201703,90,5,0,4,31
NL,201703,45,54,8,41,287
DE,201703,35,23,8,5,46
LT,201703,45,6,1,5,31
CZ,201703,77,10,0,10,82
HR,201703,66,8,2,2,24
DE,201703,09,33,4,18,135
NO,201703,60,11,5,6,35
CY,201703,90,1,1,0,1
HR,201703,79,28,8,12,66
BE,201703,98,2,0,1,6
HR,201703,24,4,0,0,8
HU,201703,32,6,3,2,11
ES,201703,55,13,5,6,42
GR,201703,15,58,22,24,318
IE,201703,90,2,1,1,4
CH,201703,35,2,0,2,8
IE,201703,22,6,5,0,7
BE,201703,44,4,0,3,17
IT,201703,34,48,10,17,119
BE,201703,42,13,0,12,47
CH,201703,50,4,0,2,10
CZ,201703,43,5,5,0,5
LT,201703,35,8,6,2,12
MK,201703,50,13,5,6,27
DE,201703,50,34,2,23,118
BE,201703,31,7,3,4,23
ES,201703,51,1,0,0,2
FI,201703,45,33,0,28,162
GR,201703,79,12,3,7,35
SE,201703,15,14,5,5,28
SE,201703,19,7,0,5,44
HR,201703,72,19,17,0,21
GR,201703,71,9,1,7,40
FI,201703,60,84,47,9,151
CZ,201703,30,38,16,14,105
UK,201703,51,19,1,17,94
NO,201703,34,6,1,4,19
UK,201703,65,8,0,6,36
PL,201703,76,3,2,1,5
GR,201703,45,7,0,7,93
IE,201703,42,6,1,3,21
PL,201703,63,6,1,4,19
FI,201703,79,64,2,60,1858
UK,201703,35,22,1,17,92
UK,201703,37,2,0,1,9
FR,201703,19,16,2,8,43
IT,201703,32,8,1,6,32
SE,201703,66,13,2,4,37
CZ,201703,60,6,0,4,20
MK,201703,64,1,1,0,1
HU,201703,35,4,3,1,6
AT,201703,80,14,7,2,23
LT,201703,15,6,0,5,26
DE,201703,15,5,4,1,8
ES,201703,80,12,4,5,28
DE,201703,22,8,5,2,21
NO,201703,18,1,0,1,4
BG,201703,31,14,1,11,47
MK,201703,39,1,1,0,1
IE,201703,92,4,1,2,15
AT,201703,90,7,1,4,31
CH,201703,44,4,1,3,13
FR,201703,16,24,8,5,54
LT,201703,09,5,3,2,10
BE,201703,71,42,1,15,175
CZ,201703,80,4,2,1,14
AT,201703,79,11,3,5,26
IE,201703,45,8,0,8,48
HR,201703,50,13,9,4,21
CH,201703,18,5,0,5,22
SK,201703,09,8,4,4,17
IT,201703,44,21,10,11,58
FI,201703,72,8,1,5,28
IE,201703,39,2,0,2,9
NL,201703,22,4,1,1,10
FI,201703,92,6,1,4,17
CH,201703,32,2,0,0,4
SI,201703,34,8,4,1,16
PL,201703,35,11,5,4,25
DE,201703,44,34,3,26,186
CZ,201703,42,13,6,4,25
DK,201703,85,8,1,7,89
UK,201703,30,26,1,21,136
NL,201703,30,41,2,38,168
BG,201703,48,13,12,1,18
FI,201703,73,3,1,1,10
GR,201703,33,2,0,0,4
SI,201703,60,44,21,18,617
HR,201703,31,12,1,4,29
SI,201703,79,34,1,31,158
BG,201703,42,7,1,4,18
DE,201703,18,8,3,5,30
BG,201703,39,9,1,2,25
NL,201703,66,19,0,17,129
FR,201703,37,13,2,7,43
EE,201703,50,15,3,10,41
HR,201703,16,2,0,0,4
CH,201703,22,3,0,3,12
NL,201703,85,37,1,33,1039
BG,201703,73,2,2,0,2
EE,201703,92,1,1,0,1
IT,201703,31,9,4,3,21
PT,201703,65,4,0,4,16
IT,201703,63,3,0,2,22
FI,201703,70,10,0,10,306
PL,201703,03,6,0,6,28
BG,201703,41,7,7,0,7
IT,201703,30,17,3,13,76
FI,201703,44,6,0,4,17
CZ,201703,73,6,6,0,6
ES,201703,34,26,6,14,86
AT,201703,85,10,0,7,29
IT,201703,38,7,4,2,12
EE,201703,03,3,0,3,9
RO,201703,98,3,2,0,4
FI,201703,39,13,0,9,43
FI,201703,32,1,0,0,2
NL,201703,92,1,0,1,7
IT,201703,15,13,1,8,33
RO,201703,43,5,1,4,14
MT,201703,31,1,1,0,1
CZ,201703,98,2,1,0,3
